wavelength_nm,R,T,A
4.920000000000000000e+02,8.000961329111679898e-01,3.713966233017993585e-02,1.627642047586520813e-01
4.930000000000000000e+02,8.067981186315159592e-01,3.685116563978908105e-02,1.563507157286949667e-01
4.939999999999999432e+02,8.132337207426189041e-01,3.657902526260564668e-02,1.501872539947754492e-01
4.949999999999999432e+02,8.193942709194593776e-01,3.632650368982753841e-02,1.442792253907130839e-01
4.960000000000000000e+02,8.252741004578521000e-01,3.609602994178103680e-02,1.386298696003668562e-01
4.969999999999999432e+02,8.308619216633448268e-01,3.588232211682840928e-02,1.332557562198267709e-01
4.979999999999999432e+02,8.361678394888754084e-01,3.569616645416201495e-02,1.281359940569625766e-01
4.990000000000000000e+02,8.411947282007747884e-01,3.553938867350223130e-02,1.232658831257229803e-01
5.000000000000000000e+02,8.459482835339279250e-01,3.541373750236773837e-02,1.186379789637043436e-01
5.009999999999999432e+02,8.504287641716474777e-01,3.531754600013962964e-02,1.142536898282128927e-01
5.020000000000000000e+02,8.546477618852764691e-01,3.525483796775370077e-02,1.100974001469698371e-01
5.030000000000000000e+02,8.586121791835048533e-01,3.522677472953899408e-02,1.061610460869561456e-01
5.039999999999999432e+02,8.623292490195774151e-01,3.523444235276203262e-02,1.024363086276605522e-01
5.049999999999999432e+02,8.657881196150621905e-01,3.527289830523816505e-02,9.893898207969964442e-02
5.060000000000000000e+02,8.690267704238858748e-01,3.535406774117155759e-02,9.561916183494256760e-02
5.070000000000000000e+02,8.720356530686932395e-01,3.547543125837257505e-02,9.248891567293418547e-02
5.079999999999999432e+02,8.748257220120954081e-01,3.563681077781544887e-02,8.953746721008914999e-02
5.089999999999998863e+02,8.774240944353913774e-01,3.584628764700738962e-02,8.672961791760122607e-02
5.100000000000000000e+02,8.798171793867860524e-01,3.609928297228396504e-02,8.408353764092998950e-02
5.109999999999999432e+02,8.820083681893589045e-01,3.639631390250623599e-02,8.159531790813485952e-02
5.119999999999999432e+02,8.840028578616553334e-01,3.673876031229796058e-02,7.925838182604670601e-02
5.130000000000000000e+02,8.858002105441112883e-01,3.712177348793840176e-02,7.707801596795030297e-02
5.140000000000000000e+02,8.874090449317078022e-01,3.755007764559811084e-02,7.504087742269408001e-02
5.149999999999998863e+02,8.888353596510593091e-01,3.802800230067703013e-02,7.313663804826366077e-02
5.160000000000000000e+02,8.900808811242622021e-01,3.854908166250715223e-02,7.137003721323065264e-02
5.170000000000000000e+02,8.910645650356068259e-01,3.911562335561173664e-02,6.981981160878143744e-02
5.180000000000000000e+02,8.917610242027245171e-01,3.972611752446115335e-02,6.851285827281433649e-02
5.189999999999998863e+02,8.922935156859724826e-01,4.039030896302965579e-02,6.731617535099786165e-02
5.200000000000000000e+02,8.926618405351985919e-01,4.111031170607393898e-02,6.622784775872747609e-02
