wavelength_nm,R,T,A
5.459999999999998863e+02,4.142537911357703218e-01,5.969277560313591274e-02,5.260534332610937724e-01
5.470000000000000000e+02,4.175571623219522799e-01,6.009681098948670835e-02,5.223460266885610048e-01
5.480000000000000000e+02,4.204881149284269148e-01,6.079169375426660138e-02,5.187201913173064005e-01
5.490000000000000000e+02,4.241432936524557884e-01,6.217821825540777170e-02,5.136784880921363428e-01
5.499999999999998863e+02,4.290385173510415928e-01,6.452229229173800373e-02,5.064391903572204034e-01
5.510000000000000000e+02,4.334168289166010490e-01,6.716942522909022384e-02,4.994137458543087549e-01
5.520000000000000000e+02,4.369922165908673994e-01,7.019727951795536047e-02,4.928105038911772540e-01
5.529999999999998863e+02,4.395827121198041532e-01,7.371192962648849545e-02,4.867053582537073653e-01
5.539999999999998863e+02,4.387483542400202885e-01,7.665326097706245956e-02,4.845983847829171687e-01
5.550000000000000000e+02,4.344760294798323264e-01,7.884245699539990659e-02,4.866815135247677393e-01
5.560000000000000000e+02,4.291419247898607958e-01,8.135815171775379051e-02,4.894999234923854137e-01
5.569999999999998863e+02,4.227368564299637255e-01,8.417686654020643811e-02,4.930862770298298225e-01
5.580000000000000000e+02,4.152309789695172726e-01,8.727153595804210129e-02,4.974974850724406816e-01
5.590000000000000000e+02,4.079810990824814798e-01,9.169270026603784651e-02,5.003262006514807014e-01
5.599999999999998863e+02,4.007907322899728064e-01,9.775768904577877838e-02,5.014515786642483874e-01
5.610000000000000000e+02,3.921167522238327430e-01,1.045529646808619206e-01,5.033302830953053641e-01
5.620000000000000000e+02,3.818664355915682984e-01,1.121533423566754284e-01,5.059802220517563009e-01
5.630000000000000000e+02,3.700053807842493825e-01,1.206315918761621808e-01,5.093630273395883812e-01
5.640000000000000000e+02,3.559868539995522108e-01,1.289836017915762523e-01,5.150295442088714815e-01
5.650000000000000000e+02,3.404096097599635939e-01,1.361354508957479670e-01,5.234549393442884391e-01
5.660000000000000000e+02,3.252520316410360546e-01,1.432128552687184364e-01,5.315351130902454813e-01
5.669999999999998863e+02,3.114558440396322236e-01,1.499118126968171927e-01,5.386323432635505837e-01
5.679999999999998863e+02,2.996316970671129010e-01,1.559057038665389028e-01,5.444625990663481963e-01
5.690000000000000000e+02,2.899694264445430991e-01,1.617376116429672939e-01,5.482929619124895515e-01
5.699999999999998863e+02,2.822591472843800631e-01,1.685930731603686727e-01,5.491477795552512919e-01
5.709999999999998863e+02,2.767323389348615992e-01,1.741491474993838440e-01,5.491185135657545846e-01
5.720000000000000000e+02,2.738650567188768981e-01,1.779903142481985001e-01,5.481446290329246018e-01
5.730000000000000000e+02,2.741219225985180308e-01,1.798015540768921339e-01,5.460765233245897798e-01
5.739999999999998863e+02,2.777869290775769606e-01,1.794371257731771918e-01,5.427759451492458753e-01
5.750000000000000000e+02,2.851206441369005251e-01,1.762468425712855891e-01,5.386325132918139413e-01
5.760000000000000000e+02,2.956482004461945534e-01,1.712671402077253768e-01,5.330846593460800698e-01
5.769999999999998863e+02,3.088686652405211452e-01,1.649715121804291862e-01,5.261598225790496963e-01
5.780000000000000000e+02,3.240623651247522830e-01,1.578495674358429413e-01,5.180880674394048313e-01
5.790000000000000000e+02,3.403033520341883222e-01,1.503047466508387331e-01,5.093919013149730279e-01
5.800000000000000000e+02,3.560748907093308491e-01,1.413969303507878195e-01,5.025281789398813315e-01
5.809999999999998863e+02,3.704586204878838607e-01,1.321743013959030821e-01,4.973670781162130017e-01
5.819999999999998863e+02,3.833958739380803338e-01,1.236759545223667933e-01,4.929281715395529284e-01
5.830000000000000000e+02,3.947740159480409572e-01,1.159733205060546335e-01,4.892526635459044093e-01
5.839999999999998863e+02,4.045864305325141963e-01,1.091111583635127613e-01,4.863024111039730424e-01
5.849999999999998863e+02,4.129537131794573379e-01,1.032451794203596701e-01,4.838011074001829503e-01
5.860000000000000000e+02,4.202139077233604247e-01,9.869960270900413057e-02,4.810864895676354447e-01
5.870000000000000000e+02,4.260324567677604146e-01,9.496045096052312118e-02,4.790070922717163948e-01
5.879999999999998863e+02,4.305936835640589710e-01,9.204849086711576478e-02,4.773578255688253336e-01
5.890000000000000000e+02,4.343783027512828077e-01,8.990636289179977647e-02,4.757153343569173742e-01
5.900000000000000000e+02,4.380602145752741094e-01,8.839906971839510408e-02,4.735407157063307726e-01
5.909999999999998863e+02,4.424522373066350212e-01,8.762759159995023306e-02,4.699201710934146625e-01
5.920000000000000000e+02,4.477060151868572091e-01,8.739290340760373643e-02,4.649010814055389851e-01
