wavelength_nm,R
4.469999999999999432e+02,2.983313109208056146e-01
4.480000000000000000e+02,2.839634781648780470e-01
4.489999999999999432e+02,2.695740261291741380e-01
4.500000000000000000e+02,2.550697196509724152e-01
4.510000000000000000e+02,2.405980374614501427e-01
4.519999999999999432e+02,2.262442392842082817e-01
4.530000000000000000e+02,2.121736002764529616e-01
4.539999999999999432e+02,1.984385738723093984e-01
4.550000000000000000e+02,1.849826392776482420e-01
4.559999999999999432e+02,1.718727904743211077e-01
4.570000000000000000e+02,1.591958025437410218e-01
4.580000000000000000e+02,1.469676757462818062e-01
4.589999999999999432e+02,1.352453060515678152e-01
4.600000000000000000e+02,1.241302495998098804e-01
4.609999999999999432e+02,1.137215248051295091e-01
4.620000000000000000e+02,1.039628747130492831e-01
4.629999999999999432e+02,9.490760463854994167e-02
4.640000000000000000e+02,8.659992816642637925e-02
4.650000000000000000e+02,7.906692857497298055e-02
4.659999999999999432e+02,7.229435619398873192e-02
4.670000000000000000e+02,6.632817577033756073e-02
4.679999999999999432e+02,6.126107106275957559e-02
4.690000000000000000e+02,5.711846267145716249e-02
4.699999999999999432e+02,5.392486570860000050e-02
4.709999999999999432e+02,5.167683124823506391e-02
4.720000000000000000e+02,5.032329715023077521e-02
4.729999999999999432e+02,4.985594041158891015e-02
4.740000000000000000e+02,5.033512601741385595e-02
4.749999999999999432e+02,5.173830585653343972e-02
4.760000000000000000e+02,5.402702037135567043e-02
4.769999999999999432e+02,5.715545155222061247e-02
4.779999999999998863e+02,6.093637781970931422e-02
4.790000000000000000e+02,6.543625113195657150e-02
4.799999999999999432e+02,7.061486247479659140e-02
4.809999999999999432e+02,7.647564510200713372e-02
4.820000000000000000e+02,8.301275552505346655e-02
4.829999999999999432e+02,9.011669008467908248e-02
4.839999999999999432e+02,9.773913749194879097e-02
4.850000000000000000e+02,1.058032871661410967e-01
4.860000000000000000e+02,1.142712519653477365e-01
4.869999999999999432e+02,1.231073441301100690e-01
4.880000000000000568e+02,1.322659128042554255e-01
4.890000000000000000e+02,1.416919466745679979e-01
4.899999999999999432e+02,1.513514049058264643e-01
4.909999999999999432e+02,1.612048806296713099e-01
4.920000000000000000e+02,1.712138529141454535e-01
4.930000000000000000e+02,1.813833819719991580e-01
4.939999999999999432e+02,1.916392186359550387e-01
4.949999999999999432e+02,2.019492789667375610e-01
4.960000000000000000e+02,2.122818619384139738e-01
4.969999999999999432e+02,2.225941730855664491e-01
4.979999999999999432e+02,2.328787757926027158e-01
4.990000000000000000e+02,2.431129624341119011e-01
5.000000000000000000e+02,2.532872332957998296e-01
5.009999999999999432e+02,2.633610774587864523e-01
5.020000000000000000e+02,2.733308184725395940e-01
5.030000000000000000e+02,2.831816700562220790e-01
5.039999999999999432e+02,2.929005571505913230e-01
5.049999999999999432e+02,3.023082813481506870e-01
5.060000000000000000e+02,3.116694784566804155e-01
5.070000000000000000e+02,3.208685716859948078e-01
5.079999999999999432e+02,3.298984722657756774e-01
5.089999999999998863e+02,3.389707247048469596e-01
5.100000000000000000e+02,3.478826012694744008e-01
5.109999999999999432e+02,3.566053904983818024e-01
5.119999999999999432e+02,3.651357291124688875e-01
5.130000000000000000e+02,3.733936243799219068e-01
5.140000000000000000e+02,3.814249945623432447e-01
5.149999999999998863e+02,3.892627379232834750e-01
5.160000000000000000e+02,3.968209415082480374e-01
5.170000000000000000e+02,4.042118146023954695e-01
5.180000000000000000e+02,4.114463323404622397e-01
5.189999999999998863e+02,4.184914921827115331e-01
5.200000000000000000e+02,4.253487159758502778e-01
5.210000000000000000e+02,4.320964109078482829e-01
5.219999999999998863e+02,4.386629250996205709e-01
5.229999999999998863e+02,4.450441302287169720e-01
5.240000000000000000e+02,4.512425176374555980e-01
5.250000000000000000e+02,4.572607513423764813e-01
5.259999999999998863e+02,4.630765215837095994e-01
5.270000000000000000e+02,4.687473108624244933e-01
5.280000000000000000e+02,4.742479675286167540e-01
5.289999999999998863e+02,4.795815194159526174e-01
5.300000000000000000e+02,4.847412655644953716e-01
5.310000000000000000e+02,4.896541443499007884e-01
5.320000000000000000e+02,4.944129853938580288e-01
5.330000000000000000e+02,4.990208693702258280e-01
5.340000000000000000e+02,5.034808701864934566e-01
5.350000000000000000e+02,5.078238243605026625e-01
5.359999999999998863e+02,5.120937939285136187e-01
5.369999999999998863e+02,5.162221644355304839e-01
5.380000000000000000e+02,5.202119767732320543e-01
5.389999999999998863e+02,5.240662285099821904e-01
5.399999999999998863e+02,5.278177544663240628e-01
5.410000000000000000e+02,5.313980351738185615e-01
5.420000000000000000e+02,5.348522194340618041e-01
5.429999999999998863e+02,5.381830494963094624e-01
5.440000000000000000e+02,5.413910826211157934e-01
5.450000000000000000e+02,5.444731694961381097e-01
5.459999999999998863e+02,5.474407577681020820e-01
5.470000000000000000e+02,5.502963214971957617e-01
5.480000000000000000e+02,5.530422709127341685e-01
5.490000000000000000e+02,5.557066801453907079e-01
5.499999999999998863e+02,5.583028304100985384e-01
5.510000000000000000e+02,5.607935947850577474e-01
5.520000000000000000e+02,5.631811837117325359e-01
5.529999999999998863e+02,5.654677421693479200e-01
5.539999999999998863e+02,5.676315120780045520e-01
5.550000000000000000e+02,5.696773649285195029e-01
5.560000000000000000e+02,5.716319862742783586e-01
5.569999999999998863e+02,5.734972008655698783e-01
5.580000000000000000e+02,5.752747755008162933e-01
5.590000000000000000e+02,5.769908085415554888e-01
5.599999999999998863e+02,5.786450638890394682e-01
5.610000000000000000e+02,5.802141567488154905e-01
5.620000000000000000e+02,5.816996722716328838e-01
5.630000000000000000e+02,5.831031410775534551e-01
5.640000000000000000e+02,5.844137990262360249e-01
5.650000000000000000e+02,5.856280186695489443e-01
5.660000000000000000e+02,5.867659761550946262e-01
5.669999999999998863e+02,5.878289747721368030e-01
5.679999999999998863e+02,5.888182708166425083e-01
5.690000000000000000e+02,5.897495538834365281e-01
5.699999999999998863e+02,5.906425811956573790e-01
5.709999999999998863e+02,5.914643209939542956e-01
5.720000000000000000e+02,5.922158720382065811e-01
5.730000000000000000e+02,5.928982910388161942e-01
5.739999999999998863e+02,5.935125937997076662e-01
5.750000000000000000e+02,5.940478038557447382e-01
5.760000000000000000e+02,5.945169804679579784e-01
5.769999999999998863e+02,5.949210197109103815e-01
5.780000000000000000e+02,5.952607813005136306e-01
5.790000000000000000e+02,5.955370896349980736e-01
5.800000000000000000e+02,5.957585960996025776e-01
5.809999999999998863e+02,5.959200698683640995e-01
5.819999999999998863e+02,5.960228238213117757e-01
5.830000000000000000e+02,5.960675335601326452e-01
5.839999999999998863e+02,5.960548462583186158e-01
5.849999999999998863e+02,5.959868438320639061e-01
5.860000000000000000e+02,5.958689225078434015e-01
5.870000000000000000e+02,5.956935080554118800e-01
5.879999999999998863e+02,5.954611572992859481e-01
5.890000000000000000e+02,5.951724011912111756e-01
5.900000000000000000e+02,5.948277456076507264e-01
5.909999999999998863e+02,5.944375185602807088e-01
5.920000000000000000e+02,5.939985537446502706e-01
5.930000000000000000e+02,5.935046384365365579e-01
5.940000000000000000e+02,5.929561876227712469e-01
5.949999999999998863e+02,5.923535945523900059e-01
5.960000000000000000e+02,5.916972314372491715e-01
5.970000000000000000e+02,5.909913605146838167e-01
5.979999999999998863e+02,5.902330003787025214e-01
5.989999999999998863e+02,5.894220395636623477e-01
6.000000000000000000e+02,5.885587743022198115e-01
6.009999999999998863e+02,5.876527816161057904e-01
6.019999999999998863e+02,5.866983365743145828e-01
6.030000000000000000e+02,5.857120685881067601e-01
6.040000000000000000e+02,5.846761698418357911e-01
6.049999999999998863e+02,5.835908566954197685e-01
6.060000000000000000e+02,5.824438503440725334e-01
6.070000000000000000e+02,5.812465453781614499e-01
6.079999999999998863e+02,5.799965007923061355e-01
6.090000000000000000e+02,5.786859038979492720e-01
6.100000000000000000e+02,5.773252981334828782e-01
6.110000000000000000e+02,5.759305132795522475e-01
6.119999999999998863e+02,5.744872603239079556e-01
6.129999999999998863e+02,5.729956558236616315e-01
6.140000000000000000e+02,5.714587826592816278e-01
6.149999999999998863e+02,5.698856139569652424e-01
6.159999999999998863e+02,5.682454327278150252e-01
6.170000000000000000e+02,5.665559039113234885e-01
6.180000000000000000e+02,5.648170978845643564e-01
6.189999999999998863e+02,5.630290773382586877e-01
6.200000000000000000e+02,5.611916138810522092e-01
6.210000000000000000e+02,5.593026519239787664e-01
6.219999999999998863e+02,5.573649286581388029e-01
6.230000000000000000e+02,5.553784848512486327e-01
6.240000000000000000e+02,5.533433564518163150e-01
6.250000000000000000e+02,5.512595751382620701e-01
6.259999999999998863e+02,5.491525236328008708e-01
6.269999999999998863e+02,5.470147751670890734e-01
6.280000000000000000e+02,5.448335694620144443e-01
6.289999999999998863e+02,5.426047379641728563e-01
6.299999999999998863e+02,5.403282978979339068e-01
6.310000000000000000e+02,5.380042653114635032e-01
6.319999999999998863e+02,5.356326556343512513e-01
6.329999999999998863e+02,5.332119263429547784e-01
6.340000000000000000e+02,5.307415249247362521e-01
6.350000000000000000e+02,5.282238987505823991e-01
6.359999999999998863e+02,5.256271817884056174e-01
6.370000000000000000e+02,5.229819598903528988e-01
6.380000000000000000e+02,5.202882576597300801e-01
6.389999999999998863e+02,5.175461035255426445e-01
6.400000000000000000e+02,5.147601375837043136e-01
6.409999999999998863e+02,5.119615710020732902e-01
6.420000000000000000e+02,5.091160307089556136e-01
6.429999999999998863e+02,5.062235692825810540e-01
6.439999999999998863e+02,5.032842460820735608e-01
6.450000000000000000e+02,5.002981279152656224e-01
6.459999999999998863e+02,4.972299017182837400e-01
6.469999999999998863e+02,4.941264799574603961e-01
6.480000000000000000e+02,4.909752214276199012e-01
6.490000000000000000e+02,4.877762271128426308e-01
6.499999999999998863e+02,4.845296094037034318e-01
6.510000000000000000e+02,4.812774570963654908e-01
6.520000000000000000e+02,4.779792878415705104e-01
6.529999999999998863e+02,4.746435806256446566e-01
6.540000000000000000e+02,4.712748176561569191e-01
6.549999999999998863e+02,4.678607469214046133e-01
6.560000000000000000e+02,4.644015591803610232e-01
6.570000000000000000e+02,4.608974609714581172e-01
6.579999999999998863e+02,4.573486753934085103e-01
6.590000000000000000e+02,4.537554428935676176e-01
6.599999999999998863e+02,4.501105387593964391e-01
6.609999999999998863e+02,4.463655237809822651e-01
6.620000000000000000e+02,4.425753950932169167e-01
6.629999999999998863e+02,4.387404825411714837e-01
6.639999999999998863e+02,4.348611389643092795e-01
6.650000000000000000e+02,4.309377410930937402e-01
6.660000000000000000e+02,4.270225291164773118e-01
6.669999999999998863e+02,4.230662003149950889e-01
6.680000000000000000e+02,4.190696135478728102e-01
6.690000000000000000e+02,4.150319774404266915e-01
6.699999999999998863e+02,4.109537825786850895e-01
6.710000000000000000e+02,4.068355470471635149e-01
6.719999999999998863e+02,4.026778172451522253e-01
6.730000000000000000e+02,3.984811686953156351e-01
6.739999999999998863e+02,3.942495223627350276e-01
6.749999999999998863e+02,3.899934441652135320e-01
6.760000000000000000e+02,3.857003235174719658e-01
6.769999999999998863e+02,3.813708533867276596e-01
6.779999999999998863e+02,3.770057595180317245e-01
6.790000000000000000e+02,3.726058011624199251e-01
6.800000000000000000e+02,3.681717717840800042e-01
6.809999999999998863e+02,3.636439151384560087e-01
6.820000000000000000e+02,3.591007610071033640e-01
6.830000000000000000e+02,3.545297428143593388e-01
6.839999999999998863e+02,3.499273081621185888e-01
6.850000000000000000e+02,3.452944617427358698e-01
6.859999999999998863e+02,3.406952886413205372e-01
6.870000000000000000e+02,3.360687240968771583e-01
6.879999999999998863e+02,3.314158480455007272e-01
6.889999999999998863e+02,3.267380560112524979e-01
6.900000000000000000e+02,3.220373303697183220e-01
6.909999999999998863e+02,3.173137570008429109e-01
6.919999999999998863e+02,3.125685723221636736e-01
6.930000000000000000e+02,3.078030526896121666e-01
6.939999999999998863e+02,3.030185145432829907e-01
6.949999999999998863e+02,2.982163144924019904e-01
6.960000000000000000e+02,2.933978493366192208e-01
6.970000000000000000e+02,2.885626219202060971e-01
6.979999999999998863e+02,2.837120086592552215e-01
6.990000000000000000e+02,2.788494307736835154e-01
6.999999999999998863e+02,2.739764495666505706e-01
7.009999999999998863e+02,2.690946659544903863e-01
7.020000000000000000e+02,2.642057200548060258e-01
7.029999999999998863e+02,2.593112906916436033e-01
7.040000000000000000e+02,2.544130948154914029e-01
7.049999999999998863e+02,2.495083897511627402e-01
7.059999999999998863e+02,2.445990610293171663e-01
7.070000000000000000e+02,2.396914683121258161e-01
7.079999999999998863e+02,2.347874783543857369e-01
7.089999999999998863e+02,2.298889916725734284e-01
7.100000000000000000e+02,2.249979413999731448e-01
7.110000000000000000e+02,2.201162920455308203e-01
7.119999999999998863e+02,2.152460381558984337e-01
7.130000000000000000e+02,2.104042939060545847e-01
7.140000000000000000e+02,2.056002881659531045e-01
7.149999999999998863e+02,2.008132826801192206e-01
7.160000000000000000e+02,1.960453519747442919e-01
7.169999999999998863e+02,1.912985929279401032e-01
7.180000000000000000e+02,1.865751229229871688e-01
7.189999999999998863e+02,1.818770779102875379e-01
7.199999999999998863e+02,1.772066103798640990e-01
7.210000000000000000e+02,1.725287422107394109e-01
7.219999999999998863e+02,1.678656051462894816e-01
7.229999999999998863e+02,1.632374785258441929e-01
7.240000000000000000e+02,1.586466281313253512e-01
7.249999999999998863e+02,1.540953248068570869e-01
7.259999999999998863e+02,1.495858418105673604e-01
7.270000000000000000e+02,1.451204520970769130e-01
7.280000000000000000e+02,1.407014255360227450e-01
7.289999999999998863e+02,1.363310260722370160e-01
7.300000000000000000e+02,1.320280511067482565e-01
7.309999999999998863e+02,1.278144055045409011e-01
7.319999999999998863e+02,1.236547407740829635e-01
7.330000000000000000e+02,1.195512026716684384e-01
7.339999999999998863e+02,1.155059175308911085e-01
7.350000000000000000e+02,1.115209893728049545e-01
7.359999999999998863e+02,1.075984970060876178e-01
7.369999999999998863e+02,1.037404911246829348e-01
7.380000000000000000e+02,9.994899141059140901e-02
7.389999999999998863e+02,9.620799130436262503e-02
7.399999999999998863e+02,9.253795959586898212e-02
7.410000000000000000e+02,8.894081299555427200e-02
7.420000000000000000e+02,8.541842490169518354e-02
7.429999999999998863e+02,8.197262262372449759e-02
7.440000000000000000e+02,7.860518466119789660e-02
7.449999999999998863e+02,7.531783804651058511e-02
7.459999999999998863e+02,7.211225575932510290e-02
7.470000000000000000e+02,6.899125346244057433e-02
7.479999999999998863e+02,6.596573688075774156e-02
7.490000000000000000e+02,6.302620474646986048e-02
7.499999999999998863e+02,6.017408564343206673e-02
7.509999999999998863e+02,5.741074330087106437e-02
7.520000000000000000e+02,5.473747460453742136e-02
7.529999999999998863e+02,5.215550772666788931e-02
7.539999999999998863e+02,4.966600038044378940e-02
7.550000000000000000e+02,4.727003820419826974e-02
7.559999999999998863e+02,4.496863328018921302e-02
7.569999999999998863e+02,4.276480805420581482e-02
7.580000000000000000e+02,4.065750712626002572e-02
7.590000000000000000e+02,3.864752954486225245e-02
7.599999999999998863e+02,3.673559612671084551e-02
7.610000000000000000e+02,3.493337817157440850e-02
7.619999999999998863e+02,3.322884419668172690e-02
7.629999999999998863e+02,3.162246146051271578e-02
7.639999999999998863e+02,3.011461926791210095e-02
7.649999999999998863e+02,2.870562881684049147e-02
7.660000000000000000e+02,2.739791901618088971e-02
7.669999999999998863e+02,2.619009387383338175e-02
7.679999999999998863e+02,2.508123599190989483e-02
7.690000000000000000e+02,2.407134442610850411e-02
7.699999999999998863e+02,2.316034209592665941e-02
7.709999999999998863e+02,2.234497149315043882e-02
7.720000000000000000e+02,2.162971338462143372e-02
7.730000000000000000e+02,2.101426309257185820e-02
7.739999999999998863e+02,2.049824100599939927e-02
7.750000000000000000e+02,2.008039379766987306e-02
7.759999999999998863e+02,1.975399502232689716e-02
7.769999999999998863e+02,1.952580132524028844e-02
7.780000000000000000e+02,1.939513174120755662e-02
7.789999999999998863e+02,1.936123745877880650e-02
7.800000000000000000e+02,1.942330367660635021e-02
7.809999999999998863e+02,1.958045155224174064e-02
7.819999999999998863e+02,1.983174023652271162e-02
7.830000000000000000e+02,2.017616898655888447e-02
7.839999999999998863e+02,2.061267935020594244e-02
7.849999999999998863e+02,2.114133932212097083e-02
7.860000000000000000e+02,2.176237808488083042e-02
7.869999999999998863e+02,2.247173287461184249e-02
7.879999999999998863e+02,2.326815010767637262e-02
7.890000000000000000e+02,2.415033038972824730e-02
7.899999999999998863e+02,2.511693094692022538e-02
7.909999999999998863e+02,2.616656807920456421e-02
7.920000000000000000e+02,2.729781962901353318e-02
7.929999999999998863e+02,2.850922745876127706e-02
7.939999999999998863e+02,2.979929993080164541e-02
7.949999999999998863e+02,3.116631336695797894e-02
7.959999999999998863e+02,3.260823954940474806e-02
7.970000000000000000e+02,3.412438169336402816e-02
7.979999999999998863e+02,3.571312845155293070e-02
7.989999999999998863e+02,3.737284717786162197e-02
8.000000000000000000e+02,3.910188632187757557e-02
