wavelength_nm,R
4.419999999999999432e+02,9.907518551570226872e-02
4.430000000000000000e+02,9.500816020900784697e-02
4.440000000000000000e+02,9.168988738644588687e-02
4.450000000000000000e+02,8.886217427537718150e-02
4.460000000000000000e+02,8.656068597931809716e-02
4.469999999999999432e+02,8.482654224417314481e-02
4.480000000000000000e+02,8.366130121721511437e-02
4.489999999999999432e+02,8.308523226462900813e-02
4.500000000000000000e+02,8.311819715380222573e-02
4.510000000000000000e+02,8.378234200319907565e-02
4.519999999999999432e+02,8.508190144898397644e-02
4.530000000000000000e+02,8.699087280227528474e-02
4.539999999999999432e+02,8.948881510121195482e-02
4.550000000000000000e+02,9.258069020212698896e-02
4.559999999999999432e+02,9.624418440539758701e-02
4.570000000000000000e+02,1.004475139459263394e-01
4.580000000000000000e+02,1.051702893985622528e-01
4.589999999999999432e+02,1.103786847673435823e-01
4.600000000000000000e+02,1.160227706365499489e-01
4.609999999999999432e+02,1.220721617962452765e-01
4.620000000000000000e+02,1.284876840851425783e-01
4.629999999999999432e+02,1.352197857375821988e-01
4.640000000000000000e+02,1.422199217856116027e-01
4.650000000000000000e+02,1.494506674693187320e-01
4.659999999999999432e+02,1.568667658436804224e-01
4.670000000000000000e+02,1.645479930244209965e-01
4.679999999999999432e+02,1.723457749807136841e-01
4.690000000000000000e+02,1.802022990513924006e-01
4.699999999999999432e+02,1.880307882594442481e-01
4.709999999999999432e+02,1.957693142971113354e-01
4.720000000000000000e+02,2.034475160251408843e-01
4.729999999999999432e+02,2.110310931893330244e-01
4.740000000000000000e+02,2.186753331205286699e-01
4.749999999999999432e+02,2.262048057149323166e-01
4.760000000000000000e+02,2.335427643855059743e-01
4.769999999999999432e+02,2.405543913712660797e-01
4.779999999999998863e+02,2.466276620363065664e-01
4.790000000000000000e+02,2.524225179128439800e-01
4.799999999999999432e+02,2.579262858692779603e-01
4.809999999999999432e+02,2.631597833283215171e-01
4.820000000000000000e+02,2.681227217110576655e-01
4.829999999999999432e+02,2.727562401270446912e-01
4.839999999999999432e+02,2.770532875808887630e-01
4.850000000000000000e+02,2.810034987046244326e-01
4.860000000000000000e+02,2.846100315820511706e-01
4.869999999999999432e+02,2.878721151780024301e-01
4.880000000000000568e+02,2.907869589585555525e-01
4.890000000000000000e+02,2.933554701959566469e-01
4.899999999999999432e+02,2.955753913762522722e-01
4.909999999999999432e+02,2.974456714828872528e-01
4.920000000000000000e+02,2.989659887765516721e-01
4.930000000000000000e+02,3.001475993128995268e-01
4.939999999999999432e+02,3.009784260794097221e-01
4.949999999999999432e+02,3.014592114921595400e-01
4.960000000000000000e+02,3.015932224701646791e-01
4.969999999999999432e+02,3.014015514734197376e-01
4.979999999999999432e+02,3.008671190409820673e-01
4.990000000000000000e+02,2.999916127525319998e-01
5.000000000000000000e+02,2.987767170281184770e-01
5.009999999999999432e+02,2.972198312203757076e-01
5.020000000000000000e+02,2.953225414605315513e-01
5.030000000000000000e+02,2.930872760965474444e-01
5.039999999999999432e+02,2.905167008030423159e-01
5.049999999999999432e+02,2.876638484343247426e-01
5.060000000000000000e+02,2.844923727788797319e-01
5.070000000000000000e+02,2.810058221438307413e-01
5.079999999999999432e+02,2.772080870599724078e-01
5.089999999999998863e+02,2.730261052644969988e-01
5.100000000000000000e+02,2.685196094738019901e-01
5.109999999999999432e+02,2.637017419073457436e-01
5.119999999999999432e+02,2.585783783130702895e-01
5.130000000000000000e+02,2.532229770949703807e-01
5.140000000000000000e+02,2.476116716621423741e-01
5.149999999999998863e+02,2.417248901049007526e-01
5.160000000000000000e+02,2.355713154700548873e-01
5.170000000000000000e+02,2.291604442530941754e-01
5.180000000000000000e+02,2.225320874944245741e-01
5.189999999999998863e+02,2.157121029211635510e-01
5.200000000000000000e+02,2.087135558699861615e-01
5.210000000000000000e+02,2.015522309745687302e-01
5.219999999999998863e+02,1.942568139042752107e-01
5.229999999999998863e+02,1.868280688020928781e-01
5.240000000000000000e+02,1.792832419118503273e-01
5.250000000000000000e+02,1.716407221197330801e-01
5.259999999999998863e+02,1.638803154575155518e-01
5.270000000000000000e+02,1.560343265417236946e-01
5.280000000000000000e+02,1.481511628551799575e-01
5.289999999999998863e+02,1.402543929550558455e-01
5.300000000000000000e+02,1.323807744115486629e-01
5.310000000000000000e+02,1.246525574501913952e-01
5.320000000000000000e+02,1.169871360533025623e-01
5.330000000000000000e+02,1.094108516948127247e-01
5.340000000000000000e+02,1.019507480650546499e-01
5.350000000000000000e+02,9.464041699193266599e-02
5.359999999999998863e+02,8.750342891125544031e-02
5.369999999999998863e+02,8.056342367896476842e-02
5.380000000000000000e+02,7.384873991244779445e-02
5.389999999999998863e+02,6.738762853456449486e-02
5.399999999999998863e+02,6.115867233928638791e-02
5.410000000000000000e+02,5.523879472879304059e-02
5.420000000000000000e+02,4.966126566269457587e-02
5.429999999999998863e+02,4.445259629272600710e-02
5.440000000000000000e+02,3.964254533915107653e-02
5.450000000000000000e+02,3.526550572914873005e-02
5.459999999999998863e+02,3.132332628642302275e-02
5.470000000000000000e+02,2.783574881787080277e-02
5.480000000000000000e+02,2.482039092890400353e-02
5.490000000000000000e+02,2.227742453668898892e-02
5.499999999999998863e+02,2.022325301678496237e-02
5.510000000000000000e+02,1.869619090772416115e-02
5.520000000000000000e+02,1.770437396042017983e-02
5.529999999999998863e+02,1.725297438605334285e-02
5.539999999999998863e+02,1.733567864477145865e-02
5.550000000000000000e+02,1.793229559395340816e-02
5.560000000000000000e+02,1.904113895349364774e-02
5.569999999999998863e+02,2.065582684371904468e-02
5.580000000000000000e+02,2.276741037892473368e-02
5.590000000000000000e+02,2.538771988728618159e-02
5.599999999999998863e+02,2.851534297439635088e-02
5.610000000000000000e+02,3.211484818193190149e-02
5.620000000000000000e+02,3.616776725806573889e-02
5.630000000000000000e+02,4.065375559974671038e-02
5.640000000000000000e+02,4.548244505808337473e-02
5.650000000000000000e+02,5.057317469990833814e-02
5.660000000000000000e+02,5.597855848795463968e-02
5.669999999999998863e+02,6.167502905936955021e-02
5.679999999999998863e+02,6.763867818373628382e-02
5.690000000000000000e+02,7.386222268901712629e-02
5.699999999999998863e+02,8.034817963118752460e-02
5.709999999999998863e+02,8.703538601137442154e-02
5.720000000000000000e+02,9.389976821813406094e-02
5.730000000000000000e+02,1.009176925916614176e-01
5.739999999999998863e+02,1.080660884769364255e-01
5.750000000000000000e+02,1.153090597663028738e-01
5.760000000000000000e+02,1.226374509182076300e-01
5.769999999999998863e+02,1.300305578764854031e-01
5.780000000000000000e+02,1.374685770152124509e-01
5.790000000000000000e+02,1.449326521801005685e-01
5.800000000000000000e+02,1.523694272140838357e-01
5.809999999999998863e+02,1.597744710339746022e-01
5.819999999999998863e+02,1.671560601947012503e-01
5.830000000000000000e+02,1.744997021619006383e-01
5.839999999999998863e+02,1.817918831388950773e-01
5.849999999999998863e+02,1.890272050883071153e-01
5.860000000000000000e+02,1.962154379612946475e-01
5.870000000000000000e+02,2.033171204062739490e-01
5.879999999999998863e+02,2.103223031149491218e-01
5.890000000000000000e+02,2.172219063354104418e-01
5.900000000000000000e+02,2.240076835515024956e-01
5.909999999999998863e+02,2.306961391947418005e-01
5.920000000000000000e+02,2.372724497804500621e-01
5.930000000000000000e+02,2.437145146316454791e-01
5.940000000000000000e+02,2.500169041842648654e-01
5.949999999999998863e+02,2.561748304297779555e-01
5.960000000000000000e+02,2.621841055089773609e-01
5.970000000000000000e+02,2.680356670680228981e-01
5.979999999999998863e+02,2.737317446883938965e-01
5.989999999999998863e+02,2.792703497032759108e-01
6.000000000000000000e+02,2.846493049047377211e-01
6.009999999999998863e+02,2.898668391416448498e-01
6.019999999999998863e+02,2.949216005865876733e-01
6.030000000000000000e+02,2.998136588490269427e-01
6.040000000000000000e+02,3.045424417410559914e-01
6.049999999999998863e+02,3.091074623561388401e-01
6.060000000000000000e+02,3.135084853443935726e-01
6.070000000000000000e+02,3.177455016129394072e-01
6.079999999999998863e+02,3.218177722482999381e-01
6.090000000000000000e+02,3.257224641724520975e-01
6.100000000000000000e+02,3.294635774083201074e-01
6.110000000000000000e+02,3.330417999246328420e-01
6.119999999999998863e+02,3.364579426915261795e-01
6.129999999999998863e+02,3.397129233105660728e-01
6.140000000000000000e+02,3.428117832017205102e-01
6.149999999999998863e+02,3.457675929468190246e-01
6.159999999999998863e+02,3.485652866025462648e-01
6.170000000000000000e+02,3.512060523187100491e-01
6.180000000000000000e+02,3.536911225390467206e-01
6.189999999999998863e+02,3.560217643549654087e-01
6.200000000000000000e+02,3.581718608860283704e-01
6.210000000000000000e+02,3.599291793540381756e-01
6.219999999999998863e+02,3.615464624017286632e-01
6.230000000000000000e+02,3.630250855373898800e-01
6.240000000000000000e+02,3.643664158680416376e-01
6.250000000000000000e+02,3.655718087633343938e-01
6.259999999999998863e+02,3.666426049838157897e-01
6.269999999999998863e+02,3.676067772182991522e-01
6.280000000000000000e+02,3.684446948537529187e-01
6.289999999999998863e+02,3.691508598952602527e-01
6.299999999999998863e+02,3.697265191593827605e-01
6.310000000000000000e+02,3.701728965586864040e-01
6.319999999999998863e+02,3.704911922913249334e-01
6.329999999999998863e+02,3.706781564722677613e-01
6.340000000000000000e+02,3.707332698180186292e-01
6.350000000000000000e+02,3.706645342092173001e-01
6.359999999999998863e+02,3.704730571873682266e-01
6.370000000000000000e+02,3.701599226139454801e-01
6.380000000000000000e+02,3.697261913320003535e-01
6.389999999999998863e+02,3.691729020150401608e-01
6.400000000000000000e+02,3.685055011963691562e-01
6.409999999999998863e+02,3.677210636148938172e-01
6.420000000000000000e+02,3.668200742921706725e-01
6.429999999999998863e+02,3.658034923979823216e-01
6.439999999999998863e+02,3.646722615992746275e-01
6.450000000000000000e+02,3.634273118293038785e-01
6.459999999999998863e+02,3.620726351247895991e-01
6.469999999999998863e+02,3.606183492063329554e-01
6.480000000000000000e+02,3.590530440161966985e-01
6.490000000000000000e+02,3.573776054777595967e-01
6.499999999999998863e+02,3.555929162316220360e-01
6.510000000000000000e+02,3.536998580982100848e-01
6.520000000000000000e+02,3.516993146482164656e-01
6.529999999999998863e+02,3.495996046385721479e-01
6.540000000000000000e+02,3.474055527786450437e-01
6.549999999999998863e+02,3.451070012187270053e-01
6.560000000000000000e+02,3.427048569155844993e-01
6.570000000000000000e+02,3.402000424013738034e-01
6.579999999999998863e+02,3.375934988951312388e-01
6.590000000000000000e+02,3.348861895022526847e-01
6.599999999999998863e+02,3.320723527655600749e-01
6.609999999999998863e+02,3.291527933372665471e-01
6.620000000000000000e+02,3.261352465772427989e-01
6.629999999999998863e+02,3.230208063408126495e-01
6.639999999999998863e+02,3.198106061751908036e-01
6.650000000000000000e+02,3.165058230103004466e-01
6.660000000000000000e+02,3.131076809081259626e-01
6.669999999999998863e+02,3.096181987917739353e-01
6.680000000000000000e+02,3.060390651570821241e-01
6.690000000000000000e+02,3.023705453337588445e-01
6.699999999999998863e+02,2.986140883568274562e-01
6.710000000000000000e+02,2.947712097093946326e-01
6.719999999999998863e+02,2.908434952661400064e-01
6.730000000000000000e+02,2.868326052356610090e-01
6.739999999999998863e+02,2.827430679585401507e-01
6.749999999999998863e+02,2.785849160579533246e-01
6.760000000000000000e+02,2.743487786134765072e-01
6.769999999999998863e+02,2.700366340492761363e-01
6.779999999999998863e+02,2.656505539973363361e-01
6.790000000000000000e+02,2.611927069757169484e-01
6.800000000000000000e+02,2.566653619637657702e-01
6.809999999999998863e+02,2.520708918548954514e-01
6.820000000000000000e+02,2.474278071438553717e-01
6.830000000000000000e+02,2.427265920341337146e-01
6.839999999999998863e+02,2.379659054065981771e-01
6.850000000000000000e+02,2.331485360691295805e-01
6.859999999999998863e+02,2.282773903711680930e-01
6.870000000000000000e+02,2.233554944872893078e-01
6.879999999999998863e+02,2.183859964222852335e-01
6.889999999999998863e+02,2.133823402589895557e-01
6.900000000000000000e+02,2.083777607576580981e-01
6.909999999999998863e+02,2.033419843735492227e-01
6.919999999999998863e+02,1.982785005199981243e-01
6.930000000000000000e+02,1.931909064126616504e-01
6.939999999999998863e+02,1.880829061662803725e-01
6.949999999999998863e+02,1.829583094793285070e-01
6.960000000000000000e+02,1.778210298885071206e-01
6.970000000000000000e+02,1.726717906100514732e-01
6.979999999999998863e+02,1.675145527730864670e-01
6.990000000000000000e+02,1.623567826097342126e-01
6.999999999999998863e+02,1.572028017053440085e-01
7.009999999999998863e+02,1.520570209241452753e-01
7.020000000000000000e+02,1.469239357746103813e-01
7.029999999999998863e+02,1.418081212550822146e-01
7.040000000000000000e+02,1.367142261761821465e-01
7.049999999999998863e+02,1.316449404472763984e-01
7.059999999999998863e+02,1.266053258227568534e-01
7.070000000000000000e+02,1.216023375745231699e-01
7.079999999999998863e+02,1.166408552749407107e-01
7.089999999999998863e+02,1.117257951129304872e-01
7.100000000000000000e+02,1.068621011245242947e-01
7.110000000000000000e+02,1.020547359694100042e-01
7.119999999999998863e+02,9.730867127795474192e-02
7.130000000000000000e+02,9.263582748756081509e-02
7.140000000000000000e+02,8.804355425064110119e-02
7.149999999999998863e+02,8.352588408785410756e-02
7.160000000000000000e+02,7.908770580334552325e-02
7.169999999999998863e+02,7.473386814748925189e-02
7.180000000000000000e+02,7.046916850137413535e-02
7.189999999999998863e+02,6.629834138846159297e-02
7.199999999999998863e+02,6.222604686393602008e-02
7.210000000000000000e+02,5.825507139669534873e-02
7.219999999999998863e+02,5.438512886888782760e-02
7.229999999999998863e+02,5.062813972573879107e-02
7.240000000000000000e+02,4.698835250805531022e-02
7.249999999999998863e+02,4.346988015306813002e-02
7.259999999999998863e+02,4.007668876702409622e-02
7.270000000000000000e+02,3.681258669720597482e-02
7.280000000000000000e+02,3.368121396426697334e-02
7.289999999999998863e+02,3.068603211467003586e-02
7.300000000000000000e+02,2.783332604102345051e-02
7.309999999999998863e+02,2.512352278821095714e-02
7.319999999999998863e+02,2.255806092252756953e-02
7.330000000000000000e+02,2.013962569638126643e-02
7.339999999999998863e+02,1.787068505734061563e-02
7.350000000000000000e+02,1.575348304624696327e-02
7.359999999999998863e+02,1.379003394020652390e-02
7.369999999999998863e+02,1.198211717435324931e-02
7.380000000000000000e+02,1.033127307130584684e-02
7.389999999999998863e+02,8.838613603281180592e-03
7.399999999999998863e+02,7.506171671189554306e-03
7.410000000000000000e+02,6.334715487844626985e-03
7.420000000000000000e+02,5.324763120640735835e-03
7.429999999999998863e+02,4.476582675446602079e-03
7.440000000000000000e+02,3.790193356546157910e-03
7.449999999999998863e+02,3.265367390774069709e-03
7.459999999999998863e+02,2.901632798390369784e-03
7.470000000000000000e+02,2.698116461699097326e-03
7.479999999999998863e+02,2.652272599665918273e-03
7.490000000000000000e+02,2.764132474744241622e-03
7.499999999999998863e+02,3.032323916137352141e-03
7.509999999999998863e+02,3.455257345009318196e-03
7.520000000000000000e+02,4.031132823990730453e-03
7.529999999999998863e+02,4.757947696483280989e-03
7.539999999999998863e+02,5.633504766296282620e-03
7.550000000000000000e+02,6.655420965963467633e-03
7.559999999999998863e+02,7.821136460396581336e-03
7.569999999999998863e+02,9.129145619842045714e-03
7.580000000000000000e+02,1.057603409645994051e-02
7.590000000000000000e+02,1.215878131545788249e-02
7.599999999999998863e+02,1.387422743036074123e-02
7.610000000000000000e+02,1.571908379893005581e-02
7.619999999999998863e+02,1.768994357549341992e-02
7.629999999999998863e+02,1.978329236689813087e-02
7.639999999999998863e+02,2.199551890102125276e-02
7.649999999999998863e+02,2.432292565883073174e-02
7.660000000000000000e+02,2.675850260570395919e-02
7.669999999999998863e+02,2.929995907648172415e-02
7.679999999999998863e+02,3.194475454815519366e-02
7.690000000000000000e+02,3.468897194872013617e-02
7.699999999999998863e+02,3.752865923917591412e-02
7.709999999999998863e+02,4.045983886120255862e-02
7.720000000000000000e+02,4.347851688477014087e-02
7.730000000000000000e+02,4.658069183038461569e-02
7.739999999999998863e+02,4.976236314383816056e-02
7.750000000000000000e+02,5.300741265254402257e-02
7.759999999999998863e+02,5.624020196421351120e-02
7.769999999999998863e+02,5.953452326610290252e-02
7.780000000000000000e+02,6.288671867311616814e-02
7.789999999999998863e+02,6.629317210372497049e-02
7.800000000000000000e+02,6.975031432591688452e-02
7.809999999999998863e+02,7.325462763006188038e-02
7.819999999999998863e+02,7.680265013189294110e-02
7.830000000000000000e+02,8.039097971034815659e-02
7.839999999999998863e+02,8.401627758662569279e-02
7.849999999999998863e+02,8.767414896386152567e-02
7.860000000000000000e+02,9.136004185503586450e-02
7.869999999999998863e+02,9.507353670642221255e-02
7.879999999999998863e+02,9.881159222653856933e-02
7.890000000000000000e+02,1.025712421880283498e-01
7.899999999999998863e+02,1.063495970738926599e-01
7.909999999999998863e+02,1.101438454418264823e-01
7.920000000000000000e+02,1.139512550195795199e-01
7.929999999999998863e+02,1.177691735445713234e-01
7.939999999999998863e+02,1.215950293612129002e-01
7.949999999999998863e+02,1.254270998900720024e-01
7.959999999999998863e+02,1.292651690986109658e-01
7.970000000000000000e+02,1.331037552976244986e-01
7.979999999999998863e+02,1.369406019481569370e-01
7.989999999999998863e+02,1.407735336502150547e-01
8.000000000000000000e+02,1.446004555470856157e-01
