wavelength_nm,R
4.609999999999999432e+02,4.422636768767372883e-01
4.620000000000000000e+02,4.454326526198495451e-01
4.629999999999999432e+02,4.482574479308244486e-01
4.640000000000000000e+02,4.507329438200503025e-01
4.650000000000000000e+02,4.528569382704203394e-01
4.659999999999999432e+02,4.546254316875928958e-01
4.670000000000000000e+02,4.560601461739436924e-01
4.679999999999999432e+02,4.571239285235906835e-01
4.690000000000000000e+02,4.578101425708393513e-01
4.699999999999999432e+02,4.581196210552337389e-01
4.709999999999999432e+02,4.580592169974161965e-01
4.720000000000000000e+02,4.576240321997517291e-01
4.729999999999999432e+02,4.568116998153936570e-01
4.740000000000000000e+02,4.555878519675515825e-01
4.749999999999999432e+02,4.539529006072538508e-01
4.760000000000000000e+02,4.519094237742171116e-01
4.769999999999999432e+02,4.493974669019554780e-01
4.779999999999998863e+02,4.462224790357845472e-01
4.790000000000000000e+02,4.426913693918089754e-01
4.799999999999999432e+02,4.388051735402213049e-01
4.809999999999999432e+02,4.345342168479761069e-01
4.820000000000000000e+02,4.298558778560404581e-01
4.829999999999999432e+02,4.248147279743812454e-01
4.839999999999999432e+02,4.194131539581559820e-01
4.850000000000000000e+02,4.136982549027366507e-01
4.860000000000000000e+02,4.076528473589021151e-01
4.869999999999999432e+02,4.012633180805810218e-01
4.880000000000000568e+02,3.945351924404102983e-01
4.890000000000000000e+02,3.874942369291534683e-01
4.899999999999999432e+02,3.801325770153237693e-01
4.909999999999999432e+02,3.724575704302544032e-01
4.920000000000000000e+02,3.644803119821973247e-01
4.930000000000000000e+02,3.561982334584507526e-01
4.939999999999999432e+02,3.476397760211008547e-01
4.949999999999999432e+02,3.388222694790903877e-01
4.960000000000000000e+02,3.297702058524497604e-01
4.969999999999999432e+02,3.205435594209224970e-01
4.979999999999999432e+02,3.111254475657477814e-01
4.990000000000000000e+02,3.015437489443111296e-01
5.000000000000000000e+02,2.918219397284039784e-01
5.009999999999999432e+02,2.819322913986080370e-01
5.020000000000000000e+02,2.719795166300787437e-01
5.030000000000000000e+02,2.620055615125631565e-01
5.039999999999999432e+02,2.520558578747756351e-01
5.049999999999999432e+02,2.423215617971439806e-01
5.060000000000000000e+02,2.327086873749117935e-01
5.070000000000000000e+02,2.232696447008968299e-01
5.079999999999999432e+02,2.140592774623593375e-01
5.089999999999998863e+02,2.049697220624943084e-01
5.100000000000000000e+02,1.962188491901729337e-01
5.109999999999999432e+02,1.878890395879228292e-01
5.119999999999999432e+02,1.800441607126050392e-01
5.130000000000000000e+02,1.728029689194231777e-01
5.140000000000000000e+02,1.661795597801781210e-01
5.149999999999998863e+02,1.602046879521218659e-01
5.160000000000000000e+02,1.549322551276481053e-01
5.170000000000000000e+02,1.506880792758515941e-01
5.180000000000000000e+02,1.475796171349748331e-01
5.189999999999998863e+02,1.452374459844437971e-01
5.200000000000000000e+02,1.436802807717955932e-01
5.210000000000000000e+02,1.429196053054044013e-01
5.219999999999998863e+02,1.429523341166007433e-01
5.229999999999998863e+02,1.437857974534596239e-01
5.240000000000000000e+02,1.454131283413313824e-01
5.250000000000000000e+02,1.478211273388957414e-01
5.259999999999998863e+02,1.510076728603309548e-01
5.270000000000000000e+02,1.549529736093124554e-01
5.280000000000000000e+02,1.596176905376967270e-01
5.289999999999998863e+02,1.649663043454574207e-01
5.300000000000000000e+02,1.709492328678802464e-01
5.310000000000000000e+02,1.774338786212351082e-01
5.320000000000000000e+02,1.844557037130319654e-01
5.330000000000000000e+02,1.919685152533243122e-01
