wavelength_nm,R
5.520000000000000000e+02,7.173315846368827353e-01
5.529999999999998863e+02,7.212381805211987018e-01
5.539999999999998863e+02,7.250173097701211322e-01
5.550000000000000000e+02,7.286729521010794075e-01
5.560000000000000000e+02,7.322089677813771180e-01
5.569999999999998863e+02,7.356290977154195110e-01
5.580000000000000000e+02,7.389369640844797305e-01
5.590000000000000000e+02,7.421360714531672897e-01
5.599999999999998863e+02,7.452298082670922863e-01
5.610000000000000000e+02,7.482214486753199223e-01
5.620000000000000000e+02,7.511141546194769480e-01
5.630000000000000000e+02,7.539109781386386100e-01
5.640000000000000000e+02,7.566167000499289808e-01
5.650000000000000000e+02,7.592356426580340045e-01
5.660000000000000000e+02,7.617673016616380854e-01
5.669999999999998863e+02,7.642143116438488981e-01
5.679999999999998863e+02,7.665792110194014075e-01
5.690000000000000000e+02,7.688644448663726205e-01
5.699999999999998863e+02,7.710723677644857332e-01
5.709999999999998863e+02,7.732052466245645794e-01
5.720000000000000000e+02,7.752652634961116895e-01
5.730000000000000000e+02,7.772545183420771497e-01
5.739999999999998863e+02,7.791750317717334173e-01
5.750000000000000000e+02,7.810287477241789622e-01
5.760000000000000000e+02,7.828175360963710583e-01
5.769999999999998863e+02,7.845420898899001516e-01
5.780000000000000000e+02,7.862021085013235489e-01
5.790000000000000000e+02,7.878024064648478930e-01
5.800000000000000000e+02,7.893445813483958018e-01
5.809999999999998863e+02,7.908165790031127518e-01
5.819999999999998863e+02,7.922346907000696881e-01
5.830000000000000000e+02,7.936002921927384213e-01
5.839999999999998863e+02,7.949147061210735110e-01
5.849999999999998863e+02,7.961792039227381101e-01
5.860000000000000000e+02,7.974056868272653142e-01
5.870000000000000000e+02,7.985835555926266149e-01
5.879999999999998863e+02,7.997139735984603037e-01
5.890000000000000000e+02,8.007980580845323049e-01
5.900000000000000000e+02,8.018368818261389919e-01
5.909999999999998863e+02,8.028305417563231794e-01
5.920000000000000000e+02,8.037799785802806074e-01
5.930000000000000000e+02,8.046869678028123474e-01
5.940000000000000000e+02,8.055524234949387186e-01
5.949999999999998863e+02,8.063772224476589701e-01
5.960000000000000000e+02,8.071622055019138653e-01
5.970000000000000000e+02,8.079081788246892382e-01
5.979999999999998863e+02,8.086159151331068218e-01
5.989999999999998863e+02,8.092861548683191186e-01
6.000000000000000000e+02,8.099196073210208624e-01
6.009999999999998863e+02,8.105135121285276245e-01
6.019999999999998863e+02,8.110727946970210933e-01
6.030000000000000000e+02,8.115980596972146577e-01
6.040000000000000000e+02,8.120898858631947492e-01
6.049999999999998863e+02,8.125456982530788741e-01
6.060000000000000000e+02,8.129476923901109986e-01
6.070000000000000000e+02,8.133171570967347996e-01
6.079999999999998863e+02,8.136545780561533769e-01
6.090000000000000000e+02,8.139604181742092770e-01
6.100000000000000000e+02,8.142351183053018193e-01
6.110000000000000000e+02,8.144796099826064895e-01
6.119999999999998863e+02,8.146945246609210711e-01
6.129999999999998863e+02,8.148802314880978503e-01
6.140000000000000000e+02,8.150370810249175646e-01
6.149999999999998863e+02,8.151654057992574476e-01
6.159999999999998863e+02,8.152631887601157201e-01
6.170000000000000000e+02,8.153323431133221444e-01
6.180000000000000000e+02,8.153731569461373230e-01
6.189999999999998863e+02,8.153859015493153395e-01
6.200000000000000000e+02,8.153708318858975401e-01
6.210000000000000000e+02,8.152749937384946577e-01
6.219999999999998863e+02,8.151519001516239760e-01
6.230000000000000000e+02,8.150017391108491660e-01
6.240000000000000000e+02,8.148246842610048501e-01
6.250000000000000000e+02,8.146208952675432213e-01
6.259999999999998863e+02,8.143963907818465575e-01
6.269999999999998863e+02,8.141461243489065414e-01
6.280000000000000000e+02,8.138702147690548561e-01
6.289999999999998863e+02,8.135687687592594308e-01
6.299999999999998863e+02,8.132418812297697031e-01
6.310000000000000000e+02,8.128896355493432369e-01
6.319999999999998863e+02,8.125121037996124729e-01
6.329999999999998863e+02,8.121093470191449448e-01
6.340000000000000000e+02,8.116814154377236523e-01
6.350000000000000000e+02,8.112283487013701722e-01
6.359999999999998863e+02,8.107387611017238260e-01
6.370000000000000000e+02,8.102044864447015549e-01
6.380000000000000000e+02,8.096443696818084179e-01
6.389999999999998863e+02,8.090583994684517055e-01
6.400000000000000000e+02,8.084465544302151807e-01
6.409999999999998863e+02,8.078199017772712542e-01
6.420000000000000000e+02,8.071680179932055887e-01
6.429999999999998863e+02,8.064908579240581687e-01
6.439999999999998863e+02,8.057883675627818265e-01
6.450000000000000000e+02,8.050604842049423615e-01
6.459999999999998863e+02,8.042942434020777798e-01
6.469999999999998863e+02,8.035017234293396760e-01
6.480000000000000000e+02,8.026828294651788820e-01
6.490000000000000000e+02,8.018374581391330969e-01
6.499999999999998863e+02,8.009654976789939429e-01
6.510000000000000000e+02,8.000815975039609063e-01
6.520000000000000000e+02,7.991716207947352490e-01
6.529999999999998863e+02,7.982389371124876121e-01
6.540000000000000000e+02,7.972858651759083815e-01
6.549999999999998863e+02,7.963063083495269812e-01
6.560000000000000000e+02,7.953001196468042489e-01
6.570000000000000000e+02,7.942671450139497935e-01
6.579999999999998863e+02,7.932072234666946997e-01
6.590000000000000000e+02,7.921201872284775458e-01
6.599999999999998863e+02,7.910058618705264610e-01
6.609999999999998863e+02,7.898453868628105834e-01
6.620000000000000000e+02,7.886564296491271886e-01
6.629999999999998863e+02,7.874387854519265817e-01
6.639999999999998863e+02,7.861922430959864538e-01
6.650000000000000000e+02,7.849165851764626778e-01
6.660000000000000000e+02,7.836323845727857229e-01
6.669999999999998863e+02,7.823194799697918977e-01
6.680000000000000000e+02,7.809776487885869978e-01
6.690000000000000000e+02,7.796066632382193662e-01
6.699999999999998863e+02,7.782062905031223998e-01
6.710000000000000000e+02,7.767577497836668510e-01
6.719999999999998863e+02,7.752723346745671318e-01
6.730000000000000000e+02,7.737566279293847105e-01
6.739999999999998863e+02,7.722103723900192174e-01
6.749999999999998863e+02,7.706333069869663044e-01
6.760000000000000000e+02,7.690251669842096405e-01
6.769999999999998863e+02,7.673856842361339581e-01
6.779999999999998863e+02,7.657145874571834598e-01
6.790000000000000000e+02,7.640116025050530668e-01
6.800000000000000000e+02,7.622764526781661276e-01
6.809999999999998863e+02,7.604811494659817761e-01
6.820000000000000000e+02,7.586521168292646999e-01
6.830000000000000000e+02,7.567890576711466810e-01
6.839999999999998863e+02,7.548916736602208077e-01
6.850000000000000000e+02,7.529596656446021496e-01
6.859999999999998863e+02,7.510230246503240004e-01
6.870000000000000000e+02,7.490522146441528362e-01
6.879999999999998863e+02,7.470469512570999671e-01
6.889999999999998863e+02,7.450015243571730394e-01
6.900000000000000000e+02,7.428769331494510242e-01
6.909999999999998863e+02,7.407166064161000429e-01
6.919999999999998863e+02,7.385202569389043292e-01
6.930000000000000000e+02,7.362876006920003880e-01
6.939999999999998863e+02,7.340183574414044232e-01
6.949999999999998863e+02,7.317122513732287059e-01
6.960000000000000000e+02,7.293690117516249405e-01
6.970000000000000000e+02,7.269883736074779224e-01
6.979999999999998863e+02,7.245700784588945398e-01
6.990000000000000000e+02,7.221138750644695570e-01
6.999999999999998863e+02,7.196195202103797817e-01
7.009999999999998863e+02,7.170867795322486415e-01
7.020000000000000000e+02,7.145154283727921385e-01
7.029999999999998863e+02,7.119052526761436850e-01
7.040000000000000000e+02,7.092560499197892998e-01
7.049999999999998863e+02,7.065676300849702551e-01
7.059999999999998863e+02,7.038398166663542010e-01
7.070000000000000000e+02,7.010724477217459283e-01
7.079999999999998863e+02,6.982653769625301043e-01
7.089999999999998863e+02,6.953985188026235997e-01
7.100000000000000000e+02,6.924649422697592982e-01
7.110000000000000000e+02,6.894908752076192027e-01
7.119999999999998863e+02,6.864762398878009320e-01
7.130000000000000000e+02,6.834209804895905460e-01
7.140000000000000000e+02,6.803250644471581232e-01
7.149999999999998863e+02,6.771884838393354977e-01
7.160000000000000000e+02,6.740112568217262456e-01
7.169999999999998863e+02,6.707934291007269234e-01
7.180000000000000000e+02,6.675350754488306171e-01
7.189999999999998863e+02,6.642363012604105554e-01
7.199999999999998863e+02,6.608972441469208592e-01
7.210000000000000000e+02,6.574926331571784299e-01
7.219999999999998863e+02,6.540475123796474222e-01
7.229999999999998863e+02,6.505621330983354378e-01
7.240000000000000000e+02,6.470367869178259568e-01
7.249999999999998863e+02,6.434718076069788628e-01
7.259999999999998863e+02,6.398675729715518345e-01
7.270000000000000000e+02,6.362245067524766595e-01
7.280000000000000000e+02,6.325430805461508266e-01
7.289999999999998863e+02,6.288238157426155883e-01
7.300000000000000000e+02,6.250171984829641092e-01
7.309999999999998863e+02,6.211667572516704761e-01
7.319999999999998863e+02,6.172799898922585182e-01
7.330000000000000000e+02,6.133576142465972936e-01
7.339999999999998863e+02,6.094004061494212587e-01
7.350000000000000000e+02,6.054092012772808173e-01
7.359999999999998863e+02,6.013848969737808359e-01
7.369999999999998863e+02,5.973284540436165635e-01
7.380000000000000000e+02,5.932408985074314467e-01
7.389999999999998863e+02,5.891233233091140997e-01
7.399999999999998863e+02,5.849768899665431787e-01
7.410000000000000000e+02,5.808028301564849283e-01
7.420000000000000000e+02,5.766024472237194498e-01
7.429999999999998863e+02,5.723771176041848596e-01
7.440000000000000000e+02,5.681282921513800543e-01
7.449999999999998863e+02,5.638574973549892455e-01
7.459999999999998863e+02,5.595663364402067019e-01
7.470000000000000000e+02,5.552564903360369675e-01
7.479999999999998863e+02,5.509297185004425890e-01
7.490000000000000000e+02,5.465878595900953707e-01
7.499999999999998863e+02,5.422328319622058412e-01
7.509999999999998863e+02,5.378666339958640963e-01
7.520000000000000000e+02,5.335029955909893484e-01
7.529999999999998863e+02,5.291450890018799535e-01
7.539999999999998863e+02,5.247825244947114109e-01
7.550000000000000000e+02,5.204175935195725078e-01
7.559999999999998863e+02,5.160526648500474156e-01
7.569999999999998863e+02,5.116901835804180676e-01
7.580000000000000000e+02,5.073326698633863208e-01
7.590000000000000000e+02,5.029827173780824223e-01
7.599999999999998863e+02,4.986429915189040107e-01
7.610000000000000000e+02,4.943473864437853971e-01
7.619999999999998863e+02,4.900671769942939182e-01
7.629999999999998863e+02,4.858051570558182264e-01
7.639999999999998863e+02,4.815641800550866658e-01
7.649999999999998863e+02,4.773471557902740914e-01
7.660000000000000000e+02,4.731570469625984154e-01
7.669999999999998863e+02,4.689968654083404020e-01
7.679999999999998863e+02,4.648696680317276342e-01
7.690000000000000000e+02,4.607785524407576050e-01
7.699999999999998863e+02,4.567266522898488224e-01
7.709999999999998863e+02,4.526889402233922333e-01
7.720000000000000000e+02,4.486976870926087102e-01
7.730000000000000000e+02,4.447561867246561107e-01
7.739999999999998863e+02,4.408677479270726174e-01
7.750000000000000000e+02,4.370356882176954505e-01
7.759999999999998863e+02,4.334166160875918550e-01
7.769999999999998863e+02,4.298604452908689200e-01
7.780000000000000000e+02,4.263703949115230651e-01
7.789999999999998863e+02,4.229496658735631964e-01
7.800000000000000000e+02,4.196014339089286227e-01
7.809999999999998863e+02,4.163288423965150753e-01
7.819999999999998863e+02,4.131349950993604692e-01
7.830000000000000000e+02,4.100229488285773161e-01
7.839999999999998863e+02,4.069957060641167801e-01
7.849999999999998863e+02,4.040562075637735284e-01
7.860000000000000000e+02,4.012073249929019592e-01
7.869999999999998863e+02,3.984518536082403140e-01
7.879999999999998863e+02,3.957925050299309633e-01
7.890000000000000000e+02,3.932319001362340471e-01
7.899999999999998863e+02,3.907725621156387663e-01
7.909999999999998863e+02,3.884169097109853586e-01
7.920000000000000000e+02,3.861672506898811696e-01
7.929999999999998863e+02,3.840257755750606794e-01
7.939999999999998863e+02,3.819945516674456143e-01
7.949999999999998863e+02,3.800755173934904363e-01
7.959999999999998863e+02,3.782704770069730271e-01
7.970000000000000000e+02,3.765810956736640458e-01
7.979999999999998863e+02,3.750088949653799242e-01
7.989999999999998863e+02,3.735552487877442096e-01
8.000000000000000000e+02,3.722213797635668397e-01
