wavelength_nm,R
5.160000000000000000e+02,2.107715880185833668e-01
5.170000000000000000e+02,2.047374572142537652e-01
5.180000000000000000e+02,1.987643724654488131e-01
5.189999999999998863e+02,1.928688225788286470e-01
5.200000000000000000e+02,1.870600069357367667e-01
5.210000000000000000e+02,1.813132937432716252e-01
5.219999999999998863e+02,1.756945545524564445e-01
5.229999999999998863e+02,1.701914755662416456e-01
5.240000000000000000e+02,1.648131333837668522e-01
5.250000000000000000e+02,1.595684447318259092e-01
5.259999999999998863e+02,1.544800515282124809e-01
5.270000000000000000e+02,1.495304570689885149e-01
5.280000000000000000e+02,1.447395936300614194e-01
5.289999999999998863e+02,1.401154575600479235e-01
5.300000000000000000e+02,1.356708226540591089e-01
5.310000000000000000e+02,1.314511480506172780e-01
5.320000000000000000e+02,1.274149012961486860e-01
5.330000000000000000e+02,1.235681758674530006e-01
5.340000000000000000e+02,1.199166323078862118e-01
5.350000000000000000e+02,1.164936597132887608e-01
5.359999999999998863e+02,1.132783521217741590e-01
5.369999999999998863e+02,1.102750218514858827e-01
5.380000000000000000e+02,1.074875048203726563e-01
5.389999999999998863e+02,1.049191002519614668e-01
5.399999999999998863e+02,1.025534487283257662e-01
5.410000000000000000e+02,1.004198301597396537e-01
5.420000000000000000e+02,9.851220331100973837e-02
5.429999999999998863e+02,9.683170930629962647e-02
5.440000000000000000e+02,9.538143545326392692e-02
5.450000000000000000e+02,9.416747191085678148e-02
5.459999999999998863e+02,9.317826969058932984e-02
5.470000000000000000e+02,9.241274650855881012e-02
5.480000000000000000e+02,9.186930305870263935e-02
5.490000000000000000e+02,9.155181066245698940e-02
5.499999999999998863e+02,9.146574027154065478e-02
5.510000000000000000e+02,9.160124550951548317e-02
5.520000000000000000e+02,9.195479405990526767e-02
5.529999999999998863e+02,9.252240429725448745e-02
5.539999999999998863e+02,9.329106582645921297e-02
5.550000000000000000e+02,9.424841343433359997e-02
5.560000000000000000e+02,9.539555442491445825e-02
5.569999999999998863e+02,9.672724497377935271e-02
5.580000000000000000e+02,9.823796858624367356e-02
5.590000000000000000e+02,9.994553321874335983e-02
5.599999999999998863e+02,1.018484784052285375e-01
5.610000000000000000e+02,1.039184033667554657e-01
5.620000000000000000e+02,1.061487601008518633e-01
5.630000000000000000e+02,1.085328509998374491e-01
5.640000000000000000e+02,1.110467150637417938e-01
5.650000000000000000e+02,1.136723820370244969e-01
5.660000000000000000e+02,1.164276571996172849e-01
5.669999999999998863e+02,1.193056972016984935e-01
5.679999999999998863e+02,1.222996480272570408e-01
5.690000000000000000e+02,1.254217149929948427e-01
5.699999999999998863e+02,1.286921169405031706e-01
5.709999999999998863e+02,1.320604303996996409e-01
5.720000000000000000e+02,1.355198351443950566e-01
5.730000000000000000e+02,1.390635946180064919e-01
5.739999999999998863e+02,1.426850720218729163e-01
5.750000000000000000e+02,1.463615875654251663e-01
5.760000000000000000e+02,1.501024973796225570e-01
5.769999999999998863e+02,1.539015699895283085e-01
5.780000000000000000e+02,1.577527240444056567e-01
5.790000000000000000e+02,1.616500373246433087e-01
5.800000000000000000e+02,1.655763614756955715e-01
5.809999999999998863e+02,1.694866280537129788e-01
5.819999999999998863e+02,1.734253528055335059e-01
5.830000000000000000e+02,1.773875643152568737e-01
5.839999999999998863e+02,1.813684668412145484e-01
5.849999999999998863e+02,1.853685506599817845e-01
5.860000000000000000e+02,1.894421465647348757e-01
5.870000000000000000e+02,1.935213839663638968e-01
5.879999999999998863e+02,1.976020197517967814e-01
5.890000000000000000e+02,2.016799971969798488e-01
5.900000000000000000e+02,2.057514444754940941e-01
5.909999999999998863e+02,2.098344765836315240e-01
5.920000000000000000e+02,2.139185319618192027e-01
5.930000000000000000e+02,2.179857544058810825e-01
5.940000000000000000e+02,2.220329389687671073e-01
5.949999999999998863e+02,2.260570527562122678e-01
5.960000000000000000e+02,2.300552308755073050e-01
5.970000000000000000e+02,2.340225508294898060e-01
5.979999999999998863e+02,2.379585054069151273e-01
5.989999999999998863e+02,2.418609667779011430e-01
6.000000000000000000e+02,2.457277063731447553e-01
6.009999999999998863e+02,2.495167236531024291e-01
6.019999999999998863e+02,2.532675726739864186e-01
6.030000000000000000e+02,2.569848883515715166e-01
6.040000000000000000e+02,2.606601381120192129e-01
6.049999999999998863e+02,2.642918099953934230e-01
6.060000000000000000e+02,2.679162898251595260e-01
6.070000000000000000e+02,2.714935730476306652e-01
6.079999999999998863e+02,2.750209930866424068e-01
6.090000000000000000e+02,2.784929792888125033e-01
6.100000000000000000e+02,2.819142470425223812e-01
6.110000000000000000e+02,2.852485294249000325e-01
6.119999999999998863e+02,2.885313595652007623e-01
6.129999999999998863e+02,2.917620090215018447e-01
6.140000000000000000e+02,2.949445534648577616e-01
6.149999999999998863e+02,2.980925881417747503e-01
6.159999999999998863e+02,3.012194366789545663e-01
6.170000000000000000e+02,3.042908325679442583e-01
6.180000000000000000e+02,3.073063805296399886e-01
6.189999999999998863e+02,3.102657470245913651e-01
6.200000000000000000e+02,3.131668480383074105e-01
6.210000000000000000e+02,3.159951128104189766e-01
6.219999999999998863e+02,3.187667526369814541e-01
6.230000000000000000e+02,3.214816535635564576e-01
6.240000000000000000e+02,3.241397463349198760e-01
6.250000000000000000e+02,3.267410035344157637e-01
6.259999999999998863e+02,3.292581730824463149e-01
6.269999999999998863e+02,3.317555987434370746e-01
6.280000000000000000e+02,3.342061575367645254e-01
6.289999999999998863e+02,3.366009398402219910e-01
6.299999999999998863e+02,3.389400760574842741e-01
6.310000000000000000e+02,3.412237236807627028e-01
6.319999999999998863e+02,3.434520652985301181e-01
6.329999999999998863e+02,3.456175743813286738e-01
6.340000000000000000e+02,3.477167771560752407e-01
6.350000000000000000e+02,3.497615922521413734e-01
6.359999999999998863e+02,3.517741262986876505e-01
6.370000000000000000e+02,3.537317572451240677e-01
6.380000000000000000e+02,3.556347917072280040e-01
6.389999999999998863e+02,3.574835503002815607e-01
6.400000000000000000e+02,3.592832132016418045e-01
6.409999999999998863e+02,3.610106463262538479e-01
6.420000000000000000e+02,3.626858905584479098e-01
6.429999999999998863e+02,3.643093004602244722e-01
6.439999999999998863e+02,3.658812384847079935e-01
6.450000000000000000e+02,3.674020740496700688e-01
6.459999999999998863e+02,3.688922679330929877e-01
6.469999999999998863e+02,3.703449452639139827e-01
6.480000000000000000e+02,3.717466940734975300e-01
6.490000000000000000e+02,3.730979126300255078e-01
6.499999999999998863e+02,3.743990025424125401e-01
6.510000000000000000e+02,3.756362341745375089e-01
6.520000000000000000e+02,3.768251211057441763e-01
6.529999999999998863e+02,3.779720725244002377e-01
6.540000000000000000e+02,3.790806004083305258e-01
6.549999999999998863e+02,3.801421317626750285e-01
6.560000000000000000e+02,3.811570648493230462e-01
6.570000000000000000e+02,3.821257976584523375e-01
6.579999999999998863e+02,3.830487275463506647e-01
6.590000000000000000e+02,3.839262509027173143e-01
6.599999999999998863e+02,3.847543946690206718e-01
6.609999999999998863e+02,3.855429017426307836e-01
6.620000000000000000e+02,3.862861422920205179e-01
6.629999999999998863e+02,3.869845167666493002e-01
6.639999999999998863e+02,3.876384232859166334e-01
6.650000000000000000e+02,3.882482574447851387e-01
6.660000000000000000e+02,3.888071986533429003e-01
6.669999999999998863e+02,3.893245865061981115e-01
6.680000000000000000e+02,3.898012336541563094e-01
6.690000000000000000e+02,3.902362172190839695e-01
6.699999999999998863e+02,3.906299082203588124e-01
6.710000000000000000e+02,3.909826744951147015e-01
6.719999999999998863e+02,3.912948806295982185e-01
6.730000000000000000e+02,3.915668879035637540e-01
6.739999999999998863e+02,3.918026326287372130e-01
6.749999999999998863e+02,3.920132161072654720e-01
6.760000000000000000e+02,3.921846835390052077e-01
6.769999999999998863e+02,3.923173824470469473e-01
6.779999999999998863e+02,3.924116569448699021e-01
6.790000000000000000e+02,3.924678477415824429e-01
6.800000000000000000e+02,3.924862921555988815e-01
6.809999999999998863e+02,3.924683733230864280e-01
6.820000000000000000e+02,3.924262167681542013e-01
6.830000000000000000e+02,3.923500594709351530e-01
6.839999999999998863e+02,3.922368412272854710e-01
6.850000000000000000e+02,3.920868908716447221e-01
6.859999999999998863e+02,3.919014068137628981e-01
6.870000000000000000e+02,3.916805863305378721e-01
6.879999999999998863e+02,3.914247403546790571e-01
6.889999999999998863e+02,3.911344907184197139e-01
6.900000000000000000e+02,3.908110846638979119e-01
6.909999999999998863e+02,3.904535692979822503e-01
6.919999999999998863e+02,3.900622440811164493e-01
6.930000000000000000e+02,3.896374058077278768e-01
6.939999999999998863e+02,3.891793486914797984e-01
6.949999999999998863e+02,3.886883644534216420e-01
6.960000000000000000e+02,3.881647424128212842e-01
6.970000000000000000e+02,3.876106018584390411e-01
6.979999999999998863e+02,3.870261501656012681e-01
6.990000000000000000e+02,3.864098120493846267e-01
6.999999999999998863e+02,3.857618683135797810e-01
7.009999999999998863e+02,3.850825978424664564e-01
7.020000000000000000e+02,3.843722777039701444e-01
7.029999999999998863e+02,3.836311832542477762e-01
7.040000000000000000e+02,3.828595882435604780e-01
7.049999999999998863e+02,3.820521602083918333e-01
7.059999999999998863e+02,3.812091677670713108e-01
7.070000000000000000e+02,3.803364847466543242e-01
7.079999999999998863e+02,3.794343799079974988e-01
7.089999999999998863e+02,3.785031209703514921e-01
7.100000000000000000e+02,3.775429747227316279e-01
7.110000000000000000e+02,3.765542071356696163e-01
7.119999999999998863e+02,3.755370834732504881e-01
7.130000000000000000e+02,3.745081476456346703e-01
7.140000000000000000e+02,3.734758770517488391e-01
7.149999999999998863e+02,3.724161466199687465e-01
7.160000000000000000e+02,3.713292178743030081e-01
7.169999999999998863e+02,3.702153521014330262e-01
7.180000000000000000e+02,3.690748104601671020e-01
7.189999999999998863e+02,3.679078540906240424e-01
7.199999999999998863e+02,3.667147442230661580e-01
7.210000000000000000e+02,3.654849737427222078e-01
7.219999999999998863e+02,3.642108620915694983e-01
7.229999999999998863e+02,3.629110141774854470e-01
7.240000000000000000e+02,3.615856982611250769e-01
7.249999999999998863e+02,3.602351833332971265e-01
7.259999999999998863e+02,3.588597392245609363e-01
7.270000000000000000e+02,3.574596367138776487e-01
7.280000000000000000e+02,3.560351476362424439e-01
7.289999999999998863e+02,3.545865449892151577e-01
7.300000000000000000e+02,3.531339703498622140e-01
7.309999999999998863e+02,3.516739446584193907e-01
7.319999999999998863e+02,3.501909622774055930e-01
7.330000000000000000e+02,3.486852951532998235e-01
7.339999999999998863e+02,3.471572167641734930e-01
7.350000000000000000e+02,3.456070022142694320e-01
7.359999999999998863e+02,3.440349283270894842e-01
7.369999999999998863e+02,3.424412737368979220e-01
7.380000000000000000e+02,3.408263189785870062e-01
7.389999999999998863e+02,3.391666358574518814e-01
7.399999999999998863e+02,3.374861579593410599e-01
7.410000000000000000e+02,3.357851744987703779e-01
7.420000000000000000e+02,3.340639770075348181e-01
7.429999999999998863e+02,3.323228594157374705e-01
7.440000000000000000e+02,3.305621181306579448e-01
7.449999999999998863e+02,3.287820521134054430e-01
7.459999999999998863e+02,3.269829629532576831e-01
7.470000000000000000e+02,3.251667922276277878e-01
7.479999999999998863e+02,3.233469780360805901e-01
7.490000000000000000e+02,3.215091199338580563e-01
7.499999999999998863e+02,3.196535284793345366e-01
7.509999999999998863e+02,3.177805171307808707e-01
7.520000000000000000e+02,3.158904023050412291e-01
7.529999999999998863e+02,3.139835034334227948e-01
7.539999999999998863e+02,3.120601430147356137e-01
7.550000000000000000e+02,3.101206466654011229e-01
7.559999999999998863e+02,3.081653431665561937e-01
7.569999999999998863e+02,3.062040769817739871e-01
7.580000000000000000e+02,3.042275726032850902e-01
7.590000000000000000e+02,3.022361683314196967e-01
7.599999999999998863e+02,3.002302058114916794e-01
7.610000000000000000e+02,2.982206847039875486e-01
7.619999999999998863e+02,2.961974504019944665e-01
7.629999999999998863e+02,2.941608485605243795e-01
7.639999999999998863e+02,2.921112281840461122e-01
7.649999999999998863e+02,2.900489416444055335e-01
7.660000000000000000e+02,2.879784283249209320e-01
7.669999999999998863e+02,2.858977599248405110e-01
7.679999999999998863e+02,2.838055554598908348e-01
7.690000000000000000e+02,2.817021791351181914e-01
7.699999999999998863e+02,2.795879985111331401e-01
7.709999999999998863e+02,2.774520698785609141e-01
7.720000000000000000e+02,2.753059742103166618e-01
7.730000000000000000e+02,2.731500960638215125e-01
7.739999999999998863e+02,2.709848234145638690e-01
7.750000000000000000e+02,2.688083386284775278e-01
7.759999999999998863e+02,2.666033752672506418e-01
7.769999999999998863e+02,2.643902241267659936e-01
7.780000000000000000e+02,2.621692905772362581e-01
7.789999999999998863e+02,2.599409833018861415e-01
7.800000000000000000e+02,2.577057142518773269e-01
7.809999999999998863e+02,2.554638985967175313e-01
7.819999999999998863e+02,2.532159546701102659e-01
7.830000000000000000e+02,2.509623039112375276e-01
7.839999999999998863e+02,2.487033708014550759e-01
7.849999999999998863e+02,2.464443526170818077e-01
7.860000000000000000e+02,2.441920273243770589e-01
7.869999999999998863e+02,2.419356893022338306e-01
7.879999999999998863e+02,2.396757709560563554e-01
7.890000000000000000e+02,2.374127073176344194e-01
7.899999999999998863e+02,2.351469359563633788e-01
7.909999999999998863e+02,2.328788968859561159e-01
7.920000000000000000e+02,2.306090324666784375e-01
7.929999999999998863e+02,2.283377873031309235e-01
7.939999999999998863e+02,2.260656081376068438e-01
7.949999999999998863e+02,2.237906653499883991e-01
7.959999999999998863e+02,2.215065868092811474e-01
7.970000000000000000e+02,2.192229490419514981e-01
7.979999999999998863e+02,2.169402092873052301e-01
7.989999999999998863e+02,2.146588263434058563e-01
8.000000000000000000e+02,2.123792604328670619e-01
