wavelength_nm,R
7.219999999999998863e+02,1.307450578254867879e-01
7.229999999999998863e+02,1.264637316230039499e-01
7.240000000000000000e+02,1.221996625734233233e-01
7.249999999999998863e+02,1.179562817055717083e-01
7.259999999999998863e+02,1.137370492179762826e-01
7.270000000000000000e+02,1.095454500436654627e-01
7.280000000000000000e+02,1.053849891696826135e-01
7.289999999999998863e+02,1.012591867195511697e-01
7.300000000000000000e+02,9.718330403599620415e-02
7.309999999999998863e+02,9.315344851319155850e-02
7.319999999999998863e+02,8.916798094507617789e-02
7.330000000000000000e+02,8.523041044117161957e-02
7.339999999999998863e+02,8.134423529177672862e-02
7.350000000000000000e+02,7.751293699381253677e-02
7.359999999999998863e+02,7.373997413628329001e-02
7.369999999999998863e+02,7.002877616490689461e-02
7.380000000000000000e+02,6.638273704680802689e-02
7.389999999999998863e+02,6.279392667894490021e-02
7.399999999999998863e+02,5.927772365922262532e-02
7.410000000000000000e+02,5.583738461063422753e-02
7.420000000000000000e+02,5.247610285010031322e-02
7.429999999999998863e+02,4.919700184449792707e-02
7.440000000000000000e+02,4.600312872082829019e-02
7.449999999999998863e+02,4.289744785789563475e-02
7.459999999999998863e+02,3.988283458708342943e-02
7.470000000000000000e+02,3.696277139462397082e-02
7.479999999999998863e+02,3.414520871707523580e-02
7.490000000000000000e+02,3.142611078414635911e-02
7.499999999999998863e+02,2.880793507984287169e-02
7.509999999999998863e+02,2.629302279328086384e-02
7.520000000000000000e+02,2.388359376130003153e-02
7.529999999999998863e+02,2.158174169679370757e-02
7.539999999999998863e+02,1.938942972520405275e-02
7.550000000000000000e+02,1.730848625022444673e-02
7.559999999999998863e+02,1.534060116817225448e-02
7.569999999999998863e+02,1.348462803526155954e-02
7.580000000000000000e+02,1.174487495387702141e-02
7.590000000000000000e+02,1.012262646923970527e-02
7.599999999999998863e+02,8.619016847204345050e-03
7.610000000000000000e+02,7.235028165342962531e-03
7.619999999999998863e+02,5.971488831393833609e-03
7.629999999999998863e+02,4.829072534792840446e-03
7.639999999999998863e+02,3.808297634676811091e-03
7.649999999999998863e+02,2.909526985386966420e-03
7.660000000000000000e+02,2.133868445053557078e-03
7.669999999999998863e+02,1.480476028684825016e-03
7.679999999999998863e+02,9.487967089824463334e-04
7.690000000000000000e+02,5.385804097058923511e-04
7.699999999999998863e+02,2.494282120052713548e-04
7.709999999999998863e+02,8.079467710568785622e-05
7.720000000000000000e+02,3.199054662990930958e-05
7.730000000000000000e+02,1.021858047808012025e-04
7.739999999999998863e+02,2.904130849817651138e-04
7.750000000000000000e+02,5.945568606912478640e-04
7.759999999999998863e+02,1.004452802564378966e-03
7.769999999999998863e+02,1.522737382347131739e-03
7.780000000000000000e+02,2.147910219047652683e-03
7.789999999999998863e+02,2.878369859526247465e-03
7.800000000000000000e+02,3.712418529836291042e-03
7.809999999999998863e+02,4.648267025961862198e-03
7.819999999999998863e+02,5.684039722656599597e-03
7.830000000000000000e+02,6.817779679161505187e-03
7.839999999999998863e+02,8.047453820806486566e-03
7.849999999999998863e+02,9.370298012462830242e-03
7.860000000000000000e+02,1.078313747619623342e-02
7.869999999999998863e+02,1.228523416363809864e-02
7.879999999999998863e+02,1.387432747559549581e-02
7.890000000000000000e+02,1.554810681664375686e-02
7.899999999999998863e+02,1.730421675651191635e-02
7.909999999999998863e+02,1.914026213877571478e-02
7.920000000000000000e+02,2.105381312136257385e-02
7.929999999999998863e+02,2.304241013435179633e-02
7.939999999999998863e+02,2.510356874152714149e-02
7.949999999999998863e+02,2.723540333019236134e-02
7.959999999999998863e+02,2.943731631208244826e-02
7.970000000000000000e+02,3.170433152654387327e-02
7.979999999999998863e+02,3.403389364362410102e-02
7.989999999999998863e+02,3.642344525694653917e-02
8.000000000000000000e+02,3.887043097407019698e-02
