wavelength_nm,R
7.189999999999998863e+02,6.691752547637656034e-01
7.199999999999998863e+02,6.701663872297116686e-01
7.210000000000000000e+02,6.711344282918036974e-01
7.219999999999998863e+02,6.720753699963392114e-01
7.229999999999998863e+02,6.729894982775488366e-01
7.240000000000000000e+02,6.738770963917014578e-01
7.249999999999998863e+02,6.747384447850153233e-01
7.259999999999998863e+02,6.755738209748380907e-01
7.270000000000000000e+02,6.763834994433011172e-01
7.280000000000000000e+02,6.771677515426757221e-01
7.289999999999998863e+02,6.779268454117551856e-01
7.300000000000000000e+02,6.786067865866201032e-01
7.309999999999998863e+02,6.792221746397186788e-01
7.319999999999998863e+02,6.798140522345011982e-01
7.330000000000000000e+02,6.803826524329230629e-01
7.339999999999998863e+02,6.809282051085668863e-01
7.350000000000000000e+02,6.814509369172190301e-01
7.359999999999998863e+02,6.819510712739014213e-01
7.369999999999998863e+02,6.824288283359460916e-01
7.380000000000000000e+02,6.828844249917072062e-01
7.389999999999998863e+02,6.833180748545384375e-01
7.399999999999998863e+02,6.837299882616999502e-01
7.410000000000000000e+02,6.841203722778498308e-01
7.420000000000000000e+02,6.844894307028093206e-01
7.429999999999998863e+02,6.848373640833250731e-01
7.440000000000000000e+02,6.851643697285303425e-01
7.449999999999998863e+02,6.854706417288622955e-01
7.459999999999998863e+02,6.857563709781857586e-01
7.470000000000000000e+02,6.860217451988953608e-01
7.479999999999998863e+02,6.862669489697826863e-01
7.490000000000000000e+02,6.864921637564633805e-01
7.499999999999998863e+02,6.866975679441753577e-01
7.509999999999998863e+02,6.868833368727804700e-01
7.520000000000000000e+02,6.870528536465697611e-01
7.529999999999998863e+02,6.872065768511382844e-01
7.539999999999998863e+02,6.873412025462187769e-01
7.550000000000000000e+02,6.874568946977909212e-01
7.559999999999998863e+02,6.875538144192346879e-01
7.569999999999998863e+02,6.876321200164724479e-01
7.580000000000000000e+02,6.876919670343122348e-01
7.590000000000000000e+02,6.877335083038859098e-01
7.599999999999998863e+02,6.877568939911014034e-01
7.610000000000000000e+02,6.877627611045066258e-01
7.619999999999998863e+02,6.877509522895748351e-01
7.629999999999998863e+02,6.877216079382258984e-01
7.639999999999998863e+02,6.876748660240269428e-01
7.649999999999998863e+02,6.876108621529242182e-01
7.660000000000000000e+02,6.875297296145407300e-01
7.669999999999998863e+02,6.874315994339563751e-01
7.679999999999998863e+02,6.873166004239389393e-01
7.690000000000000000e+02,6.871848592375719988e-01
7.699999999999998863e+02,6.870365004212335425e-01
7.709999999999998863e+02,6.868702536070532272e-01
7.720000000000000000e+02,6.866874579191920569e-01
7.730000000000000000e+02,6.864882336897240034e-01
7.739999999999998863e+02,6.862726993265600983e-01
7.750000000000000000e+02,6.860409713692772193e-01
7.759999999999998863e+02,6.858901548689250172e-01
7.769999999999998863e+02,6.857233567835350208e-01
7.780000000000000000e+02,6.855406988626193687e-01
7.789999999999998863e+02,6.853423010469731347e-01
7.800000000000000000e+02,6.851282815256369840e-01
7.809999999999998863e+02,6.848987567928711551e-01
7.819999999999998863e+02,6.846538417051228897e-01
7.830000000000000000e+02,6.843936495379751017e-01
7.839999999999998863e+02,6.841182920430693981e-01
7.849999999999998863e+02,6.838278795049836933e-01
7.860000000000000000e+02,6.835225207980545337e-01
7.869999999999998863e+02,6.832023234431512382e-01
7.879999999999998863e+02,6.828673936643695486e-01
7.890000000000000000e+02,6.825178364456597757e-01
7.899999999999998863e+02,6.821537555873685710e-01
7.909999999999998863e+02,6.817752537627014275e-01
7.920000000000000000e+02,6.813824325740891474e-01
7.929999999999998863e+02,6.809753926094609389e-01
7.939999999999998863e+02,6.805542334984271413e-01
7.949999999999998863e+02,6.801190539683490410e-01
7.959999999999998863e+02,6.796699519003159828e-01
7.970000000000000000e+02,6.792070243850111266e-01
7.979999999999998863e+02,6.787303677784726208e-01
7.989999999999998863e+02,6.782400777577407558e-01
8.000000000000000000e+02,6.777362493763974260e-01
