wavelength_nm,R,T,A
4.260000000000000000e+02,2.488403873695970991e-01,1.437290152819722666e-01,6.074305973484306342e-01
4.270000000000000000e+02,2.511370201562262983e-01,1.485048699546396567e-01,6.003581098891340728e-01
4.279999999999999432e+02,2.524115350298632432e-01,1.534552161220358868e-01,5.941332488481008145e-01
4.290000000000000000e+02,2.526382440401094276e-01,1.585804669341400186e-01,5.887812890257506648e-01
4.299999999999999432e+02,2.517863961515970916e-01,1.638882587401169766e-01,5.843253451082859318e-01
4.310000000000000000e+02,2.498500337335104737e-01,1.693713020415253956e-01,5.807786642249641584e-01
4.319999999999999432e+02,2.468313811125057156e-01,1.750198235893981324e-01,5.781487952980961520e-01
4.330000000000000000e+02,2.427424832406442634e-01,1.808206928313293438e-01,5.764368239280264206e-01
4.340000000000000000e+02,2.376409555149034958e-01,1.867344350571604472e-01,5.756246094279360292e-01
4.349999999999999432e+02,2.315731170378902137e-01,1.927376151757862199e-01,5.756892677863235663e-01
4.360000000000000000e+02,2.245297953355229470e-01,1.988368016429942486e-01,5.766334030214828044e-01
4.369999999999999432e+02,2.165831909748366646e-01,2.049888577216953667e-01,5.784279513034679132e-01
4.380000000000000000e+02,2.078052061201650924e-01,2.111514799922891705e-01,5.810433138875457093e-01
4.389999999999999432e+02,1.983616472653970120e-01,2.172472876800053410e-01,5.843910650545975916e-01
4.399999999999999432e+02,1.884061775446405906e-01,2.232113394927215388e-01,5.883824829626378428e-01
4.410000000000000000e+02,1.782170361346699095e-01,2.289571001268352890e-01,5.928258637384948848e-01
4.419999999999999432e+02,1.678242889786145386e-01,2.344633027448735363e-01,5.977124082765119528e-01
4.430000000000000000e+02,1.573586077693763519e-01,2.394611024631695950e-01,6.031802897674540809e-01
4.440000000000000000e+02,1.469355647435971468e-01,2.432878586234176743e-01,6.097765766329852344e-01
4.450000000000000000e+02,1.369546798898237661e-01,2.466260901468173006e-01,6.164192299633588501e-01
4.460000000000000000e+02,1.275563350381732908e-01,2.494169704468577331e-01,6.230266945149689484e-01
4.469999999999999432e+02,1.190098001178784143e-01,2.516469535291421256e-01,6.293432463529794463e-01
4.480000000000000000e+02,1.113845692001607796e-01,2.532797206908580789e-01,6.353357101089811554e-01
4.489999999999999432e+02,1.047957590622831947e-01,2.543014191939644286e-01,6.409028217437523489e-01
4.500000000000000000e+02,9.929927830504120534e-02,2.546662460039884057e-01,6.460344756909703889e-01
4.510000000000000000e+02,9.499060348753594896e-02,2.544066712259248630e-01,6.506027252865391741e-01
4.519999999999999432e+02,9.189573306121576191e-02,2.535641980753595148e-01,6.545400688634246400e-01
4.530000000000000000e+02,8.999346119196585669e-02,2.522037590421578601e-01,6.578027797658763109e-01
4.539999999999999432e+02,8.922447988269870123e-02,2.503805902839109088e-01,6.603949298333904316e-01
4.550000000000000000e+02,8.952380335524373622e-02,2.481193649451345351e-01,6.623568316996217842e-01
4.559999999999999432e+02,9.080017678494683997e-02,2.454774262048453060e-01,6.637223970102077431e-01
4.570000000000000000e+02,9.294376771013010408e-02,2.425133273412539703e-01,6.645429049486158979e-01
4.580000000000000000e+02,9.584782224722725175e-02,2.392873633939284483e-01,6.648648143588443693e-01
4.589999999999999432e+02,9.939254810573158738e-02,2.358577929056794309e-01,6.647496589885889540e-01
4.600000000000000000e+02,1.034442491194212804e-01,2.323030688499400920e-01,6.642526820306385860e-01
4.609999999999999432e+02,1.078590992025835055e-01,2.287073235521484005e-01,6.634335772452680802e-01
4.620000000000000000e+02,1.125661869542941979e-01,2.250587859238416810e-01,6.623750271218641350e-01
4.629999999999999432e+02,1.174584184067433423e-01,2.214029463082920202e-01,6.611386352849646375e-01
4.640000000000000000e+02,1.224385958712380235e-01,2.177779136634666046e-01,6.597834904652952748e-01
4.650000000000000000e+02,1.274254907477823384e-01,2.142075767708031819e-01,6.583669324814145352e-01
4.659999999999999432e+02,1.323816285453273955e-01,2.106717156933412549e-01,6.569466557613312663e-01
4.670000000000000000e+02,1.372643357280977083e-01,2.071382427680293625e-01,6.555974215038729014e-01
4.679999999999999432e+02,1.419508254065663388e-01,2.037193269524132100e-01,6.543298476410204234e-01
4.690000000000000000e+02,1.463728134125334979e-01,2.004347772806737982e-01,6.531924093067926762e-01
4.699999999999999432e+02,1.504739855012428851e-01,1.973355300799086443e-01,6.521904844188484152e-01
4.709999999999999432e+02,1.541804191577988703e-01,1.944838179518763033e-01,6.513357628903247987e-01
4.720000000000000000e+02,1.575298984499590438e-01,1.917964599147423677e-01,6.506736416352986163e-01
4.729999999999999432e+02,1.604991770790392402e-01,1.892780356451674029e-01,6.502227872757933014e-01
4.740000000000000000e+02,1.631399957217916086e-01,1.868031127239482281e-01,6.500568915542601633e-01
4.749999999999999432e+02,1.653746465863762394e-01,1.844759065312482627e-01,6.501494468823755257e-01
4.760000000000000000e+02,1.671741428784349615e-01,1.823295736195921779e-01,6.504962835019727496e-01
4.769999999999999432e+02,1.685266965582297993e-01,1.802997882457595680e-01,6.511735151960106327e-01
4.779999999999998863e+02,1.693726594009624109e-01,1.781208262802833064e-01,6.525065143187542827e-01
4.790000000000000000e+02,1.697930985391787329e-01,1.761192693164452538e-01,6.540876321443760411e-01
4.799999999999999432e+02,1.697927660087017732e-01,1.742905186461968514e-01,6.559167153451014309e-01
4.809999999999999432e+02,1.693833609879142887e-01,1.726084051637134520e-01,6.580082338483722593e-01
4.820000000000000000e+02,1.685710650167503988e-01,1.710599659762823410e-01,6.603689690069671769e-01
4.829999999999999432e+02,1.673567540830700195e-01,1.696730182387589103e-01,6.629702276781710424e-01
4.839999999999999432e+02,1.657524163674078399e-01,1.684421352230549840e-01,6.658054484095372594e-01
4.850000000000000000e+02,1.637773882450580254e-01,1.673662746591030037e-01,6.688563370958389154e-01
4.860000000000000000e+02,1.614455544132466502e-01,1.664359249365728044e-01,6.721185206501805176e-01
4.869999999999999432e+02,1.587489778350232028e-01,1.656267347326561001e-01,6.756242874323207248e-01
4.880000000000000568e+02,1.557209946192820993e-01,1.649435613469028838e-01,6.793354440338149614e-01
4.890000000000000000e+02,1.523931751396060685e-01,1.643867913381841239e-01,6.832200335222098353e-01
4.899999999999999432e+02,1.487834862221563414e-01,1.639506184441840986e-01,6.872658953336595600e-01
4.909999999999999432e+02,1.449137856081246789e-01,1.636294740597884489e-01,6.914567403320869277e-01
4.920000000000000000e+02,1.408078660387949432e-01,1.634177519629056718e-01,6.957743819982994404e-01
4.930000000000000000e+02,1.364905340142526513e-01,1.632993247670972148e-01,7.002101412186502172e-01
4.939999999999999432e+02,1.319885240814193117e-01,1.632792465958567696e-01,7.047322293227238355e-01
4.949999999999999432e+02,1.273305112913367121e-01,1.633516979419344095e-01,7.093177907667288506e-01
4.960000000000000000e+02,1.225479968323667929e-01,1.635101689648044698e-01,7.139418342028287512e-01
4.969999999999999432e+02,1.176813542581777033e-01,1.637060064700792128e-01,7.186126392717431255e-01
4.979999999999999432e+02,1.127615337804899753e-01,1.639742825424488348e-01,7.232641836770612453e-01
4.990000000000000000e+02,1.078236742272772886e-01,1.643086996234362773e-01,7.278676261492863508e-01
5.000000000000000000e+02,1.029030253014605323e-01,1.647010680893859491e-01,7.323959066091534353e-01
5.009999999999999432e+02,9.804419067071667993e-02,1.651422981837941950e-01,7.368135111454890973e-01
5.020000000000000000e+02,9.328018347936135879e-02,1.656299554704424581e-01,7.410898610501961414e-01
5.030000000000000000e+02,8.865091971254514258e-02,1.661573143458087987e-01,7.451917659416460449e-01
5.039999999999999432e+02,8.419707037364977664e-02,1.667175589063953356e-01,7.490853707199549572e-01
5.049999999999999432e+02,7.998897624638272308e-02,1.673192218339818460e-01,7.526918019196354726e-01
5.060000000000000000e+02,7.602101278759666736e-02,1.679294901738526136e-01,7.560494970385507330e-01
5.070000000000000000e+02,7.236686265933903184e-02,1.685470017141928734e-01,7.590861356264680948e-01
5.079999999999999432e+02,6.905377811624917317e-02,1.691684832018943152e-01,7.617777386818564977e-01
5.089999999999998863e+02,6.608543032580441179e-02,1.697656995457044182e-01,7.641488701284911977e-01
5.100000000000000000e+02,6.353170017166018257e-02,1.703533647930247918e-01,7.661149350353150256e-01
5.109999999999999432e+02,6.143309929031343097e-02,1.709274793367107914e-01,7.676394213729758054e-01
5.119999999999999432e+02,5.982400066730223648e-02,1.714817447857037158e-01,7.686942545469941379e-01
5.130000000000000000e+02,5.874785718687682012e-02,1.720094714732284813e-01,7.692426713398947680e-01
5.140000000000000000e+02,5.822266916389931546e-02,1.725045867274725420e-01,7.692727441086282258e-01
5.149999999999998863e+02,5.826700175330376541e-02,1.729621065895512455e-01,7.687708916571449613e-01
5.160000000000000000e+02,5.890596178120888204e-02,1.733834028578386255e-01,7.677106353609525202e-01
5.170000000000000000e+02,6.015561819760240764e-02,1.736284836759937611e-01,7.662158981264037827e-01
5.180000000000000000e+02,6.198362773001304948e-02,1.736587562694394127e-01,7.643576160005475240e-01
5.189999999999998863e+02,6.436992584698092434e-02,1.736459068307830145e-01,7.619841673222360612e-01
5.200000000000000000e+02,6.731427647225017574e-02,1.735884165539360591e-01,7.590973069738137236e-01
5.210000000000000000e+02,7.081685713453698960e-02,1.734795356187800730e-01,7.557036072466829513e-01
5.219999999999998863e+02,7.486694080721549571e-02,1.733194982397293638e-01,7.518135609530551822e-01
5.229999999999998863e+02,7.945431265799293707e-02,1.731137691560155067e-01,7.474319181859915284e-01
5.240000000000000000e+02,8.456362983113523135e-02,1.728629689276241777e-01,7.425734012412406049e-01
5.250000000000000000e+02,9.017622706881674166e-02,1.725682171105880902e-01,7.372555558205950987e-01
5.259999999999998863e+02,9.626065905079377039e-02,1.722325702669493253e-01,7.315067706822568905e-01
5.270000000000000000e+02,1.028041409274753626e-01,1.718545650007396730e-01,7.253412940717849366e-01
5.280000000000000000e+02,1.097741047050913715e-01,1.714411234672522100e-01,7.187847718276563214e-01
5.289999999999998863e+02,1.171372167995086283e-01,1.709975170179143245e-01,7.118652661825770611e-01
5.300000000000000000e+02,1.248677706656821929e-01,1.705224126934385687e-01,7.046098166408791830e-01
5.310000000000000000e+02,1.329123810336115263e-01,1.700211648558305200e-01,6.970664541105580092e-01
5.320000000000000000e+02,1.412586019458474396e-01,1.694943855815360667e-01,6.892470124726164382e-01
5.330000000000000000e+02,1.498740616427029493e-01,1.689457597126110266e-01,6.811801786446859408e-01
5.340000000000000000e+02,1.587262458387151964e-01,1.683790976550541552e-01,6.728946565062305929e-01
5.350000000000000000e+02,1.677788267185302273e-01,1.677875904121372552e-01,6.644335828693324064e-01
5.359999999999998863e+02,1.770291554835571324e-01,1.671759706830808490e-01,6.557948738333619909e-01
5.369999999999998863e+02,1.864228947518052903e-01,1.665585604902799222e-01,6.470185447579147597e-01
5.380000000000000000e+02,1.959294955741804622e-01,1.659393203379732062e-01,6.381311840878463038e-01
5.389999999999998863e+02,2.055194916015562756e-01,1.653221651495482003e-01,6.291583432488955241e-01
5.399999999999998863e+02,2.151877674288789621e-01,1.647018833014814998e-01,6.201103492696395936e-01
5.410000000000000000e+02,2.248555098076416292e-01,1.640924795877385656e-01,6.110520106046197775e-01
5.420000000000000000e+02,2.345245812496089544e-01,1.634969671114852308e-01,6.019784516389058426e-01
5.429999999999998863e+02,2.441712468955534177e-01,1.629188611680171539e-01,5.929098919364294007e-01
5.440000000000000000e+02,2.537701203194275279e-01,1.623605911777923905e-01,5.838692885027800816e-01
5.450000000000000000e+02,2.632907104996626280e-01,1.618223944151906957e-01,5.748868950851466764e-01
5.459999999999998863e+02,2.727267694401666609e-01,1.613110962830394124e-01,5.659621342767938712e-01
5.470000000000000000e+02,2.820609360500067053e-01,1.608296513664231042e-01,5.571094125835701627e-01
5.480000000000000000e+02,2.912773633661270845e-01,1.603808740003014321e-01,5.483417626335714834e-01
5.490000000000000000e+02,3.003817672193353494e-01,1.599681980720825125e-01,5.396500347085820826e-01
5.499999999999998863e+02,3.093719822983713730e-01,1.595951092840818542e-01,5.310329084175468006e-01
5.510000000000000000e+02,3.182063730672422541e-01,1.592631592594482837e-01,5.225304676733095732e-01
5.520000000000000000e+02,3.268676621141859417e-01,1.589781988167378313e-01,5.141541390690762547e-01
5.529999999999998863e+02,3.353525162666716186e-01,1.587393418695974279e-01,5.059081418637310090e-01
5.539999999999998863e+02,3.436164880826690360e-01,1.585387967488909589e-01,4.978447151684399774e-01
5.550000000000000000e+02,3.516525740892059160e-01,1.583775194550751664e-01,4.899699064557189176e-01
5.560000000000000000e+02,3.594919504748815275e-01,1.582665132545574838e-01,4.822415362705610442e-01
5.569999999999998863e+02,3.671295968326586667e-01,1.582075772306339445e-01,4.746628259367073888e-01
5.580000000000000000e+02,3.745612993185273298e-01,1.582024433650339179e-01,4.672362573164387523e-01
5.590000000000000000e+02,3.818089469772179001e-01,1.582561659176255631e-01,4.599348871051565091e-01
5.599999999999998863e+02,3.888695331406828437e-01,1.583712061604686527e-01,4.527592606988485313e-01
5.610000000000000000e+02,3.957152898576813960e-01,1.585460861887564021e-01,4.457386239535621186e-01
5.620000000000000000e+02,4.023444010930913861e-01,1.587824086622275088e-01,4.388731902446810773e-01
5.630000000000000000e+02,4.087555345773148940e-01,1.590817571025981148e-01,4.321627083200870745e-01
5.640000000000000000e+02,4.147717852747822564e-01,1.594072152973581014e-01,4.258209994278595589e-01
5.650000000000000000e+02,4.203544622083424387e-01,1.597525876088071450e-01,4.198929501828504440e-01
5.660000000000000000e+02,4.257221711392557006e-01,1.601637090062582869e-01,4.141141198544859847e-01
5.669999999999998863e+02,4.308751805889546316e-01,1.606418477135869716e-01,4.084829716974584524e-01
5.679999999999998863e+02,4.358139392082791552e-01,1.611882917030632023e-01,4.029977690886576425e-01
5.690000000000000000e+02,4.405479749878467022e-01,1.618031072642717449e-01,3.976489177478815806e-01
5.699999999999998863e+02,4.450898847931484270e-01,1.624864027841306235e-01,3.924237124227210050e-01
5.709999999999998863e+02,4.494195641919461193e-01,1.632427201714457266e-01,3.873377156366082374e-01
5.720000000000000000e+02,4.535378127465745646e-01,1.640735107593713493e-01,3.823886764940540584e-01
5.730000000000000000e+02,4.574454626681977443e-01,1.649802759218893244e-01,3.775742614099129035e-01
5.739999999999998863e+02,4.611433554372077470e-01,1.659645721408576358e-01,3.728920724219346172e-01
5.750000000000000000e+02,4.646260786916695529e-01,1.670298088676129555e-01,3.683441124407174083e-01
5.760000000000000000e+02,4.679006435598148661e-01,1.681757524554411687e-01,3.639236039847439930e-01
5.769999999999998863e+02,4.709663040731474903e-01,1.694033451232771492e-01,3.596303508035753049e-01
5.780000000000000000e+02,4.738209800796791549e-01,1.707129548119211970e-01,3.554660651083997314e-01
5.790000000000000000e+02,4.764695629891054218e-01,1.721087745601436458e-01,3.514216624507510156e-01
5.800000000000000000e+02,4.789061397214567362e-01,1.735813674199795098e-01,3.475124928585637818e-01
5.809999999999998863e+02,4.811217748896939872e-01,1.751217182915963677e-01,3.437565068187096173e-01
5.819999999999998863e+02,4.831354475484894717e-01,1.767522416218548498e-01,3.401123108296556508e-01
5.830000000000000000e+02,4.849474125336283858e-01,1.784750737038717783e-01,3.365775137624998359e-01
5.839999999999998863e+02,4.865577892029378515e-01,1.802924401891635164e-01,3.331497706078986876e-01
5.849999999999998863e+02,4.879683654613686250e-01,1.822077421071202075e-01,3.298238924315111120e-01
5.860000000000000000e+02,4.891925054251386462e-01,1.842441273049374162e-01,3.265633672699238543e-01
5.870000000000000000e+02,4.902122821390950680e-01,1.863841862625980617e-01,3.234035315983068704e-01
5.879999999999998863e+02,4.910271139730901235e-01,1.886306090980513495e-01,3.203422769288584715e-01
5.890000000000000000e+02,4.916362435680912690e-01,1.909861892913315151e-01,3.173775671405772991e-01
5.900000000000000000e+02,4.920387328123324577e-01,1.934538245736087403e-01,3.145074426140588297e-01
5.909999999999998863e+02,4.922358844771083097e-01,1.960277061410633792e-01,3.117364093818283388e-01
5.920000000000000000e+02,4.922242144365876482e-01,1.987115842917331343e-01,3.090642012716792730e-01
5.930000000000000000e+02,4.920016943123070585e-01,2.015173434530610208e-01,3.064809622346318374e-01
5.940000000000000000e+02,4.915666357804970854e-01,2.044482959157891966e-01,3.039850683037137458e-01
5.949999999999998863e+02,4.909171522881986549e-01,2.075078548716435545e-01,3.015749928401577629e-01
5.960000000000000000e+02,4.900511590216494184e-01,2.106995308867047612e-01,2.992493100916457927e-01
5.970000000000000000e+02,4.889670956242770927e-01,2.140223127095585709e-01,2.970105916661643364e-01
5.979999999999998863e+02,4.876621764212530907e-01,2.174837424595565949e-01,2.948540811191903144e-01
5.989999999999998863e+02,4.861336866461947737e-01,2.210880792904352243e-01,2.927782340633700575e-01
6.000000000000000000e+02,4.843787893975969316e-01,2.248391529644365450e-01,2.907820576379664956e-01
6.009999999999998863e+02,4.824014937387507418e-01,2.287112942077725586e-01,2.888872120534766719e-01
6.019999999999998863e+02,4.801949592497024577e-01,2.327344638568627500e-01,2.870705768934347923e-01
6.030000000000000000e+02,4.777633897167580246e-01,2.369002101069978550e-01,2.853364001762441204e-01
6.040000000000000000e+02,4.750960668752697846e-01,2.412257384698254792e-01,2.836781946549047917e-01
6.049999999999998863e+02,4.721866186303873003e-01,2.457149682968585436e-01,2.820984130727540729e-01
6.060000000000000000e+02,4.689998647151373823e-01,2.504066616614080143e-01,2.805934736234545479e-01
6.070000000000000000e+02,4.655644545358961772e-01,2.552717964979840382e-01,2.791637489661198401e-01
6.079999999999998863e+02,4.618751395853122887e-01,2.603159672126991175e-01,2.778088932019886492e-01
6.090000000000000000e+02,4.579234819070673312e-01,2.655484206065942265e-01,2.765280974863384422e-01
6.100000000000000000e+02,4.537110302296170072e-01,2.709655359319020351e-01,2.753234338384809576e-01
6.110000000000000000e+02,4.492551412627990848e-01,2.765298599526654355e-01,2.742149987845354797e-01
6.119999999999998863e+02,4.445341356219355555e-01,2.822827472320230124e-01,2.731831171460414320e-01
6.129999999999998863e+02,4.395445143310949820e-01,2.882269137471958897e-01,2.722285719217091282e-01
6.140000000000000000e+02,4.342843489744822039e-01,2.943648140944032376e-01,2.713508369311145585e-01
6.149999999999998863e+02,4.287545293360024434e-01,3.006989842184098483e-01,2.705464864455877083e-01
6.159999999999998863e+02,4.229168952654421276e-01,3.072777557256951009e-01,2.698053490088628270e-01
6.170000000000000000e+02,4.167951255391262322e-01,3.140576162368058366e-01,2.691472582240679312e-01
6.180000000000000000e+02,4.103871957623991817e-01,3.210388535230205287e-01,2.685739507145802341e-01
6.189999999999998863e+02,4.036916538598255833e-01,3.282210068724636387e-01,2.680873392677107225e-01
6.200000000000000000e+02,3.967003484459335483e-01,3.355763643070768798e-01,2.677232872469896274e-01
6.210000000000000000e+02,3.893205371728660213e-01,3.428966688523746864e-01,2.677827939747592367e-01
6.219999999999998863e+02,3.816652874785486094e-01,3.503916849948130463e-01,2.679430275266382888e-01
6.230000000000000000e+02,3.737368859608827809e-01,3.580563004967264318e-01,2.682068135423908428e-01
6.240000000000000000e+02,3.655387270670242827e-01,3.658841967848109333e-01,2.685770761481647839e-01
6.250000000000000000e+02,3.570754300893979605e-01,3.738677517846983323e-01,2.690568181259037628e-01
6.259999999999998863e+02,3.484014290102135925e-01,3.819401029336215725e-01,2.696584680561648906e-01
6.269999999999998863e+02,3.394784623902583620e-01,3.901610808406971720e-01,2.703604567690444660e-01
6.280000000000000000e+02,3.303142129641651881e-01,3.985098543351835998e-01,2.711759327006512121e-01
6.289999999999998863e+02,3.209191175196822177e-01,4.069696958591047520e-01,2.721111866212130859e-01
6.299999999999998863e+02,3.113053467283885545e-01,4.155255281751761842e-01,2.731691250964352058e-01
6.310000000000000000e+02,3.014869020825320933e-01,4.241605502886766077e-01,2.743525476287912435e-01
6.319999999999998863e+02,2.914796863049782250e-01,4.328562094904977453e-01,2.756641042045240297e-01
6.329999999999998863e+02,2.813051758232730792e-01,4.415861861024124035e-01,2.771086380743145172e-01
6.340000000000000000e+02,2.709858066961166045e-01,4.503251740973312489e-01,2.786890192065521465e-01
6.350000000000000000e+02,2.605382561123810725e-01,4.590584460667211930e-01,2.804032978208977900e-01
6.359999999999998863e+02,2.499223599699984255e-01,4.678190819200858663e-01,2.822585581099156804e-01
6.370000000000000000e+02,2.392174830322373047e-01,4.765162012941280834e-01,2.842663156736345842e-01
6.380000000000000000e+02,2.284608256138632443e-01,4.851243341660669284e-01,2.864148402200697996e-01
6.389999999999998863e+02,2.176819404097681820e-01,4.936135695900802367e-01,2.887044900001515813e-01
6.400000000000000000e+02,2.069135315903392336e-01,5.019533794724063691e-01,2.911330889372544251e-01
6.409999999999998863e+02,1.962508515910537932e-01,5.100606191917814725e-01,2.936885292171647066e-01
6.420000000000000000e+02,1.856617580747923768e-01,5.179592575241915853e-01,2.963789844010160657e-01
6.429999999999998863e+02,1.751795020513932932e-01,5.256181077928235856e-01,2.992023901557830934e-01
6.439999999999998863e+02,1.648376544158145496e-01,5.330062848859242752e-01,3.021560606982611752e-01
6.450000000000000000e+02,1.546697475412939782e-01,5.400935659779424469e-01,3.052366864807636304e-01
6.459999999999998863e+02,1.446485026927823714e-01,5.468900051682068497e-01,3.084614921390107511e-01
6.469999999999998863e+02,1.348715592838146959e-01,5.533253340437355172e-01,3.118031066724498146e-01
6.480000000000000000e+02,1.253678383755049142e-01,5.593701200164976628e-01,3.152620416079974230e-01
6.490000000000000000e+02,1.161674672502244487e-01,5.649998719851261342e-01,3.188326607646494448e-01
6.499999999999998863e+02,1.072985627328658376e-01,5.701926117007551920e-01,3.225088255663789427e-01
6.510000000000000000e+02,9.883904074704394360e-02,5.749090064809886380e-01,3.262519527719673906e-01
6.520000000000000000e+02,9.075525001201047159e-02,5.791612240976798942e-01,3.300835258903096481e-01
6.529999999999998863e+02,8.307329292173420976e-02,5.829282861942497451e-01,3.339984208840161006e-01
6.540000000000000000e+02,7.581270162608776120e-02,5.861954391905148665e-01,3.379918591833973585e-01
6.549999999999998863e+02,6.897612851451358218e-02,5.889715355155444865e-01,3.420523359699418897e-01
6.560000000000000000e+02,6.257358057888753877e-02,5.912539439423121213e-01,3.461724754788003677e-01
6.570000000000000000e+02,5.661168481130398472e-02,5.930433680222965132e-01,3.503449471663995229e-01
6.579999999999998863e+02,5.109370677231173108e-02,5.943437523034784675e-01,3.545625409242098014e-01
6.590000000000000000e+02,4.601962598865576987e-02,5.951621368868453832e-01,3.588182371244988955e-01
6.599999999999998863e+02,4.138420872680201312e-02,5.955059350815575803e-01,3.631098561916403789e-01
6.609999999999998863e+02,3.715487908783683679e-02,5.953668137478169697e-01,3.674783071643461518e-01
6.620000000000000000e+02,3.335662733891334164e-02,5.947753314979470352e-01,3.718680411631396510e-01
6.629999999999998863e+02,2.997765967509924065e-02,5.937492240060975313e-01,3.762731163188032246e-01
6.639999999999998863e+02,2.700387445058335945e-02,5.923081051723358970e-01,3.806880203770807158e-01
6.650000000000000000e+02,2.441916422932625952e-02,5.904731434728498485e-01,3.851076922978239336e-01
6.660000000000000000e+02,2.222132118431367070e-02,5.883037053587349963e-01,3.894749734569513677e-01
6.669999999999998863e+02,2.037187762541760316e-02,5.857917838206289085e-01,3.938363385539535022e-01
6.680000000000000000e+02,1.885104189931589153e-02,5.829607422797039584e-01,3.981882158209801847e-01
6.690000000000000000e+02,1.763817397666657058e-02,5.798339166274588674e-01,4.025279093958745724e-01
6.699999999999998863e+02,1.671219137393601534e-02,5.764350166359821781e-01,4.068527919900818413e-01
6.710000000000000000e+02,1.605145273225428923e-02,5.727932072743169289e-01,4.111553399934287922e-01
6.719999999999998863e+02,1.563583811787924022e-02,5.689276120597089870e-01,4.154365498224117381e-01
6.730000000000000000e+02,1.544445714892673897e-02,5.648587487238312388e-01,4.196967941272420344e-01
6.739999999999998863e+02,1.545680499067271334e-02,5.606088143005714119e-01,4.239343807087558869e-01
6.749999999999998863e+02,1.565366011602621968e-02,5.561991782475504964e-01,4.281471616364233013e-01
6.760000000000000000e+02,1.601430646012046155e-02,5.516490417290673687e-01,4.323366518108121559e-01
6.769999999999998863e+02,1.651986319038279208e-02,5.469777173486334299e-01,4.365024194609837815e-01
6.779999999999998863e+02,1.715228994808415397e-02,5.422034843591676534e-01,4.406442256927481926e-01
6.790000000000000000e+02,1.789445296628888044e-02,5.373435516590625571e-01,4.447619953746485555e-01
6.800000000000000000e+02,1.873017261109319667e-02,5.324140378380459726e-01,4.488557895508608064e-01
6.809999999999998863e+02,1.964186892393918540e-02,5.273718128112786507e-01,4.529863182647821951e-01
6.820000000000000000e+02,2.062005730787783500e-02,5.222930922786583885e-01,4.570868504134637522e-01
6.830000000000000000e+02,2.164965530466960927e-02,5.171872036025417785e-01,4.611631410927886643e-01
6.839999999999998863e+02,2.271767437788772132e-02,5.120650636613852669e-01,4.652172619607269910e-01
6.850000000000000000e+02,2.381272202611137492e-02,5.069377336114525567e-01,4.692495443624360441e-01
6.859999999999998863e+02,2.492778324688944835e-02,5.018734573902279283e-01,4.731987593628825817e-01
6.870000000000000000e+02,2.605076598085243056e-02,4.968226817872605783e-01,4.771265522318869912e-01
6.879999999999998863e+02,2.717325538931730788e-02,4.917934285949792650e-01,4.810333160157033716e-01
6.889999999999998863e+02,2.827954854346466720e-02,4.867598086668794011e-01,4.849606427896558936e-01
6.900000000000000000e+02,2.935195914122793598e-02,4.816562567861821242e-01,4.889917840725899745e-01
