wavelength_nm,R,T,A
6.620000000000000000e+02,1.932544812620099611e-02,5.991369698889339457e-01,3.815375819848650929e-01
6.629999999999998863e+02,1.605108469748613848e-02,5.976612722146364964e-01,3.862876430878773304e-01
6.639999999999998863e+02,1.325159165048836116e-02,5.957181826082083020e-01,3.910302257413033056e-01
6.650000000000000000e+02,1.090662803635736484e-02,5.933334770018630078e-01,3.957598949617796569e-01
6.660000000000000000e+02,9.006062267361633275e-03,5.905783792532032228e-01,4.004155584794351075e-01
6.669999999999998863e+02,7.509382755355226494e-03,5.874432071852887516e-01,4.050474100593560722e-01
6.680000000000000000e+02,6.391962799880307987e-03,5.839561171852685195e-01,4.096519200148511786e-01
6.690000000000000000e+02,5.628279031631553200e-03,5.801452062361639461e-01,4.142265147322045094e-01
6.699999999999998863e+02,5.192288826293811783e-03,5.760388872524140336e-01,4.187688239212921104e-01
6.710000000000000000e+02,5.058229310578817028e-03,5.716706174879849778e-01,4.232711532014361566e-01
6.719999999999998863e+02,5.200728033049114608e-03,5.670640517790317414e-01,4.277352201879190963e-01
6.730000000000000000e+02,5.593865785620431505e-03,5.622440252950952067e-01,4.321621089192844156e-01
6.739999999999998863e+02,6.212535231380449455e-03,5.572366654430863653e-01,4.365507993255332009e-01
6.749999999999998863e+02,7.033145307219408095e-03,5.520668300202016265e-01,4.409000246725789385e-01
6.760000000000000000e+02,8.030875938174718287e-03,5.467574346914526595e-01,4.452116893703725875e-01
6.769999999999998863e+02,9.182884321401322755e-03,5.413310143636194116e-01,4.494861013149792361e-01
6.779999999999998863e+02,1.046741633710907178e-02,5.358087924502199506e-01,4.537237912126709238e-01
6.790000000000000000e+02,1.186388302284953518e-02,5.302106424886977587e-01,4.579254744884526662e-01
6.800000000000000000e+02,1.335291405302762267e-02,5.245550706202357638e-01,4.620920153267366048e-01
6.809999999999998863e+02,1.491847435211206795e-02,5.187938726372824938e-01,4.662876530106054851e-01
6.820000000000000000e+02,1.654337406824209558e-02,5.130127027130350070e-01,4.704439232187228592e-01
6.830000000000000000e+02,1.821041395753439721e-02,5.072224097679436383e-01,4.745671762745219402e-01
6.839999999999998863e+02,1.990450566564250234e-02,5.014352904351750961e-01,4.786602038991824015e-01
6.850000000000000000e+02,2.161232228491995547e-02,4.956635677337854484e-01,4.827241099812946135e-01
6.859999999999998863e+02,2.332151923890117898e-02,4.899825631226644718e-01,4.866959176384343944e-01
6.870000000000000000e+02,2.502257512434946651e-02,4.843368657320266113e-01,4.906405591436239222e-01
6.879999999999998863e+02,2.670585032999345937e-02,4.787350403911804775e-01,4.945591092788260146e-01
6.889999999999998863e+02,2.835528147613663313e-02,4.731523969046181888e-01,4.984923216192451711e-01
6.900000000000000000e+02,2.995662934524538287e-02,4.675248008300340041e-01,5.025185698247206512e-01
