wavelength_nm,R,T,A
6.365914786967418877e+02,2.684149499914356141e-01,4.527563607104932719e-02,6.863094139375149894e-01
6.375939849624060116e+02,2.972980250509434375e-01,4.261335202844052789e-02,6.600886229206160971e-01
6.385964912280701355e+02,3.078682496591156337e-01,4.166862631578197029e-02,6.504631240251024238e-01
6.395989974937342595e+02,2.920778983048207822e-01,4.318652492511654978e-02,6.647355767700626750e-01
6.406015037593983834e+02,2.561772064633442980e-01,4.674145406244641088e-02,6.970813394742092495e-01
6.416040100250626210e+02,2.236299457193384188e-01,5.029287781501110000e-02,7.260771764656503979e-01
6.426065162907268586e+02,2.226212688776059156e-01,5.106784005179978991e-02,7.263108910705943222e-01
6.436090225563909826e+02,2.543577205538576358e-01,4.861647864425291260e-02,6.970258008018894724e-01
6.446115288220549928e+02,2.922973222693396878e-01,4.540957661725724542e-02,6.622931011134031154e-01
6.456140350877192304e+02,3.123631645482947694e-01,4.403679917738045901e-02,6.436000362743248271e-01
6.466165413533834680e+02,3.040347675073988842e-01,4.567395933375317796e-02,6.502912731588479378e-01
6.476190476190475920e+02,2.701608852647901515e-01,5.018826023546633930e-02,6.796508544997436063e-01
6.486215538847117159e+02,2.296892251837690246e-01,5.578024124742936990e-02,7.145305335688015846e-01
6.496240601503759535e+02,2.123954717683223248e-01,5.907151541574619247e-02,7.285330128159315244e-01
6.506265664160400775e+02,2.329377092125092807e-01,5.820362133855298825e-02,7.088586694489377171e-01
6.516290726817042014e+02,2.722819022909551689e-01,5.534452946319264738e-02,6.723735682458521490e-01
6.526315789473683253e+02,3.038553676594025199e-01,5.345582228702586841e-02,6.426888100535717019e-01
6.536340852130325629e+02,3.141901271170653986e-01,5.313061768686780373e-02,6.326792551960668254e-01
6.546365914786968006e+02,3.011770093503918777e-01,5.570989212866154366e-02,6.431130985209466688e-01
6.556390977443609245e+02,2.686644238856486511e-01,6.112749666005738020e-02,6.702080794542940589e-01
6.566416040100249347e+02,2.323306402621627409e-01,6.734663139683967625e-02,7.003227283409975135e-01
6.576441102756891723e+02,2.173712661565831983e-01,7.122665162942862227e-02,7.114020822139881517e-01
6.586466165413534100e+02,2.348518266747217920e-01,7.167040427877803543e-02,6.934777690465001587e-01
6.596491228070175339e+02,2.685309107755637914e-01,7.051758832119636722e-02,6.609515009032398414e-01
6.606516290726816578e+02,2.994604863075729373e-01,7.044084305624220832e-02,6.300986706361848544e-01
6.616541353383458954e+02,3.136386289989710474e-01,7.220993542928556830e-02,6.141514355717434537e-01
6.626566416040100194e+02,3.036845563441796791e-01,7.640093028548777809e-02,6.199145133703325428e-01
6.636591478696741433e+02,2.718639079664018632e-01,8.308971701087095041e-02,6.450463750227272142e-01
6.646616541353382672e+02,2.324393373611822744e-01,9.085377627293576841e-02,6.767068863658819433e-01
6.656641604010025048e+02,2.124276183524059503e-01,9.510842770774532995e-02,6.924639539398487198e-01
6.666666666666667425e+02,2.302389917888375825e-01,9.328928394297103521e-02,6.764717242681914655e-01
6.676691729323308664e+02,2.718248388539590277e-01,8.856932028392641709e-02,6.396058408621145830e-01
6.686716791979948766e+02,3.098176560136741697e-01,8.593346042013830233e-02,6.042488835661875557e-01
6.696741854636591142e+02,3.273438748731809511e-01,8.671617328196545849e-02,5.859399518448535904e-01
6.706766917293233519e+02,3.187460378066642175e-01,9.001999266702596925e-02,5.912339695263097994e-01
6.716791979949874758e+02,2.870108153760663194e-01,9.558956443316420082e-02,6.173996201907694381e-01
6.726817042606515997e+02,2.421160673360261972e-01,1.031673633903257004e-01,6.547165692736480747e-01
6.736842105263158373e+02,2.104061705996391196e-01,1.093641076277856589e-01,6.802297217725751244e-01
6.746867167919799613e+02,2.198530766783220181e-01,1.090902818625223702e-01,6.710566414591556672e-01
6.756892230576440852e+02,2.608654406153549932e-01,1.020804345904857136e-01,6.370541247941592378e-01
6.766917293233082091e+02,3.073373781721835951e-01,9.279650593484198295e-02,5.998661158929744497e-01
6.776942355889723331e+02,3.424261792204012500e-01,8.424298430808174754e-02,5.733308364715169470e-01
6.786967418546365707e+02,3.513449438086396759e-01,7.846041628258526579e-02,5.701946399087750583e-01
6.796992481203008083e+02,3.285721769972782536e-01,7.824595300845386958e-02,5.931818699942679185e-01
6.807017543859648185e+02,2.779446066828371587e-01,8.556807607084726541e-02,6.364873172463155759e-01
6.817042606516289425e+02,2.200215630784381482e-01,9.658530733027204107e-02,6.833931295912898385e-01
6.827067669172931801e+02,1.968339795418839189e-01,1.038977287775635916e-01,6.992682916805526006e-01
6.837092731829574177e+02,2.248892996918395171e-01,1.027436773578398188e-01,6.723670229503206919e-01
6.847117794486215416e+02,2.753781665722244143e-01,9.508183135371831018e-02,6.295400020740573588e-01
6.857142857142856656e+02,3.199885111996904619e-01,8.593745810879951930e-02,5.940740306915099911e-01
6.867167919799497895e+02,3.443259115002157977e-01,7.932902356173038294e-02,5.763450649380539303e-01
6.877192982456140271e+02,3.426518368066733267e-01,7.784084935072278777e-02,5.795073138426038994e-01
6.887218045112781510e+02,3.159300579562568378e-01,8.265262647304838506e-02,6.014173155706947771e-01
6.897243107769422750e+02,2.695059572525228542e-01,9.166010133131924364e-02,6.388339414161579022e-01
