wavelength_nm,R
6.769999999999998863e+02,7.593740291479063043e-01
6.779999999999998863e+02,7.592069335443430989e-01
6.790000000000000000e+02,7.590166919841645488e-01
6.800000000000000000e+02,7.588034610724997409e-01
6.809999999999998863e+02,7.585617811929566967e-01
6.820000000000000000e+02,7.582968493498418727e-01
6.830000000000000000e+02,7.580088054658752350e-01
6.839999999999998863e+02,7.576977830037774364e-01
6.850000000000000000e+02,7.573639091556602088e-01
6.859999999999998863e+02,7.570143029662553813e-01
6.870000000000000000e+02,7.566426286154513958e-01
6.879999999999998863e+02,7.562489934835998628e-01
6.889999999999998863e+02,7.558278878019013547e-01
6.900000000000000000e+02,7.553396484019121448e-01
6.909999999999998863e+02,7.548297902853936536e-01
6.919999999999998863e+02,7.542983892235497478e-01
6.930000000000000000e+02,7.537455165007919122e-01
6.939999999999998863e+02,7.531712390686876590e-01
6.949999999999998863e+02,7.525756196985788904e-01
6.960000000000000000e+02,7.519587171330274211e-01
6.970000000000000000e+02,7.513205862362430931e-01
6.979999999999998863e+02,7.506612781436271531e-01
6.990000000000000000e+02,7.499808404106064197e-01
6.999999999999998863e+02,7.492793171608901348e-01
7.009999999999998863e+02,7.485567492343028206e-01
7.020000000000000000e+02,7.478131743343411353e-01
7.029999999999998863e+02,7.470486271756009433e-01
7.040000000000000000e+02,7.462631396312150445e-01
7.049999999999998863e+02,7.454567408804513295e-01
7.059999999999998863e+02,7.446294575566099194e-01
7.070000000000000000e+02,7.437813138953621728e-01
7.079999999999998863e+02,7.429123318836680090e-01
7.089999999999998863e+02,7.420030087061015855e-01
7.100000000000000000e+02,7.410469590684810592e-01
7.110000000000000000e+02,7.400700528207200257e-01
7.119999999999998863e+02,7.390722965538980560e-01
7.130000000000000000e+02,7.380536954880324574e-01
7.140000000000000000e+02,7.370142536256202304e-01
7.149999999999998863e+02,7.359539739068274855e-01
7.160000000000000000e+02,7.348728583664401182e-01
7.169999999999998863e+02,7.337709082927070803e-01
7.180000000000000000e+02,7.326481243881936001e-01
7.189999999999998863e+02,7.315045069327716920e-01
7.199999999999998863e+02,7.303400559488595345e-01
7.210000000000000000e+02,7.291465518492984410e-01
7.219999999999998863e+02,7.279319406690919481e-01
7.229999999999998863e+02,7.266962224133636239e-01
7.240000000000000000e+02,7.254393975532155148e-01
7.249999999999998863e+02,7.241614672104306205e-01
7.259999999999998863e+02,7.228624333452329243e-01
7.270000000000000000e+02,7.215422989472072279e-01
7.280000000000000000e+02,7.202010682294892607e-01
7.289999999999998863e+02,7.188387468263011115e-01
7.300000000000000000e+02,7.174107355796593977e-01
7.309999999999998863e+02,7.159399921753089036e-01
7.319999999999998863e+02,7.144481314623567503e-01
7.330000000000000000e+02,7.129351569601187766e-01
7.339999999999998863e+02,7.114010747291146242e-01
7.350000000000000000e+02,7.098458935832798744e-01
7.359999999999998863e+02,7.082696253059731495e-01
7.369999999999998863e+02,7.066722848698004933e-01
7.380000000000000000e+02,7.050538906603120992e-01
7.389999999999998863e+02,7.034144647035815989e-01
7.399999999999998863e+02,7.017540328976819008e-01
7.410000000000000000e+02,7.000726252480812262e-01
7.420000000000000000e+02,6.983702761069278120e-01
7.429999999999998863e+02,6.966470244162440428e-01
7.440000000000000000e+02,6.949029139549711687e-01
7.449999999999998863e+02,6.931379935898671629e-01
7.459999999999998863e+02,6.913523175301766743e-01
7.470000000000000000e+02,6.895459455860378783e-01
7.479999999999998863e+02,6.877189434305506222e-01
7.490000000000000000e+02,6.858713828654061651e-01
7.499999999999998863e+02,6.840033420900045735e-01
7.509999999999998863e+02,6.821149059739245457e-01
7.520000000000000000e+02,6.802128693873618070e-01
7.529999999999998863e+02,6.782979790063156100e-01
7.539999999999998863e+02,6.763631104525497095e-01
7.550000000000000000e+02,6.744083772502496021e-01
7.559999999999998863e+02,6.724339008537137952e-01
7.569999999999998863e+02,6.704398109315439225e-01
7.580000000000000000e+02,6.684262456528818896e-01
7.590000000000000000e+02,6.663933519754335899e-01
7.599999999999998863e+02,6.643412859350216193e-01
7.610000000000000000e+02,6.622837970898174387e-01
7.619999999999998863e+02,6.602077142502720264e-01
7.629999999999998863e+02,6.581132178454400794e-01
7.639999999999998863e+02,6.560004982241077753e-01
7.649999999999998863e+02,6.538697559363642053e-01
7.660000000000000000e+02,6.517212020146687657e-01
7.669999999999998863e+02,6.495550582540295936e-01
7.679999999999998863e+02,6.473715574908551762e-01
7.690000000000000000e+02,6.451709438800516949e-01
7.699999999999998863e+02,6.429534731698817174e-01
7.709999999999998863e+02,6.407047213889460746e-01
7.720000000000000000e+02,6.384394602152633214e-01
7.730000000000000000e+02,6.361579891043357415e-01
7.739999999999998863e+02,6.338606205811107008e-01
7.750000000000000000e+02,6.315476805054924814e-01
7.759999999999998863e+02,6.293379232006094393e-01
7.769999999999998863e+02,6.271140768459879666e-01
7.780000000000000000e+02,6.248765030213341287e-01
7.789999999999998863e+02,6.226255768862283269e-01
7.800000000000000000e+02,6.203616873991837366e-01
7.809999999999998863e+02,6.180852375279262123e-01
7.819999999999998863e+02,6.157966444501601355e-01
7.830000000000000000e+02,6.134963397440639232e-01
7.839999999999998863e+02,6.111847695677586900e-01
7.849999999999998863e+02,6.088623948269684671e-01
7.860000000000000000e+02,6.065296913300460835e-01
7.869999999999998863e+02,6.041871499295878856e-01
7.879999999999998863e+02,6.018352766497787609e-01
7.890000000000000000e+02,5.994745927986377954e-01
7.899999999999998863e+02,5.971056350643270116e-01
7.909999999999998863e+02,5.947289555946505546e-01
7.920000000000000000e+02,5.923451220588983324e-01
7.929999999999998863e+02,5.899547176911672519e-01
7.939999999999998863e+02,5.875583413142905220e-01
7.949999999999998863e+02,5.851566073435313653e-01
7.959999999999998863e+02,5.827501457691672826e-01
7.970000000000000000e+02,5.803396021171390862e-01
7.979999999999998863e+02,5.779256373869177121e-01
7.989999999999998863e+02,5.755089279657684687e-01
8.000000000000000000e+02,5.730901655186293464e-01
