wavelength_nm,R,T,A
5.039999999999999432e+02,2.165986451407946600e-01,1.155245786585531176e-01,6.678767762006522224e-01
5.049999999999999432e+02,2.274181666700672289e-01,1.155449747356355195e-01,6.570368585942972794e-01
5.060000000000000000e+02,2.388436791732364006e-01,1.154908131560691831e-01,6.456655076706943053e-01
5.070000000000000000e+02,2.507694773072430272e-01,1.153671889322497590e-01,6.338633337605071860e-01
5.079999999999999432e+02,2.631230272088212474e-01,1.151807126582052310e-01,6.216962601329736327e-01
5.089999999999998863e+02,2.758760001939038475e-01,1.149442351396582629e-01,6.091797646664379728e-01
5.100000000000000000e+02,2.889220067254660851e-01,1.146604579230185716e-01,5.964175353515153155e-01
5.109999999999999432e+02,3.021847969707993631e-01,1.143364396757617224e-01,5.834787633534389562e-01
5.119999999999999432e+02,3.155959536717298786e-01,1.139798939717016901e-01,5.704241523565684036e-01
5.130000000000000000e+02,3.290594644638792921e-01,1.135883717684923466e-01,5.573521637676283058e-01
5.140000000000000000e+02,3.425305798040751415e-01,1.131750271009118181e-01,5.442943930950130405e-01
5.149999999999998863e+02,3.559670730533397442e-01,1.127514384062774239e-01,5.312814885403828180e-01
5.160000000000000000e+02,3.692793112255438048e-01,1.123213791150150798e-01,5.183993096594411432e-01
5.170000000000000000e+02,3.821463150773534156e-01,1.118562333465120823e-01,5.059974515761345160e-01
5.180000000000000000e+02,3.943895628685514798e-01,1.113597577443383169e-01,4.942506793871102588e-01
5.189999999999998863e+02,4.064169643777331142e-01,1.108859920451878284e-01,4.826970435770790435e-01
5.200000000000000000e+02,4.182031543513892724e-01,1.104395407614959801e-01,4.713573048871146920e-01
5.210000000000000000e+02,4.297638395419792756e-01,1.100285770533314805e-01,4.602075834046892577e-01
5.219999999999998863e+02,4.410383160240873845e-01,1.096491919703680429e-01,4.493124920055445726e-01
5.229999999999998863e+02,4.520145967641228113e-01,1.093096797867338099e-01,4.386757234491434065e-01
5.240000000000000000e+02,4.626797206354499314e-01,1.090135190256312503e-01,4.283067603389187905e-01
5.250000000000000000e+02,4.730232704380060715e-01,1.087639463524176925e-01,4.182127832095762221e-01
5.259999999999998863e+02,4.830198328950662257e-01,1.085604319982009236e-01,4.084197351067328507e-01
5.270000000000000000e+02,4.926937109711967411e-01,1.084105358670094665e-01,3.988957531617938201e-01
5.280000000000000000e+02,5.020239213796744426e-01,1.083177045375717656e-01,3.896583740827537778e-01
5.289999999999998863e+02,5.110032928480079395e-01,1.082865595556678773e-01,3.807101475963241555e-01
5.300000000000000000e+02,5.196361170220169523e-01,1.083138546780456207e-01,3.720500282999374408e-01
5.310000000000000000e+02,5.278853680672093152e-01,1.083925571892356277e-01,3.637220747435550572e-01
5.320000000000000000e+02,5.357944441877124930e-01,1.085344406065286427e-01,3.556711152057588921e-01
5.330000000000000000e+02,5.433650960136952035e-01,1.087415912842238097e-01,3.478933127020810145e-01
5.340000000000000000e+02,5.505997242708712269e-01,1.090160593741651973e-01,3.403842163549635758e-01
5.350000000000000000e+02,5.575045598362340371e-01,1.093521414256397456e-01,3.331432987381262034e-01
5.359999999999998863e+02,5.641071511365463031e-01,1.097642854502075688e-01,3.261285634132461420e-01
5.369999999999998863e+02,5.703823031879712291e-01,1.102506995855539740e-01,3.193669972264747692e-01
5.380000000000000000e+02,5.763337514382621540e-01,1.108135052732452663e-01,3.128527432884925519e-01
5.389999999999998863e+02,5.819653315556364559e-01,1.114548786066770492e-01,3.065797898376865227e-01
5.399999999999998863e+02,5.872882532087669860e-01,1.121834292207765787e-01,3.005283175704564491e-01
5.410000000000000000e+02,5.922792201513406019e-01,1.129840604197799164e-01,2.947367194288794678e-01
5.420000000000000000e+02,5.969626853732178384e-01,1.138700979392226753e-01,2.891672166875595140e-01
5.429999999999998863e+02,6.013421929074072025e-01,1.148440582353771194e-01,2.838137488572156641e-01
5.440000000000000000e+02,6.054194054339946396e-01,1.159067775670658967e-01,2.786738169989394498e-01
5.450000000000000000e+02,6.091929619520624062e-01,1.170553006251354167e-01,2.737517374228021771e-01
5.459999999999998863e+02,6.126725958204091160e-01,1.182995489161916824e-01,2.690278552633992293e-01
5.470000000000000000e+02,6.158607268666814738e-01,1.196425805234001272e-01,2.644966926099183713e-01
5.480000000000000000e+02,6.187593940719645635e-01,1.210876267186315192e-01,2.601529792094039450e-01
5.490000000000000000e+02,6.213814370385456476e-01,1.226462312622258882e-01,2.559723316992284503e-01
5.499999999999998863e+02,6.237319318701008974e-01,1.243273105762697922e-01,2.519407575536293242e-01
5.510000000000000000e+02,6.257939242145894587e-01,1.261231254889149667e-01,2.480829502964955746e-01
5.520000000000000000e+02,6.275644650403711111e-01,1.280402854611661922e-01,2.443952494984626966e-01
5.529999999999998863e+02,6.290458752110082985e-01,1.300810599046551552e-01,2.408730648843365463e-01
5.539999999999998863e+02,6.302278207030657109e-01,1.322262180984266344e-01,2.375459611985076547e-01
5.550000000000000000e+02,6.311126745982729158e-01,1.344780519385417039e-01,2.344092734631853803e-01
5.560000000000000000e+02,6.317095899433011752e-01,1.368642436211880697e-01,2.314261664355107551e-01
5.569999999999998863e+02,6.320161802657452421e-01,1.393899823187652598e-01,2.285938374154894981e-01
5.580000000000000000e+02,6.320294724402228947e-01,1.420607210374887075e-01,2.259098065222883978e-01
5.590000000000000000e+02,6.317518606865505371e-01,1.448975850731650805e-01,2.233505542402843824e-01
5.599999999999998863e+02,6.311762183849227714e-01,1.479086787278831028e-01,2.209151028871941258e-01
5.610000000000000000e+02,6.302905303248013125e-01,1.510857330637188634e-01,2.186237366114798242e-01
5.620000000000000000e+02,6.290890208196942002e-01,1.544354937201535827e-01,2.164754854601522172e-01
5.630000000000000000e+02,6.275652449823702073e-01,1.579649860159760000e-01,2.144697690016537928e-01
5.640000000000000000e+02,6.255905916258003296e-01,1.616217426459218842e-01,2.127876657282777861e-01
5.650000000000000000e+02,6.231380245303683729e-01,1.653893452974038725e-01,2.114726301722277546e-01
5.660000000000000000e+02,6.203498640213106485e-01,1.693450962672314875e-01,2.103050397114578640e-01
5.669999999999998863e+02,6.172174692045352407e-01,1.734958079917365281e-01,2.092867228037282312e-01
5.679999999999998863e+02,6.137316480746015657e-01,1.778484067690698223e-01,2.084199451563286121e-01
5.690000000000000000e+02,6.098848207271136967e-01,1.824144464977122126e-01,2.077007327751740906e-01
5.699999999999998863e+02,6.056678341230354867e-01,1.872083885980987406e-01,2.071237772788657727e-01
5.709999999999998863e+02,6.010638791665265934e-01,1.922274654326876497e-01,2.067086554007857568e-01
5.720000000000000000e+02,5.960616340978219796e-01,1.974787450035526137e-01,2.064596208986254067e-01
5.730000000000000000e+02,5.906494471713704675e-01,2.029691338978997228e-01,2.063814189307298097e-01
5.739999999999998863e+02,5.848154245662547934e-01,2.087052880135567279e-01,2.064792874201884787e-01
5.750000000000000000e+02,5.785460602650542850e-01,2.146906540214114090e-01,2.067632857135343061e-01
5.760000000000000000e+02,5.718314626730943706e-01,2.209334134961201956e-01,2.072351238307854338e-01
5.769999999999998863e+02,5.646593723555929367e-01,2.274379559472938794e-01,2.079026716971131838e-01
5.780000000000000000e+02,5.570176213969051382e-01,2.342070884811823239e-01,2.087752901219125379e-01
5.790000000000000000e+02,5.488965220849351123e-01,2.412464972130528573e-01,2.098569807020120304e-01
5.800000000000000000e+02,5.403092000875907575e-01,2.485350947042905267e-01,2.111557052081187158e-01
5.809999999999998863e+02,5.313084184619993877e-01,2.560189022483101984e-01,2.126726792896904139e-01
5.819999999999998863e+02,5.218131857902295057e-01,2.637709143277475188e-01,2.144158998820229756e-01
5.830000000000000000e+02,5.118173379850650129e-01,2.717892658829325625e-01,2.163933961320024246e-01
5.839999999999998863e+02,5.013165420938933137e-01,2.800701962900981057e-01,2.186132616160085806e-01
5.849999999999998863e+02,4.903049006066457216e-01,2.886116676423710614e-01,2.210834317509831615e-01
5.860000000000000000e+02,4.786845534759198717e-01,2.974867909676225941e-01,2.238286555564575342e-01
5.870000000000000000e+02,4.665504563757369438e-01,3.066025790608776780e-01,2.268469645633853227e-01
5.879999999999998863e+02,4.539096039881017619e-01,3.159444383929237432e-01,2.301459576189744949e-01
5.890000000000000000e+02,4.407729831118658570e-01,3.254944528582094931e-01,2.337325640299246499e-01
5.900000000000000000e+02,4.271560167967906607e-01,3.352311472450124064e-01,2.376128359581968774e-01
5.909999999999998863e+02,4.130699815107861661e-01,3.451259166038621595e-01,2.418041018853517299e-01
5.920000000000000000e+02,3.985428955621050928e-01,3.551457744933641525e-01,2.463113299445307547e-01
5.930000000000000000e+02,3.836105686778783497e-01,3.652631000184784482e-01,2.511263313036432021e-01
5.940000000000000000e+02,3.683101495439325967e-01,3.754402656161585639e-01,2.562495848399088394e-01
5.949999999999998863e+02,3.526848957307147092e-01,3.856356224538979860e-01,2.616794818153873048e-01
5.960000000000000000e+02,3.367842409564919537e-01,3.958036677580013540e-01,2.674120912855066923e-01
5.970000000000000000e+02,3.206739118364946295e-01,4.058903539444694841e-01,2.734357342190358864e-01
5.979999999999998863e+02,3.044061415186447017e-01,4.158486740119325953e-01,2.797451844694226475e-01
5.989999999999998863e+02,2.880464928093929844e-01,4.256245063498409475e-01,2.863290008407660681e-01
6.000000000000000000e+02,2.716665417867350496e-01,4.351611642480839315e-01,2.931722939651810744e-01
6.009999999999998863e+02,2.554578946040922394e-01,4.443480634205589364e-01,3.001940419753488798e-01
6.019999999999998863e+02,2.393815518675444787e-01,4.531889036008145966e-01,3.074295445316408970e-01
6.030000000000000000e+02,2.235298520729806504e-01,4.616276260287162647e-01,3.148425218983030294e-01
6.040000000000000000e+02,2.079644877188259466e-01,4.696131133737020957e-01,3.224223989074719854e-01
6.049999999999998863e+02,1.927634985942553447e-01,4.770916796716641595e-01,3.301448217340804958e-01
6.060000000000000000e+02,1.778983365716657050e-01,4.840274031277113087e-01,3.380742603006229308e-01
6.070000000000000000e+02,1.635589450129645017e-01,4.903516453299666122e-01,3.460894096570688583e-01
6.079999999999998863e+02,1.498152948824666153e-01,4.960244305087993522e-01,3.541602746087340603e-01
6.090000000000000000e+02,1.367308292867874531e-01,5.010093436108686848e-01,3.622598271023438343e-01
6.100000000000000000e+02,1.243665926723278164e-01,5.052841759952648726e-01,3.703492313324072693e-01
6.110000000000000000e+02,1.128416387458333475e-01,5.088419572182639739e-01,3.783164040359027203e-01
6.119999999999998863e+02,1.021117106046225270e-01,5.116765196924684123e-01,3.862117697029090468e-01
6.129999999999998863e+02,9.220645756815568084e-02,5.137855015199029873e-01,3.940080409119413041e-01
6.140000000000000000e+02,8.314385489226930326e-02,5.151742656059136172e-01,4.016818795018171073e-01
6.149999999999998863e+02,7.492897774307426262e-02,5.158546176742616618e-01,4.092164045826640617e-01
6.159999999999998863e+02,6.753659858118755965e-02,5.157982187088859805e-01,4.166651827099264738e-01
6.170000000000000000e+02,6.100717819154008459e-02,5.150632444619733796e-01,4.239295773464865080e-01
6.180000000000000000e+02,5.532343032691195567e-02,5.136812362369160834e-01,4.309953334361719124e-01
6.189999999999998863e+02,5.046014486669702509e-02,5.116884331847829648e-01,4.378514219485200032e-01
6.200000000000000000e+02,4.640407828641317928e-02,5.090823913357608310e-01,4.445135303778260383e-01
6.210000000000000000e+02,4.323119485803766926e-02,5.055728045219024525e-01,4.511960006200598228e-01
6.219999999999998863e+02,4.074541433460071582e-02,5.016047016802461789e-01,4.576498839851531608e-01
6.230000000000000000e+02,3.890030785609811803e-02,4.972240544250241534e-01,4.638756377188777424e-01
6.240000000000000000e+02,3.764712598613558642e-02,4.924768137949977476e-01,4.698760602188666313e-01
6.250000000000000000e+02,3.693572040927308592e-02,4.874082671869375827e-01,4.756560124037893522e-01
6.259999999999998863e+02,3.669846397880151961e-02,4.821487885164713605e-01,4.811527475047271407e-01
6.269999999999998863e+02,3.690052736109821624e-02,4.766324368310483894e-01,4.864670358078534429e-01
6.280000000000000000e+02,3.749307987133292108e-02,4.709149353996177068e-01,4.915919847290494138e-01
6.289999999999998863e+02,3.842796475231605863e-02,4.650396647707935038e-01,4.965323704768904722e-01
6.299999999999998863e+02,3.965948815478612111e-02,4.590415845314566035e-01,5.012989273137572477e-01
6.310000000000000000e+02,4.114404258604065223e-02,4.529531022867413492e-01,5.059028551272179985e-01
6.319999999999998863e+02,4.284037109466476423e-02,4.468040080240899270e-01,5.103556208812453088e-01
6.329999999999998863e+02,4.470650585462224852e-02,4.406306304248668315e-01,5.146628637205109547e-01
6.340000000000000000e+02,4.670437212202779853e-02,4.344623169790108319e-01,5.188333108989613418e-01
6.350000000000000000e+02,4.880548707585465745e-02,4.283073043440565053e-01,5.228872085800888581e-01
6.359999999999998863e+02,5.100559219261582150e-02,4.220959090783626966e-01,5.268984987290215027e-01
6.370000000000000000e+02,5.324170070120436832e-02,4.159242868101750701e-01,5.308340124886206102e-01
6.380000000000000000e+02,5.549668357713252731e-02,4.098199488256297762e-01,5.346833675972376687e-01
6.389999999999998863e+02,5.774751094570399618e-02,4.037961751653045828e-01,5.384563138889915113e-01
6.400000000000000000e+02,5.997427649623177093e-02,3.978629053020584228e-01,5.421628182017097508e-01
6.409999999999998863e+02,6.213610684298825904e-02,3.921119876390206094e-01,5.457519055179911316e-01
6.420000000000000000e+02,6.424202125718536660e-02,3.864672025171247416e-01,5.492907762256898918e-01
6.429999999999998863e+02,6.627842640340207703e-02,3.809348766475781911e-01,5.527866969490197180e-01
6.439999999999998863e+02,6.823360486745007336e-02,3.755200500240876149e-01,5.562463451084622701e-01
6.450000000000000000e+02,7.009757853287530704e-02,3.702266064751326136e-01,5.596758149919920378e-01
6.459999999999998863e+02,7.187742757087635381e-02,3.649828699822147415e-01,5.631397024469089185e-01
6.469999999999998863e+02,7.355051335521566036e-02,3.598629828394430130e-01,5.665865038053412572e-01
6.480000000000000000e+02,7.510836756738967224e-02,3.548734400725289673e-01,5.700181923600813327e-01
6.490000000000000000e+02,7.654659812041247902e-02,3.500146520462028010e-01,5.734387498333846089e-01
6.499999999999998863e+02,7.786197700446631509e-02,3.452863796892496895e-01,5.768516433062840232e-01
6.510000000000000000e+02,7.904622185775321552e-02,3.407526833509149644e-01,5.802010947913318617e-01
6.520000000000000000e+02,8.010767680565403226e-02,3.363442071939057865e-01,5.835481160004402090e-01
6.529999999999998863e+02,8.103944470039349535e-02,3.320532858664148601e-01,5.869072694331916029e-01
6.540000000000000000e+02,8.183691734378188698e-02,3.278737066048735271e-01,5.902893760513445720e-01
6.549999999999998863e+02,8.251242183142877551e-02,3.238133790509918342e-01,5.936741991175793487e-01
6.560000000000000000e+02,8.306768290576287128e-02,3.198697891780578617e-01,5.970625279161793086e-01
6.570000000000000000e+02,8.350497814160195986e-02,3.160402229008625885e-01,6.004547989575355071e-01
6.579999999999998863e+02,8.382708101782443411e-02,3.123218036812075438e-01,6.038511153009680221e-01
6.590000000000000000e+02,8.403720904727933483e-02,3.087115257649983291e-01,6.072512651877224332e-01
6.599999999999998863e+02,8.413778745464825515e-02,3.052059655813132988e-01,6.106562469640384183e-01
6.609999999999998863e+02,8.412271735849363719e-02,3.017518323970308503e-01,6.141254502444755126e-01
6.620000000000000000e+02,8.400454367958296031e-02,2.983991316696878449e-01,6.175963246507292226e-01
6.629999999999998863e+02,8.378800020762183776e-02,2.951444705531893753e-01,6.210675292391887314e-01
6.639999999999998863e+02,8.347807274181194559e-02,2.919844430628991683e-01,6.245374841952888723e-01
6.650000000000000000e+02,8.307996827839192466e-02,2.889156455711611171e-01,6.280043861504469582e-01
6.660000000000000000e+02,8.261545588435956211e-02,2.859790208778811293e-01,6.314055232377593363e-01
6.669999999999998863e+02,8.207619397836202202e-02,2.831243301699097326e-01,6.347994758517281344e-01
6.680000000000000000e+02,8.146781155725930923e-02,2.803481647924492282e-01,6.381840236502913655e-01
6.690000000000000000e+02,8.079568337207428119e-02,2.776479172009901353e-01,6.415563994269355419e-01
6.699999999999998863e+02,8.006557429225434619e-02,2.750204626365020943e-01,6.449139630712434901e-01
6.710000000000000000e+02,7.930279034258130855e-02,2.724619481176218105e-01,6.482352615397968254e-01
6.719999999999998863e+02,7.850136740672973568e-02,2.699698214059444434e-01,6.515288111873258625e-01
6.730000000000000000e+02,7.766002638352377530e-02,2.675414501720203009e-01,6.547985234444559932e-01
6.739999999999998863e+02,7.678525779791318950e-02,2.651723752691452773e-01,6.580423669329414915e-01
6.749999999999998863e+02,7.588464394156431425e-02,2.628550053893682903e-01,6.612603506690672983e-01
6.760000000000000000e+02,7.496151904815939737e-02,2.605931093070367743e-01,6.644453716448037728e-01
6.769999999999998863e+02,7.402175396715031386e-02,2.583840633620417271e-01,6.675941826708080562e-01
6.779999999999998863e+02,7.307119449555142532e-02,2.562253196149025247e-01,6.707034858895459806e-01
6.790000000000000000e+02,7.211564862305665236e-02,2.541144070848497805e-01,6.737699442920935811e-01
6.800000000000000000e+02,7.116087412941186907e-02,2.520489326952211062e-01,6.767901931753670386e-01
6.809999999999998863e+02,7.018489559825345780e-02,2.499951613255987914e-01,6.798199430761477924e-01
6.820000000000000000e+02,6.922338210243404732e-02,2.479799289860973310e-01,6.827966889114686078e-01
6.830000000000000000e+02,6.827957742652647488e-02,2.460036756306359096e-01,6.857167469428375739e-01
6.839999999999998863e+02,6.735828088984235906e-02,2.440651699084399606e-01,6.885765492017177358e-01
6.850000000000000000e+02,6.646495612917613371e-02,2.421623605063578100e-01,6.913726833644660008e-01
6.859999999999998863e+02,6.563372219589810874e-02,2.403216837737612854e-01,6.940445940303405781e-01
6.870000000000000000e+02,6.484116120646568615e-02,2.385117702728248856e-01,6.966470685207094560e-01
6.879999999999998863e+02,6.409219974911124773e-02,2.367308698983149884e-01,6.991769303525736667e-01
6.889999999999998863e+02,6.339705206244550251e-02,2.349595746155273557e-01,7.016433733220270863e-01
6.900000000000000000e+02,6.279349403167419630e-02,2.331572277524475711e-01,7.040492782158782603e-01
