wavelength_nm,R,T,A
4.260000000000000000e+02,7.785816226924348110e-04,9.367286394718229992e-02,9.055485544301252743e-01
4.270000000000000000e+02,1.482430859687418768e-03,9.493208129157712505e-02,9.035854878487353803e-01
4.279999999999999432e+02,2.509528217991047108e-03,9.623958158494025361e-02,9.012508901970687214e-01
4.290000000000000000e+02,3.898019067795735135e-03,9.759042817150526128e-02,8.985115527606990504e-01
4.299999999999999432e+02,5.682392353444508555e-03,9.899601651947843861e-02,8.953215911270770988e-01
4.310000000000000000e+02,7.894466674151187288e-03,1.004505992339700393e-01,8.916549340918787925e-01
4.319999999999999432e+02,1.056257235444286666e-02,1.019510781310102865e-01,8.874863495145468573e-01
4.330000000000000000e+02,1.371093163539589474e-02,1.034972536988937736e-01,8.827918146657103282e-01
4.340000000000000000e+02,1.735412616972496075e-02,1.050714377695514956e-01,8.775744360607234951e-01
4.349999999999999432e+02,2.150439930721131931e-02,1.066700099319778244e-01,8.718255907608108979e-01
4.360000000000000000e+02,2.619387388122591809e-02,1.083019086921627461e-01,8.655042174266113220e-01
4.369999999999999432e+02,3.141702257937890874e-02,1.099732540111831858e-01,8.586097234094378639e-01
4.380000000000000000e+02,3.717642350628276582e-02,1.116867331571610999e-01,8.511368433365560371e-01
4.389999999999999432e+02,4.345135279484529933e-02,1.134376481109199697e-01,8.431109990942348142e-01
4.399999999999999432e+02,5.022109323089408994e-02,1.152203979932991812e-01,8.345585087758067289e-01
4.410000000000000000e+02,5.740653026370198114e-02,1.170248696900097612e-01,8.255686000462881813e-01
4.419999999999999432e+02,6.503212174263411915e-02,1.188679641842218943e-01,8.160999140731439727e-01
4.430000000000000000e+02,7.299276942731305895e-02,1.206553272174815394e-01,8.063519033552054571e-01
4.440000000000000000e+02,8.101540439332739763e-02,1.221162406098618980e-01,7.968683549968106350e-01
4.450000000000000000e+02,8.929885388702270277e-02,1.236225400965425963e-01,7.870786060164346454e-01
4.460000000000000000e+02,9.782823392643648364e-02,1.251822494630436267e-01,7.769895166105198481e-01
4.469999999999999432e+02,1.064919404860974750e-01,1.267822175472714530e-01,7.667258419666310720e-01
4.480000000000000000e+02,1.152738556869188080e-01,1.284436275364019830e-01,7.562825167766791257e-01
4.489999999999999432e+02,1.241247071396152091e-01,1.301735449806103728e-01,7.457017478797743903e-01
4.500000000000000000e+02,1.330314538473384989e-01,1.319887284880289224e-01,7.349798176646326064e-01
4.510000000000000000e+02,1.419193326079006001e-01,1.338935232909514439e-01,7.241871441011480393e-01
4.519999999999999432e+02,1.507285820871205329e-01,1.358987660601612690e-01,7.133726518527182536e-01
4.530000000000000000e+02,1.593977777845463628e-01,1.379917010783947573e-01,7.026105211370589076e-01
4.539999999999999432e+02,1.678814443173282933e-01,1.401801152204121548e-01,6.919384404622594964e-01
4.550000000000000000e+02,1.761517333541509078e-01,1.424919712426103435e-01,6.813562954032387209e-01
4.559999999999999432e+02,1.841671010372740169e-01,1.449353635958545716e-01,6.708975353668713559e-01
4.570000000000000000e+02,1.918901934535844067e-01,1.475126779562047352e-01,6.605971285902109136e-01
4.580000000000000000e+02,1.992796596383339114e-01,1.502477729169405807e-01,6.504725674447254802e-01
4.589999999999999432e+02,2.062988629887896330e-01,1.531533520739146170e-01,6.405477849372958055e-01
4.600000000000000000e+02,2.129086684898803816e-01,1.562464862418075084e-01,6.308448452683120822e-01
4.609999999999999432e+02,2.190570135336707969e-01,1.595271727730541989e-01,6.214158136932750320e-01
4.620000000000000000e+02,2.247417367102471086e-01,1.630172352496258026e-01,6.122410280401271443e-01
4.629999999999999432e+02,2.299321092967352986e-01,1.667290949804468292e-01,6.033387957228178999e-01
4.640000000000000000e+02,2.345999239711822337e-01,1.706764617496280834e-01,5.947236142791896274e-01
4.650000000000000000e+02,2.387205696512125497e-01,1.748786893813131793e-01,5.864007409674742988e-01
4.659999999999999432e+02,2.422829124706529502e-01,1.793699746971659792e-01,5.783471128321810983e-01
4.670000000000000000e+02,2.452706188071642202e-01,1.841936637252063469e-01,5.705357174676293219e-01
4.679999999999999432e+02,2.476281550759052430e-01,1.893370053271180575e-01,5.630348395969767550e-01
4.690000000000000000e+02,2.493246864457297485e-01,1.948097988969157979e-01,5.558655146573545647e-01
4.699999999999999432e+02,2.503401201647484919e-01,2.006116489068047182e-01,5.490482309284467899e-01
4.709999999999999432e+02,2.506560167841797582e-01,2.067197416765008677e-01,5.426242415393193186e-01
4.720000000000000000e+02,2.502629394982938682e-01,2.132087084331474869e-01,5.365283520685586449e-01
4.729999999999999432e+02,2.491419929941664502e-01,2.200965563488677945e-01,5.307614506569656720e-01
4.740000000000000000e+02,2.472634862341335504e-01,2.275077083174688319e-01,5.252288054483976731e-01
4.749999999999999432e+02,2.446013575513461269e-01,2.353928540550012105e-01,5.200057883936526348e-01
4.760000000000000000e+02,2.411412603677335620e-01,2.437423955802160425e-01,5.151163440520504233e-01
4.769999999999999432e+02,2.367825214854741289e-01,2.524512719897188395e-01,5.107662065248069760e-01
4.779999999999998863e+02,2.311664353409343675e-01,2.608470653102276660e-01,5.079864993488378833e-01
4.790000000000000000e+02,2.247867295417032008e-01,2.696561676244632610e-01,5.055571028338334827e-01
4.799999999999999432e+02,2.176515283867511419e-01,2.788744899058124282e-01,5.034739817074364021e-01
4.809999999999999432e+02,2.097499466511344723e-01,2.885347386537239212e-01,5.017153146951416343e-01
4.820000000000000000e+02,2.010823063747484152e-01,2.986467048869189123e-01,5.002709887383326448e-01
4.829999999999999432e+02,1.917146965283040294e-01,3.091247626728238496e-01,4.991605407988720655e-01
4.839999999999999432e+02,1.816893346114766272e-01,3.199357166777297978e-01,4.983749487107935749e-01
4.850000000000000000e+02,1.710979293905555421e-01,3.309925445361163732e-01,4.979095260733280570e-01
4.860000000000000000e+02,1.599885533037989638e-01,3.422675598201184166e-01,4.977438868760825641e-01
4.869999999999999432e+02,1.484229192768880823e-01,3.536975598585021530e-01,4.978795208646097370e-01
4.880000000000000568e+02,1.364961835211778440e-01,3.652177536913413514e-01,4.982860627874807768e-01
4.890000000000000000e+02,1.243309783156146819e-01,3.767335902596129493e-01,4.989354314247723687e-01
4.899999999999999432e+02,1.120332826016566113e-01,3.881629025534641952e-01,4.998038148448792350e-01
4.909999999999999432e+02,9.973255808506163722e-02,3.994013034008895846e-01,5.008661385140487088e-01
4.920000000000000000e+02,8.756978154196656816e-02,4.103348047410443344e-01,5.020954137169890696e-01
4.930000000000000000e+02,7.568100120905281447e-02,4.208556468904152692e-01,5.034633519005318192e-01
4.939999999999999432e+02,6.422962973797363695e-02,4.308286057843657146e-01,5.049417644776605929e-01
4.949999999999999432e+02,5.336686570328053741e-02,4.401321323682634290e-01,5.065010019284560405e-01
4.960000000000000000e+02,4.324054869610365059e-02,4.486484621162830089e-01,5.081109891876134377e-01
4.969999999999999432e+02,3.399874747216972276e-02,4.562149757108964199e-01,5.097862768169338921e-01
4.979999999999999432e+02,2.574052822267724333e-02,4.627979221431762213e-01,5.114615496341465839e-01
4.990000000000000000e+02,1.856475522198393346e-02,4.683203676750145039e-01,5.131148771030015210e-01
5.000000000000000000e+02,1.254470379615199929e-02,4.727251819258257437e-01,5.147301142780222882e-01
5.009999999999999432e+02,7.734782452895119786e-03,4.759751157040469360e-01,5.162901018430579025e-01
5.020000000000000000e+02,4.152944847698436179e-03,4.780576661582995879e-01,5.177893889940019534e-01
5.030000000000000000e+02,1.793359537636394834e-03,4.789828156278251314e-01,5.192238248345384388e-01
5.039999999999999432e+02,6.235649174036264359e-04,4.787824480482309464e-01,5.205939870343654352e-01
5.049999999999999432e+02,5.801277146205199289e-04,4.775716847520909414e-01,5.218481875332885433e-01
5.060000000000000000e+02,1.584877091884652391e-03,4.753435566591850403e-01,5.230715662489302531e-01
5.070000000000000000e+02,3.545470570927648692e-03,4.721963507255479420e-01,5.242581787035243135e-01
5.079999999999999432e+02,6.355835666454407069e-03,4.682263736884216820e-01,5.254177906451239499e-01
5.089999999999998863e+02,9.940391821224331403e-03,4.634078127270582215e-01,5.266517954517174749e-01
5.100000000000000000e+02,1.415546038168854007e-02,4.579339177304118103e-01,5.279106218878996115e-01
5.109999999999999432e+02,1.887337350850868539e-02,4.519231037186414723e-01,5.292035227728497659e-01
5.119999999999999432e+02,2.397288312144582947e-02,4.454784301577848771e-01,5.305486867207692692e-01
5.130000000000000000e+02,2.931635926242586593e-02,4.387710499144378273e-01,5.319125908231363553e-01
5.140000000000000000e+02,3.480947045901654213e-02,4.318534697946039835e-01,5.333370597463795715e-01
5.149999999999998863e+02,4.036460169331856224e-02,4.247766761894754550e-01,5.348587221172059758e-01
5.160000000000000000e+02,4.587101150499039298e-02,4.176719885378924468e-01,5.364569999571171532e-01
5.170000000000000000e+02,5.125901149601389678e-02,4.102779256004425723e-01,5.384630629035436211e-01
5.180000000000000000e+02,5.646016812842692689e-02,4.025783897276867807e-01,5.409614421438863063e-01
5.189999999999998863e+02,6.143985217355915629e-02,3.949919633434154087e-01,5.435681844830253517e-01
5.200000000000000000e+02,6.615310096307266963e-02,3.875561742820796129e-01,5.462907247548476342e-01
5.210000000000000000e+02,7.058056274668389474e-02,3.802473607528365496e-01,5.491720765004795002e-01
5.219999999999998863e+02,7.467604799025778783e-02,3.731492600815784488e-01,5.521746919281638188e-01
5.229999999999998863e+02,7.841486798589988871e-02,3.662773740577758841e-01,5.553077579563241439e-01
5.240000000000000000e+02,8.178123695014483108e-02,3.596458430702976217e-01,5.585729199795574917e-01
5.250000000000000000e+02,8.476501343087800011e-02,3.532644696865575584e-01,5.619705168825644970e-01
5.259999999999998863e+02,8.735572604307656475e-02,3.471531237280707782e-01,5.654911502288526570e-01
5.270000000000000000e+02,8.955992319724781492e-02,3.412772967870719154e-01,5.691627800156802142e-01
5.280000000000000000e+02,9.138204239637474913e-02,3.356611879325025471e-01,5.729567696711227454e-01
5.289999999999998863e+02,9.283221357079449176e-02,3.303033629061783438e-01,5.768644235230271367e-01
5.300000000000000000e+02,9.391375626070612437e-02,3.252069730877190090e-01,5.808792706515748527e-01
5.310000000000000000e+02,9.465062166395493692e-02,3.204302207972880012e-01,5.849191575387571174e-01
5.320000000000000000e+02,9.504902064002368478e-02,3.158901028272408928e-01,5.890608765327354224e-01
5.330000000000000000e+02,9.512415931094168886e-02,3.115792223609345490e-01,5.932966183281238592e-01
5.340000000000000000e+02,9.489283631237181715e-02,3.074894459687061987e-01,5.976177177189220258e-01
5.350000000000000000e+02,9.438163952438936855e-02,3.036006244314348179e-01,6.020177360441758552e-01
5.359999999999998863e+02,9.359696107430559575e-02,2.998727605006060171e-01,6.065302784250883317e-01
5.369999999999998863e+02,9.256047826179061855e-02,2.963406230738961922e-01,6.110988986643132170e-01
5.380000000000000000e+02,9.129379340517891628e-02,2.929945253304658270e-01,6.157116812643552706e-01
5.389999999999998863e+02,8.981936279922998756e-02,2.898246538448867038e-01,6.203559833558833780e-01
5.399999999999998863e+02,8.814550051475743275e-02,2.867717626410877796e-01,6.250827368441547183e-01
5.410000000000000000e+02,8.632448073650123010e-02,2.838995804594242611e-01,6.297759388040744533e-01
5.420000000000000000e+02,8.436918662879898390e-02,2.811738995202017755e-01,6.344569138509992268e-01
5.429999999999998863e+02,8.230454672126637228e-02,2.785850133036998355e-01,6.391104399750338061e-01
5.440000000000000000e+02,8.015881104352877429e-02,2.761256283632690378e-01,6.437155605932022295e-01
5.450000000000000000e+02,7.796650964404303052e-02,2.737925886672339382e-01,6.482409016887229480e-01
5.459999999999998863e+02,7.574155447525869611e-02,2.715672327221951843e-01,6.526912128025461612e-01
5.470000000000000000e+02,7.350962143710665364e-02,2.694406294939675206e-01,6.570497490689257702e-01
5.480000000000000000e+02,7.129637777840013013e-02,2.674040816157120526e-01,6.612995406058878034e-01
5.490000000000000000e+02,6.911131799146480459e-02,2.654308722502815021e-01,6.654578097582536378e-01
5.499999999999998863e+02,6.697185737687740004e-02,2.635052322518608436e-01,6.695229103712617702e-01
5.510000000000000000e+02,6.492755056737874175e-02,2.616472193620513753e-01,6.734252300705698691e-01
5.520000000000000000e+02,6.300638608549530284e-02,2.598510832091271427e-01,6.771425307053775544e-01
5.529999999999998863e+02,6.122970613663145795e-02,2.581078350616091144e-01,6.806624588017593513e-01
5.539999999999998863e+02,5.964825975226931143e-02,2.564314802462234200e-01,6.839202600015072964e-01
5.550000000000000000e+02,5.828175503969037358e-02,2.548134528858853054e-01,6.869047920744243418e-01
5.560000000000000000e+02,5.712280634897969750e-02,2.532257013532834278e-01,6.896514922977368123e-01
5.569999999999998863e+02,5.619129271367089007e-02,2.516625021450367705e-01,6.921462051412923255e-01
5.580000000000000000e+02,5.550584603417423740e-02,2.501185236115771593e-01,6.943756303542486519e-01
5.590000000000000000e+02,5.506868899589405925e-02,2.485712973555748162e-01,6.963600136485311731e-01
5.599999999999998863e+02,5.489830448940406782e-02,2.470173474386640200e-01,6.980843480719319816e-01
5.610000000000000000e+02,5.502518365891509444e-02,2.454703873255280056e-01,6.995044290155569833e-01
5.620000000000000000e+02,5.546223657781985950e-02,2.439266639674340653e-01,7.006110994547460891e-01
5.630000000000000000e+02,5.622057420056300603e-02,2.423828655953429445e-01,7.013965602040940217e-01
5.640000000000000000e+02,5.729853740887762281e-02,2.407650236355815543e-01,7.019364389555409200e-01
5.650000000000000000e+02,5.868479252945901087e-02,2.390674079313901967e-01,7.022477995391507299e-01
5.660000000000000000e+02,6.039467140444230303e-02,2.373677600143390132e-01,7.022375685812186630e-01
5.669999999999998863e+02,6.243073548186037214e-02,2.356646714713729884e-01,7.019045930467666672e-01
5.679999999999998863e+02,6.479374945956910270e-02,2.339571208710222727e-01,7.012491296694086662e-01
5.690000000000000000e+02,6.748001921933902136e-02,2.322361295457507635e-01,7.002838512349102151e-01
5.699999999999998863e+02,7.048478120124304636e-02,2.304906722874538183e-01,6.990245465113031909e-01
5.709999999999998863e+02,7.381083630298607146e-02,2.287404161726561136e-01,6.974487475243578150e-01
5.720000000000000000e+02,7.745228680300111912e-02,2.269857057958076518e-01,6.955620074011912291e-01
5.730000000000000000e+02,8.140170154129806879e-02,2.252271832163575682e-01,6.933711152423442936e-01
5.739999999999998863e+02,8.565021305963439746e-02,2.234657643981764474e-01,6.908840225421891690e-01
5.750000000000000000e+02,9.018864230139307658e-02,2.217089508538783171e-01,6.881024068447285646e-01
5.760000000000000000e+02,9.500408641045676728e-02,2.199516931823225774e-01,6.850442204072206831e-01
5.769999999999998863e+02,1.000855913649030815e-01,2.181930988453091580e-01,6.817213097897878438e-01
5.780000000000000000e+02,1.054221866746839209e-01,2.164305267160052393e-01,6.781472866093107843e-01
5.790000000000000000e+02,1.109948842879428521e-01,2.146730617657643669e-01,6.743320539462926977e-01
5.800000000000000000e+02,1.167797179210920133e-01,2.129231942584190740e-01,6.702970878204889127e-01
5.809999999999998863e+02,1.227456459233007002e-01,2.111950422482009593e-01,6.660593118284983127e-01
5.819999999999998863e+02,1.288971085970185282e-01,2.094775511484661401e-01,6.616253402545153595e-01
5.830000000000000000e+02,1.352180887126089581e-01,2.077729595237050586e-01,6.570089517636859000e-01
5.839999999999998863e+02,1.416923918246054404e-01,2.060835346807373125e-01,6.522240734946571639e-01
5.849999999999998863e+02,1.483052576075829798e-01,2.044102977233158147e-01,6.472844446691012887e-01
5.860000000000000000e+02,1.550666596913042317e-01,2.027406790911612799e-01,6.421926612175345994e-01
5.870000000000000000e+02,1.619351339559254865e-01,2.010937759498142019e-01,6.369710900942602283e-01
5.879999999999998863e+02,1.688945626972973568e-01,1.994718177825789973e-01,6.316336195201237569e-01
5.890000000000000000e+02,1.759291258229972177e-01,1.978769858894194877e-01,6.261938882875832668e-01
5.900000000000000000e+02,1.830233730715791485e-01,1.963114028059974037e-01,6.206652241224235311e-01
5.909999999999998863e+02,1.901809958007930623e-01,1.947511419226183871e-01,6.150678622765886061e-01
5.920000000000000000e+02,1.973836610644818801e-01,1.932027478828921008e-01,6.094135910526259359e-01
5.930000000000000000e+02,2.046009421399637707e-01,1.916909312179006231e-01,6.037081266421356895e-01
5.940000000000000000e+02,2.118193148238294021e-01,1.902175033539057203e-01,5.979631818222648221e-01
5.949999999999998863e+02,2.190258741693104083e-01,1.887841825501492266e-01,5.921899432805404206e-01
5.960000000000000000e+02,2.262083557529795674e-01,1.873925925541159720e-01,5.863990516929044050e-01
5.970000000000000000e+02,2.333513542254171957e-01,1.860435910831483852e-01,5.806050546914344190e-01
5.979999999999998863e+02,2.404472441559421525e-01,1.847391403861105286e-01,5.748136154579472912e-01
5.989999999999998863e+02,2.474861799798273310e-01,1.834806525800083410e-01,5.690331674401643003e-01
6.000000000000000000e+02,2.544585579051253932e-01,1.822693791196494661e-01,5.632720629752251407e-01
6.009999999999998863e+02,2.613296353019645135e-01,1.811134122424611637e-01,5.575569524555743506e-01
6.019999999999998863e+02,2.681161685531421313e-01,1.800056809073808939e-01,5.518781505394769749e-01
6.030000000000000000e+02,2.748041359191491506e-01,1.789421826630369361e-01,5.462536814178139410e-01
6.040000000000000000e+02,2.813940180536791957e-01,1.779293220249346386e-01,5.406766599213862490e-01
6.049999999999998863e+02,2.878751805289261889e-01,1.769673253327737061e-01,5.351574941383001605e-01
6.060000000000000000e+02,2.942394164238267273e-01,1.760479530618327404e-01,5.297126305143405878e-01
6.070000000000000000e+02,3.004864371303198056e-01,1.751827862101956179e-01,5.243307766594846875e-01
6.079999999999998863e+02,3.066121976221260481e-01,1.743733190763011587e-01,5.190144833015727377e-01
6.090000000000000000e+02,3.126144067428637818e-01,1.736227453845658741e-01,5.137628478725703163e-01
6.100000000000000000e+02,3.184864078871168513e-01,1.729282509303767257e-01,5.085853411825065340e-01
6.110000000000000000e+02,3.242007307549472639e-01,1.722941890807730414e-01,5.035050801642797502e-01
6.119999999999998863e+02,3.297790461027917397e-01,1.717165932041539167e-01,4.985043606930543714e-01
6.129999999999998863e+02,3.352187834646034870e-01,1.711959281578733227e-01,4.935852883775232458e-01
6.140000000000000000e+02,3.405188235565588251e-01,1.707313709001960778e-01,4.887498055432450972e-01
6.149999999999998863e+02,3.456807239050446734e-01,1.703195990956355987e-01,4.839996769993197279e-01
6.159999999999998863e+02,3.507210342430763239e-01,1.699638733621631759e-01,4.793150923947605002e-01
6.170000000000000000e+02,3.556151806423841211e-01,1.696674968863336186e-01,4.747173224712821771e-01
6.180000000000000000e+02,3.603620233466128808e-01,1.694308786458131044e-01,4.702070980075739870e-01
6.189999999999998863e+02,3.649606516467802098e-01,1.692544297740806725e-01,4.657849185791390623e-01
6.200000000000000000e+02,3.693902768034244000e-01,1.691334760335917731e-01,4.614762471629838547e-01
6.210000000000000000e+02,3.734049765833157286e-01,1.690425119771908069e-01,4.575525114394934922e-01
6.219999999999998863e+02,3.772741654064449279e-01,1.690118393371146666e-01,4.537139952564404610e-01
6.230000000000000000e+02,3.809978023638990741e-01,1.690417515577279650e-01,4.499604460783729332e-01
6.240000000000000000e+02,3.845759538209498340e-01,1.691325645426511592e-01,4.462914816363989789e-01
6.250000000000000000e+02,3.880087796916407705e-01,1.692846191660607735e-01,4.427066011422985392e-01
6.259999999999998863e+02,3.912777904855670452e-01,1.694972911513037139e-01,4.392249183631291576e-01
6.269999999999998863e+02,3.944155837724205305e-01,1.697640033505937451e-01,4.358204128769856966e-01
6.280000000000000000e+02,3.974131357249078289e-01,1.700908815826318032e-01,4.324959826924604234e-01
6.289999999999998863e+02,4.002676851166133698e-01,1.704802328645963760e-01,4.292520820187902819e-01
6.299999999999998863e+02,4.029796769466683637e-01,1.709325486124769200e-01,4.260877744408547163e-01
6.310000000000000000e+02,4.055495847426195399e-01,1.714483570004294855e-01,4.230020582569509191e-01
6.319999999999998863e+02,4.079779023690622286e-01,1.720282245737975169e-01,4.199938730571403100e-01
6.329999999999998863e+02,4.102615444830423064e-01,1.726736153110030036e-01,4.170648402059546900e-01
6.340000000000000000e+02,4.123992427162720964e-01,1.733854683596673385e-01,4.142152889240605096e-01
6.350000000000000000e+02,4.143969084895833266e-01,1.741631250495869199e-01,4.114399664608297535e-01
6.359999999999998863e+02,4.162664170133991148e-01,1.750119524034899621e-01,4.087216305831108398e-01
6.370000000000000000e+02,4.179668200641437625e-01,1.759305221019600018e-01,4.061026578338962079e-01
6.380000000000000000e+02,4.195281131480402825e-01,1.769180474673875403e-01,4.035538393845721772e-01
6.389999999999998863e+02,4.209507672352498786e-01,1.779754031468970543e-01,4.010738296178529838e-01
6.400000000000000000e+02,4.222363249814720665e-01,1.791017783068819536e-01,3.986618967116460355e-01
6.409999999999998863e+02,4.233717721508236664e-01,1.802933087171907645e-01,3.963349191319855969e-01
6.420000000000000000e+02,4.243707414062045102e-01,1.815567734185035143e-01,3.940724851752919200e-01
6.429999999999998863e+02,4.252335862507547470e-01,1.828932245795973355e-01,3.918731891696478620e-01
6.439999999999998863e+02,4.259606233745287240e-01,1.843037638786973742e-01,3.897356127467738185e-01
6.450000000000000000e+02,4.265521308758649099e-01,1.857895427278743183e-01,3.876583263962608550e-01
6.459999999999998863e+02,4.270196369814319159e-01,1.873589528872244003e-01,3.856214101313437670e-01
6.469999999999998863e+02,4.273550119862079555e-01,1.890020083023502551e-01,3.836429797114417894e-01
6.480000000000000000e+02,4.275547588595635107e-01,1.907248920878397147e-01,3.817203490525967746e-01
6.490000000000000000e+02,4.276189815127836025e-01,1.925289787294099109e-01,3.798520397578065699e-01
6.499999999999998863e+02,4.275477405494658711e-01,1.944156929438148884e-01,3.780365665067192404e-01
6.510000000000000000e+02,4.273329291117609618e-01,1.963758341702405708e-01,3.762912367179985229e-01
6.520000000000000000e+02,4.269835611864985503e-01,1.984206428105741715e-01,3.745957960029273615e-01
6.529999999999998863e+02,4.265035927310595332e-01,2.005421974225176096e-01,3.729542098464228572e-01
6.540000000000000000e+02,4.258955027540358707e-01,2.027359246275467486e-01,3.713685726184173808e-01
6.549999999999998863e+02,4.251526151615739324e-01,2.050187844074109200e-01,3.698286004310151753e-01
6.560000000000000000e+02,4.242747940751347979e-01,2.073924243499992437e-01,3.683327815748659306e-01
6.570000000000000000e+02,4.232618698702975135e-01,2.098585310302424900e-01,3.668795990994600520e-01
6.579999999999998863e+02,4.221136418628312348e-01,2.124188273906079116e-01,3.654675307465607981e-01
6.590000000000000000e+02,4.208298813945861028e-01,2.150750697418888635e-01,3.640950488635250615e-01
6.599999999999998863e+02,4.194093251299809144e-01,2.178323113384075527e-01,3.627583635316116162e-01
6.609999999999998863e+02,4.178548430144967130e-01,2.207084408790905838e-01,3.614367161064127032e-01
6.620000000000000000e+02,4.161627171473777365e-01,2.236873531929270131e-01,3.601499296596952782e-01
6.629999999999998863e+02,4.143326190348201044e-01,2.267709420097309136e-01,3.588964389554489820e-01
6.639999999999998863e+02,4.123642133186010694e-01,2.299611128300410035e-01,3.576746738513579271e-01
6.650000000000000000e+02,4.102571637945412464e-01,2.332597766775731385e-01,3.564830595278856151e-01
6.660000000000000000e+02,4.080104370501913547e-01,2.366498555022262806e-01,3.553397074475823647e-01
6.669999999999998863e+02,4.056258503712028007e-01,2.401505875486219521e-01,3.542235620801752471e-01
6.680000000000000000e+02,4.031033172699924894e-01,2.437636394080322788e-01,3.531330433219752596e-01
6.690000000000000000e+02,4.004421015760823988e-01,2.474913501915074754e-01,3.520665482324101259e-01
6.699999999999998863e+02,3.976419983341116238e-01,2.513355034938221655e-01,3.510224981720662107e-01
6.710000000000000000e+02,3.946847842493611536e-01,2.553097657548369370e-01,3.500054499958019094e-01
6.719999999999998863e+02,3.915820496682809182e-01,2.594084166004703706e-01,3.490095337312487112e-01
6.730000000000000000e+02,3.883404859582816893e-01,2.636286736313672163e-01,3.480308404103510389e-01
6.739999999999998863e+02,3.849616711946533543e-01,2.679706843832562746e-01,3.470676444220904266e-01
6.749999999999998863e+02,3.814504719169028446e-01,2.724317408509289717e-01,3.461177872321681837e-01
6.760000000000000000e+02,3.778010743119949999e-01,2.770186813980607954e-01,3.451802442899441492e-01
6.769999999999998863e+02,3.740138430829033633e-01,2.817326978681657379e-01,3.442534590489308433e-01
6.779999999999998863e+02,3.700892798799128025e-01,2.865748327114963079e-01,3.433358874085908896e-01
6.790000000000000000e+02,3.660280390266997252e-01,2.915459598110800576e-01,3.424260011622202726e-01
6.800000000000000000e+02,3.618309439913697800e-01,2.966467641486462692e-01,3.415222918599838953e-01
6.809999999999998863e+02,3.574907025856969289e-01,3.019076338312172147e-01,3.406016635830858563e-01
6.820000000000000000e+02,3.530224091297712308e-01,3.072912512639084937e-01,3.396863396063202756e-01
6.830000000000000000e+02,3.484226798354500554e-01,3.128043695462934815e-01,3.387729506182564632e-01
6.839999999999998863e+02,3.436914974320081084e-01,3.184490019022830909e-01,3.378595006657088007e-01
6.850000000000000000e+02,3.388307904645865842e-01,3.242245591362172275e-01,3.369446503991961328e-01
6.859999999999998863e+02,3.338543959195242050e-01,3.300961805580701625e-01,3.360494235224056880e-01
6.870000000000000000e+02,3.287545413158697305e-01,3.360949133391489263e-01,3.351505453449813987e-01
6.879999999999998863e+02,3.235340651487663144e-01,3.422190872898292491e-01,3.342468475614043810e-01
6.889999999999998863e+02,3.181777051909557286e-01,3.484356158023335648e-01,3.333866790067106511e-01
6.900000000000000000e+02,3.126238264622274721e-01,3.546787112201107983e-01,3.326974623176617851e-01
