wavelength_nm,R
5.560000000000000000e+02,1.513377622076437778e-01
5.569999999999998863e+02,1.475459765304366344e-01
5.580000000000000000e+02,1.438506099155359153e-01
5.590000000000000000e+02,1.402366837426045065e-01
5.599999999999998863e+02,1.367104424325118472e-01
5.610000000000000000e+02,1.332961602694153758e-01
5.620000000000000000e+02,1.299979516972135096e-01
5.630000000000000000e+02,1.268197343596833837e-01
5.640000000000000000e+02,1.237724781637498939e-01
5.650000000000000000e+02,1.208616348609663493e-01
5.660000000000000000e+02,1.180787377345097755e-01
5.669999999999998863e+02,1.154266633201972703e-01
5.679999999999998863e+02,1.129080491497635175e-01
5.690000000000000000e+02,1.105302167377065908e-01
5.699999999999998863e+02,1.083030781622001670e-01
5.709999999999998863e+02,1.062177434555050676e-01
5.720000000000000000e+02,1.042759400247793705e-01
5.730000000000000000e+02,1.024791257488976842e-01
5.739999999999998863e+02,1.008284867154344566e-01
5.750000000000000000e+02,9.931748240063967281e-02
5.760000000000000000e+02,9.795382787816472869e-02
5.769999999999998863e+02,9.673787415511550525e-02
5.780000000000000000e+02,9.566970342178948705e-02
5.790000000000000000e+02,9.474913216149727369e-02
5.800000000000000000e+02,9.398678182432944339e-02
5.809999999999998863e+02,9.337170515424425554e-02
5.819999999999998863e+02,9.289745195748957962e-02
5.830000000000000000e+02,9.256287047710544391e-02
5.839999999999998863e+02,9.236658795546430489e-02
5.849999999999998863e+02,9.230832436786876039e-02
5.860000000000000000e+02,9.240098316486053398e-02
5.870000000000000000e+02,9.262987310193053492e-02
5.879999999999998863e+02,9.299275776739955590e-02
5.890000000000000000e+02,9.348721494302156265e-02
5.900000000000000000e+02,9.411064740820794527e-02
5.909999999999998863e+02,9.487158138682427744e-02
5.920000000000000000e+02,9.576428046634152813e-02
5.930000000000000000e+02,9.677839067716915988e-02
5.940000000000000000e+02,9.791071435875633999e-02
5.949999999999998863e+02,9.915793322966674761e-02
5.960000000000000000e+02,1.005166203269980824e-01
5.970000000000000000e+02,1.019837187381016086e-01
5.979999999999998863e+02,1.035549071739462618e-01
5.989999999999998863e+02,1.052264495567476754e-01
6.000000000000000000e+02,1.069946162959275748e-01
6.009999999999998863e+02,1.088321936308069282e-01
6.019999999999998863e+02,1.107584048268842186e-01
6.030000000000000000e+02,1.127767271580025765e-01
6.040000000000000000e+02,1.148748566768735546e-01
6.049999999999998863e+02,1.170490432999934383e-01
6.060000000000000000e+02,1.193219499128850003e-01
6.070000000000000000e+02,1.216644309620416864e-01
6.079999999999998863e+02,1.240713708103354240e-01
6.090000000000000000e+02,1.265351423452975854e-01
6.100000000000000000e+02,1.290571901760888263e-01
6.110000000000000000e+02,1.316051294147927986e-01
6.119999999999998863e+02,1.342031989771005906e-01
6.129999999999998863e+02,1.368478404101297896e-01
6.140000000000000000e+02,1.395394672040256856e-01
6.149999999999998863e+02,1.422865882981551588e-01
6.159999999999998863e+02,1.451003986869831563e-01
6.170000000000000000e+02,1.479478808591515593e-01
6.180000000000000000e+02,1.508257002169838268e-01
6.189999999999998863e+02,1.537305985469723246e-01
6.200000000000000000e+02,1.566577261653840925e-01
6.210000000000000000e+02,1.595904584000368831e-01
6.219999999999998863e+02,1.625407033068318741e-01
6.230000000000000000e+02,1.655055576942661977e-01
6.240000000000000000e+02,1.684822047246397614e-01
6.250000000000000000e+02,1.714679148886042170e-01
6.259999999999998863e+02,1.744289152744860072e-01
6.269999999999998863e+02,1.774278620097897163e-01
6.280000000000000000e+02,1.804372249722576982e-01
6.289999999999998863e+02,1.834461885522604141e-01
6.299999999999998863e+02,1.864524838655733652e-01
6.310000000000000000e+02,1.894539273386808831e-01
6.319999999999998863e+02,1.924484200288830993e-01
6.329999999999998863e+02,1.954258176699798788e-01
6.340000000000000000e+02,1.983800374225612173e-01
6.350000000000000000e+02,2.013214008157308554e-01
6.359999999999998863e+02,2.042782582258916568e-01
6.370000000000000000e+02,2.072184550098495059e-01
6.380000000000000000e+02,2.101403554275944052e-01
6.389999999999998863e+02,2.130424013872676547e-01
6.400000000000000000e+02,2.159274310562157295e-01
6.409999999999998863e+02,2.187612110176557489e-01
6.420000000000000000e+02,2.215714485766350772e-01
6.429999999999998863e+02,2.243569075103035992e-01
6.439999999999998863e+02,2.271164177673925810e-01
6.450000000000000000e+02,2.298488735752284573e-01
6.459999999999998863e+02,2.325840879849314091e-01
6.469999999999998863e+02,2.353023627040896903e-01
6.480000000000000000e+02,2.379901331413292742e-01
6.490000000000000000e+02,2.406465072453173870e-01
6.499999999999998863e+02,2.432706494636146521e-01
6.510000000000000000e+02,2.458356319823629121e-01
6.520000000000000000e+02,2.483675264540976257e-01
6.529999999999998863e+02,2.508703983225359924e-01
6.540000000000000000e+02,2.533461129762386022e-01
6.549999999999998863e+02,2.557870607754123560e-01
6.560000000000000000e+02,2.581927164905538086e-01
6.570000000000000000e+02,2.605625965884871276e-01
6.579999999999998863e+02,2.628962575383608780e-01
6.590000000000000000e+02,2.651932941543758693e-01
6.599999999999998863e+02,2.674503219884942773e-01
6.609999999999998863e+02,2.696896146575239461e-01
6.620000000000000000e+02,2.718904204932821589e-01
6.629999999999998863e+02,2.740524647546719317e-01
6.639999999999998863e+02,2.761755044897022393e-01
6.650000000000000000e+02,2.782593270566001697e-01
6.660000000000000000e+02,2.802828923792868854e-01
6.669999999999998863e+02,2.822684632364357293e-01
6.680000000000000000e+02,2.842163278719354036e-01
6.690000000000000000e+02,2.861251596323485802e-01
6.699999999999998863e+02,2.879948779256409352e-01
6.710000000000000000e+02,2.898254238558256590e-01
6.719999999999998863e+02,2.916167591042703178e-01
6.730000000000000000e+02,2.933688648522392306e-01
6.739999999999998863e+02,2.950851938011388453e-01
6.749999999999998863e+02,2.967761575873520963e-01
6.760000000000000000e+02,2.984279995955146925e-01
6.769999999999998863e+02,3.000407669439704161e-01
6.779999999999998863e+02,3.016145215300877203e-01
6.790000000000000000e+02,3.031493391829746531e-01
6.800000000000000000e+02,3.046453088516766217e-01
6.809999999999998863e+02,3.061178022689980960e-01
6.820000000000000000e+02,3.075623396906987383e-01
6.830000000000000000e+02,3.089706172367134851e-01
6.839999999999998863e+02,3.103399316882835546e-01
6.850000000000000000e+02,3.116704294606404968e-01
6.859999999999998863e+02,3.129488402041446515e-01
6.870000000000000000e+02,3.141894805897052501e-01
6.879999999999998863e+02,3.153925185163921063e-01
6.889999999999998863e+02,3.165584374673753310e-01
6.900000000000000000e+02,3.176883462271474223e-01
6.909999999999998863e+02,3.187812007004753867e-01
6.919999999999998863e+02,3.198371946785110165e-01
6.930000000000000000e+02,3.208565273164319387e-01
6.939999999999998863e+02,3.218394027211293196e-01
6.949999999999998863e+02,3.227860295604083607e-01
6.960000000000000000e+02,3.236966206928760248e-01
6.970000000000000000e+02,3.245743188387682499e-01
6.979999999999998863e+02,3.254192747006226516e-01
6.990000000000000000e+02,3.262287621713770291e-01
6.999999999999998863e+02,3.270030072033022761e-01
7.009999999999998863e+02,3.277422384072169459e-01
7.020000000000000000e+02,3.284466867883575891e-01
7.029999999999998863e+02,3.291165854979237748e-01
7.040000000000000000e+02,3.297521695996272206e-01
7.049999999999998863e+02,3.303481057263331078e-01
7.059999999999998863e+02,3.309046224695441629e-01
7.070000000000000000e+02,3.314275267749026144e-01
7.079999999999998863e+02,3.319170598825087470e-01
7.089999999999998863e+02,3.323734639651151901e-01
7.100000000000000000e+02,3.327969819733524459e-01
7.110000000000000000e+02,3.331878574919269198e-01
7.119999999999998863e+02,3.335463346062966794e-01
7.130000000000000000e+02,3.338879532098284475e-01
7.140000000000000000e+02,3.342206997204537067e-01
7.149999999999998863e+02,3.345219145658070437e-01
7.160000000000000000e+02,3.347918407310406241e-01
7.169999999999998863e+02,3.350307211988262091e-01
7.180000000000000000e+02,3.352387988664609630e-01
7.189999999999998863e+02,3.354163164704814237e-01
7.199999999999998863e+02,3.355635165184402968e-01
7.210000000000000000e+02,3.356774225264790301e-01
7.219999999999998863e+02,3.357445194112458342e-01
7.229999999999998863e+02,3.357816284553740704e-01
7.240000000000000000e+02,3.357889950463563977e-01
7.249999999999998863e+02,3.357668640970460361e-01
7.259999999999998863e+02,3.357154800145949469e-01
7.270000000000000000e+02,3.356350866745252959e-01
7.280000000000000000e+02,3.355259273996556990e-01
7.289999999999998863e+02,3.353882449436353941e-01
7.300000000000000000e+02,3.352406727360134342e-01
7.309999999999998863e+02,3.350735173195451000e-01
7.319999999999998863e+02,3.348789354400951712e-01
7.330000000000000000e+02,3.346571629031899753e-01
7.339999999999998863e+02,3.344084349130713174e-01
7.350000000000000000e+02,3.341329860769602367e-01
7.359999999999998863e+02,3.338310504123409572e-01
7.369999999999998863e+02,3.335028613570898415e-01
7.380000000000000000e+02,3.331486517822769833e-01
7.389999999999998863e+02,3.327468614738548491e-01
7.399999999999998863e+02,3.323194271450793935e-01
7.410000000000000000e+02,3.318665812979227914e-01
7.420000000000000000e+02,3.313885559602938180e-01
7.429999999999998863e+02,3.308855827110914749e-01
7.440000000000000000e+02,3.303578927070204285e-01
7.449999999999998863e+02,3.298057167110496346e-01
7.459999999999998863e+02,3.292292851223809214e-01
7.470000000000000000e+02,3.286302760612550555e-01
7.479999999999998863e+02,3.280205489379690587e-01
7.490000000000000000e+02,3.273873370703635488e-01
7.499999999999998863e+02,3.267308687172901238e-01
7.509999999999998863e+02,3.260513719219390594e-01
7.520000000000000000e+02,3.253490745477981005e-01
7.529999999999998863e+02,3.246242043153970136e-01
7.539999999999998863e+02,3.238769888397542429e-01
7.550000000000000000e+02,3.231076556684345791e-01
7.559999999999998863e+02,3.223164323201405113e-01
7.569999999999998863e+02,3.215152388504119996e-01
7.580000000000000000e+02,3.206925259933908201e-01
7.590000000000000000e+02,3.198485211670016315e-01
7.599999999999998863e+02,3.189834519187746409e-01
7.610000000000000000e+02,3.181016382728567571e-01
7.619999999999998863e+02,3.171994220798369790e-01
7.629999999999998863e+02,3.162770281537812811e-01
7.639999999999998863e+02,3.153346815791612245e-01
7.649999999999998863e+02,3.143726077500866856e-01
7.660000000000000000e+02,3.133938428587429437e-01
7.669999999999998863e+02,3.123970683573059626e-01
7.679999999999998863e+02,3.113813165405907579e-01
7.690000000000000000e+02,3.103468137475208222e-01
7.699999999999998863e+02,3.092937868021952696e-01
7.709999999999998863e+02,3.082173938596372009e-01
7.720000000000000000e+02,3.071227489401329169e-01
7.730000000000000000e+02,3.060100840810934808e-01
7.739999999999998863e+02,3.048796319798178223e-01
7.750000000000000000e+02,3.037295169983697529e-01
7.759999999999998863e+02,3.025430768279455673e-01
7.769999999999998863e+02,3.013395091711916773e-01
7.780000000000000000e+02,3.001190516298725131e-01
7.789999999999998863e+02,2.988819426752680197e-01
7.800000000000000000e+02,2.976284216806734384e-01
7.809999999999998863e+02,2.963587289529792113e-01
7.819999999999998863e+02,2.950731057632952625e-01
7.830000000000000000e+02,2.937717943765738027e-01
7.839999999999998863e+02,2.924550380801981819e-01
7.849999999999998863e+02,2.911275596593521087e-01
7.860000000000000000e+02,2.897956029006189538e-01
7.869999999999998863e+02,2.884489779077989424e-01
7.879999999999998863e+02,2.870879306039680889e-01
7.890000000000000000e+02,2.857127080290110532e-01
7.899999999999998863e+02,2.843235583611851691e-01
7.909999999999998863e+02,2.829207309374246471e-01
7.920000000000000000e+02,2.815044762723524219e-01
7.929999999999998863e+02,2.800750460759722782e-01
7.939999999999998863e+02,2.786326932700050607e-01
7.949999999999998863e+02,2.771755659876250499e-01
7.959999999999998863e+02,2.756975795392444528e-01
7.970000000000000000e+02,2.742074010558891439e-01
7.979999999999998863e+02,2.727052899871426073e-01
7.989999999999998863e+02,2.711915070817818574e-01
8.000000000000000000e+02,2.696663143953103581e-01
